n1,n2,fij
1,12,-2.4812e+00
1,13,-7.5184e-01
1,18,-8.0454e-01
2,11,-2.4121e+00
2,18,-1.1888e+00
2,20,-2.9090e+00
3,5,-8.3015e-01
3,6,7.8157e-01
3,16,-4.1719e-01
4,9,-3.1015e+00
4,11,1.4791e+00
4,14,2.7183e-01
5,11,-2.8455e-01
5,19,-1.9145e+00
6,14,-1.3423e+00
6,20,1.4032e+00
7,8,6.9883e-01
7,13,-1.7416e+00
7,17,-9.7297e-01
8,12,1.0727e+00
8,19,-2.4896e-02
9,15,1.1896e+00
9,19,-7.1082e-01
10,16,9.5080e-01
10,17,2.7913e-01
10,18,-1.7076e+00
12,20,-1.6591e+00
13,14,-3.2538e-01
15,16,-7.2092e-01
15,17,-1.2451e+00
