t i j k u[t]=u_ijk
1 1 2 3 -0.15279499999999996
2 1 2 4 -0.136175
3 1 2 5 -0.023579999999999993
4 1 2 6 -0.035585
5 1 2 7 -0.032259
6 1 2 8 0.13999
7 1 2 9 -0.10945999999999997
8 1 2 10 -0.18043499999999998
9 1 2 11 -0.20680849999999998
10 1 2 12 -0.039964
11 1 2 13 -0.0480215
12 1 2 14 -0.12925699999999998
13 1 2 15 -0.09026300000000002
14 1 2 16 -0.21951999999999997
15 1 2 17 -0.125589
16 1 2 18 -0.007820000000000004
17 1 2 19 -0.05934250000000001
18 1 2 20 -0.11125800000000001
19 1 3 4 0.19748350000000003
20 1 3 5 0.195105
21 1 3 6 0.16289000000000003
22 1 3 7 0.14263499999999998
23 1 3 8 0.273635
24 1 3 9 0.03453900000000001
25 1 3 10 0.025324999999999997
26 1 3 11 0.155072
27 1 3 12 0.208806
28 1 3 13 0.160508
29 1 3 14 0.09874499999999996
30 1 3 15 -0.09207999999999998
31 1 3 16 -0.14675999999999997
32 1 3 17 0.2736375
33 1 3 18 0.02618499999999999
34 1 3 19 0.175649
35 1 3 20 0.24432999999999996
36 1 4 5 0.10820985
37 1 4 6 0.019097999999999997
38 1 4 7 0.23517500000000002
39 1 4 8 -0.22154
40 1 4 9 -0.189961
41 1 4 10 -0.06363900000000002
42 1 4 11 -0.08303500000000001
43 1 4 12 0.176746
44 1 4 13 -0.0902265
45 1 4 14 0.04173199999999999
46 1 4 15 0.076155
47 1 4 16 0.03872
48 1 4 17 0.1245975
49 1 4 18 0.025435000000000003
50 1 4 19 0.06483095
51 1 4 20 0.20814500000000002
52 1 5 6 -0.018919500000000006
53 1 5 7 0.151355
54 1 5 8 0.1366
55 1 5 9 -0.16219999999999996
56 1 5 10 -0.14300000000000002
57 1 5 11 0.06833
58 1 5 12 0.06995599999999999
59 1 5 13 0.025858500000000006
60 1 5 14 -0.19889500000000002
61 1 5 15 0.005799999999999994
62 1 5 16 -0.18208499999999997
63 1 5 17 -0.0484425
64 1 5 18 -0.0006250000000000089
65 1 5 19 -0.07086400000000001
66 1 5 20 -0.11973500000000001
67 1 6 7 0.10292499999999999
68 1 6 8 0.04062450000000001
69 1 6 9 -0.04616499999999999
70 1 6 10 0.001419999999999999
71 1 6 11 0.037434999999999996
72 1 6 12 0.0277115
73 1 6 13 -0.0833455
74 1 6 14 0.031156999999999994
75 1 6 15 -0.0666815
76 1 6 16 -0.07916000000000001
77 1 6 17 -0.20931750000000002
78 1 6 18 -0.209
79 1 6 19 0.008734999999999998
80 1 6 20 0.010830499999999995
81 1 7 8 0.08437499999999999
82 1 7 9 -0.42160999999999993
83 1 7 10 -0.054475
84 1 7 11 -0.04204000000000001
85 1 7 12 -0.0041814999999999995
86 1 7 13 -0.046001499999999994
87 1 7 14 -0.1032
88 1 7 15 -0.19293
89 1 7 16 -0.06420499999999997
90 1 7 17 -0.0376915
91 1 7 18 -0.14992100000000003
92 1 7 19 -0.026602499999999998
93 1 7 20 0.013797999999999998
94 1 8 9 -0.15690999999999997
95 1 8 10 -0.285635
96 1 8 11 -0.21895450000000002
97 1 8 12 0.072761
98 1 8 13 -0.1285215
99 1 8 14 -0.02585400000000001
100 1 8 15 -0.1213275
101 1 8 16 -0.1912785
102 1 8 17 0.1167775
103 1 8 18 0.017779999999999997
104 1 8 19 0.147189
105 1 8 20 -0.29301000000000005
106 1 9 10 0.127407
107 1 9 11 -0.05072500000000002
108 1 9 12 0.16965099999999997
109 1 9 13 0.015438499999999977
110 1 9 14 0.07640999999999998
111 1 9 15 -0.08534500000000005
112 1 9 16 -0.17145999999999997
113 1 9 17 0.13432249999999998
114 1 9 18 -0.07297500000000001
115 1 9 19 0.14632399999999998
116 1 9 20 0.12279499999999999
117 1 10 11 -0.2554
118 1 10 12 0.06895600000000002
119 1 10 13 0.2419985
120 1 10 14 0.1506667
121 1 10 15 0.15438000000000002
122 1 10 16 -0.023579999999999993
123 1 10 17 0.32066249999999996
124 1 10 18 0.216675
125 1 10 19 0.1356945
126 1 10 20 0.17118850000000002
127 1 11 12 0.14843620000000002
128 1 11 13 -0.14422649999999998
129 1 11 14 0.14972000000000002
130 1 11 15 -0.03064
131 1 11 16 -0.003098499999999996
132 1 11 17 0.16724350000000002
133 1 11 18 0.028667
134 1 11 19 0.003949000000000002
135 1 11 20 -0.035025000000000014
136 1 12 13 0.06675249999999999
137 1 12 14 -0.040186000000000006
138 1 12 15 -0.256131
139 1 12 16 -0.02104600000000001
140 1 12 17 -0.001415250000000002
141 1 12 18 -0.134527
142 1 12 19 -0.185357
143 1 12 20 -0.075471
144 1 13 14 -0.0976235
145 1 13 15 -0.06229850000000001
