l i j f[l] s[l] h[l]
1 1 2 -2.5489 -0.6462977777777782 4.440892098500626e-16
2 1 3 -2.6584 -0.6462977777777782 4.440892098500626e-16
3 2 3 1.8299 -1.9214708888888887 -2.220446049250313e-16
4 1 4 -0.14531 -0.6462977777777782 4.440892098500626e-16
5 2 4 -2.4457 -1.9214708888888887 -2.220446049250313e-16
6 3 4 0.97214 0.664226888888889 -4.440892098500626e-16
7 1 5 0.37919 -0.6462977777777782 4.440892098500626e-16
8 2 5 0.68797 -1.9214708888888887 -2.220446049250313e-16
9 3 5 -1.3845 0.664226888888889 -4.440892098500626e-16
10 4 5 -4.7731 0.5865605555555556 0.0
11 1 6 0.31838 -0.6462977777777782 4.440892098500626e-16
12 2 6 0.54807 -1.9214708888888887 -2.220446049250313e-16
13 3 6 -0.21926 0.664226888888889 -4.440892098500626e-16
14 4 6 -1.8873 0.5865605555555556 0.0
15 5 6 -0.12363 -3.616431666666667 4.440892098500626e-16
16 1 7 -0.46626 -0.6462977777777782 4.440892098500626e-16
17 2 7 1.5299 -1.9214708888888887 -2.220446049250313e-16
18 3 7 -3.106 0.664226888888889 -4.440892098500626e-16
19 4 7 -1.0621 0.5865605555555556 0.0
20 5 7 -1.5199 -3.616431666666667 4.440892098500626e-16
21 6 7 -2.893 0.9670814444444445 1.1102230246251565e-16
22 1 8 1.6266 -0.6462977777777782 4.440892098500626e-16
23 2 8 -0.93439 -1.9214708888888887 -2.220446049250313e-16
24 3 8 -0.85341 0.664226888888889 -4.440892098500626e-16
25 4 8 -1.1491 0.5865605555555556 0.0
26 5 8 -0.061426 -3.616431666666667 4.440892098500626e-16
27 6 8 0.15651 0.9670814444444445 1.1102230246251565e-16
28 7 8 0.027575 1.568348 0.0
29 1 9 -0.82174 -0.6462977777777782 4.440892098500626e-16
30 2 9 0.63576 -1.9214708888888887 -2.220446049250313e-16
31 3 9 -1.07 0.664226888888889 -4.440892098500626e-16
32 4 9 2.2214 0.5865605555555556 0.0
33 5 9 -1.0394 -3.616431666666667 4.440892098500626e-16
34 6 9 -1.5963 0.9670814444444445 1.1102230246251565e-16
35 7 9 4.4095 1.568348 0.0
36 8 9 4.1173 -0.025474222222222315 0.0
37 1 10 -2.0227 -0.6462977777777782 4.440892098500626e-16
38 2 10 -0.51801 -1.9214708888888887 -2.220446049250313e-16
39 3 10 -3.7641 0.664226888888889 -4.440892098500626e-16
40 4 10 -1.2294 0.5865605555555556 0.0
41 5 10 -1.1219 -3.616431666666667 4.440892098500626e-16
42 6 10 -4.1244 0.9670814444444445 1.1102230246251565e-16
43 7 10 1.2947 1.568348 0.0
44 8 10 6.9306 -0.025474222222222315 0.0
45 9 10 -0.68947 -0.9322711111111112 1.6653345369377348e-16
46 1 11 -2.249 -0.6462977777777782 4.440892098500626e-16
47 2 11 0.13173 -1.9214708888888887 -2.220446049250313e-16
48 3 11 0.090504 0.664226888888889 -4.440892098500626e-16
49 4 11 -2.4905 0.5865605555555556 0.0
50 5 11 0.14129 -3.616431666666667 4.440892098500626e-16
51 6 11 -0.17742 0.9670814444444445 1.1102230246251565e-16
52 7 11 2.4063 1.568348 0.0
53 8 11 0.82188 -0.025474222222222315 0.0
54 9 11 2.1062 -0.9322711111111112 1.6653345369377348e-16
55 10 11 3.7343 -4.3158125555555555 -3.885780586188048e-16
56 1 12 -2.2959 -0.6462977777777782 4.440892098500626e-16
57 2 12 0.63702 -1.9214708888888887 -2.220446049250313e-16
58 3 12 0.50426 0.664226888888889 -4.440892098500626e-16
59 4 12 -0.87045 0.5865605555555556 0.0
60 5 12 -0.77409 -3.616431666666667 4.440892098500626e-16
61 6 12 -2.9112 0.9670814444444445 1.1102230246251565e-16
62 7 12 0.81597 1.568348 0.0
63 8 12 -0.60291 -0.025474222222222315 0.0
64 9 12 2.1141 -0.9322711111111112 1.6653345369377348e-16
65 10 12 1.0611 -4.3158125555555555 -3.885780586188048e-16
66 11 12 -0.95466 0.7510388888888889 -2.220446049250313e-16
67 1 13 0.51487 -0.6462977777777782 4.440892098500626e-16
68 2 13 0.22516 -1.9214708888888887 -2.220446049250313e-16
69 3 13 -0.53734 0.664226888888889 -4.440892098500626e-16
70 4 13 -1.3952 0.5865605555555556 0.0
71 5 13 0.46676 -3.616431666666667 4.440892098500626e-16
72 6 13 -1.017 0.9670814444444445 1.1102230246251565e-16
73 7 13 4.4007 1.568348 0.0
74 8 13 -0.18316 -0.025474222222222315 0.0
75 9 13 0.48156 -0.9322711111111112 1.6653345369377348e-16
76 10 13 2.1608 -4.3158125555555555 -3.885780586188048e-16
77 11 13 -2.787 0.7510388888888889 -2.220446049250313e-16
78 12 13 2.2944 -0.9218733333333334 -2.220446049250313e-16
79 1 14 -2.1517 -0.6462977777777782 4.440892098500626e-16
80 2 14 -0.9361 -1.9214708888888887 -2.220446049250313e-16
81 3 14 -4.1438 0.664226888888889 -4.440892098500626e-16
82 4 14 -2.9944 0.5865605555555556 0.0
83 5 14 -2.1917 -3.616431666666667 4.440892098500626e-16
84 6 14 -3.1644 0.9670814444444445 1.1102230246251565e-16
85 7 14 1.4087 1.568348 0.0
86 8 14 0.9945 -0.025474222222222315 0.0
87 9 14 1.4754 -0.9322711111111112 1.6653345369377348e-16
88 10 14 -1.1691 -4.3158125555555555 -3.885780586188048e-16
89 11 14 -1.7973 0.7510388888888889 -2.220446049250313e-16
90 12 14 -0.76695 -0.9218733333333334 -2.220446049250313e-16
91 13 14 -1.306 -0.5235302222222222 0.0
92 1 15 -3.1213 -0.6462977777777782 4.440892098500626e-16
93 2 15 2.3958 -1.9214708888888887 -2.220446049250313e-16
94 3 15 -0.21898 0.664226888888889 -4.440892098500626e-16
