l i j f[l] s[l] h[l]
103 12 15 -1.247 -1.368541 -3.3306690738754696e-16
104 13 15 2.078 -0.30152645000000006 -1.6653345369377348e-16
105 14 15 -0.66812 1.5221869999999997 -1.1102230246251565e-16
106 1 16 -2.7073 -0.7615615000000002 2.7755575615628914e-16
107 2 16 -4.7787 0.07428395 5.551115123125783e-17
108 3 16 -0.091591 -1.3567245500000003 1.1102230246251565e-16
109 4 16 -1.7078 -2.3385095000000002 2.220446049250313e-16
110 5 16 -1.2606 -0.16878799999999994 2.7755575615628914e-17
111 6 16 -1.6444 -1.00452345 1.1102230246251565e-16
112 7 16 4.615 3.702341950000001 -1.1102230246251565e-15
113 8 16 -1.0612 -0.10259655000000019 -2.220446049250313e-16
114 9 16 0.75506 0.283028 -4.440892098500626e-16
115 10 16 -0.32874 0.32105144999999996 -4.440892098500626e-16
116 11 16 1.4353 0.1103575 -1.1102230246251565e-16
117 12 16 0.59837 -1.368541 -3.3306690738754696e-16
118 13 16 4.6282 -0.30152645000000006 -1.6653345369377348e-16
119 14 16 -2.6878 1.5221869999999997 -1.1102230246251565e-16
120 15 16 2.8469 -1.9231644500000005 5.551115123125783e-16
121 1 17 0.20061 -0.7615615000000002 2.7755575615628914e-16
122 2 17 1.3894 0.07428395 5.551115123125783e-17
123 3 17 -2.0613 -1.3567245500000003 1.1102230246251565e-16
124 4 17 -0.455 -2.3385095000000002 2.220446049250313e-16
125 5 17 -0.42605 -0.16878799999999994 2.7755575615628914e-17
126 6 17 -0.85992 -1.00452345 1.1102230246251565e-16
127 7 17 1.2964 3.702341950000001 -1.1102230246251565e-15
128 8 17 0.98907 -0.10259655000000019 -2.220446049250313e-16
129 9 17 1.7495 0.283028 -4.440892098500626e-16
130 10 17 1.7216 0.32105144999999996 -4.440892098500626e-16
131 11 17 3.4851 0.1103575 -1.1102230246251565e-16
132 12 17 -1.0631 -1.368541 -3.3306690738754696e-16
133 13 17 1.0234 -0.30152645000000006 -1.6653345369377348e-16
134 14 17 2.5361 1.5221869999999997 -1.1102230246251565e-16
135 15 17 3.1702 -1.9231644500000005 5.551115123125783e-16
136 16 17 2.4672 -0.33990449999999983 4.440892098500626e-16
137 1 18 -2.3389 -0.7615615000000002 2.7755575615628914e-16
138 2 18 -3.645 0.07428395 5.551115123125783e-17
139 3 18 -4.7268 -1.3567245500000003 1.1102230246251565e-16
140 4 18 -1.7094 -2.3385095000000002 2.220446049250313e-16
141 5 18 -0.88308 -0.16878799999999994 2.7755575615628914e-17
142 6 18 -3.8775 -1.00452345 1.1102230246251565e-16
143 7 18 2.0456 3.702341950000001 -1.1102230246251565e-15
144 8 18 -4.0601 -0.10259655000000019 -2.220446049250313e-16
145 9 18 -3.6109 0.283028 -4.440892098500626e-16
146 10 18 -1.7622 0.32105144999999996 -4.440892098500626e-16
147 11 18 -5.3483 0.1103575 -1.1102230246251565e-16
148 12 18 -3.1229 -1.368541 -3.3306690738754696e-16
149 13 18 -0.94984 -0.30152645000000006 -1.6653345369377348e-16
150 14 18 1.5518 1.5221869999999997 -1.1102230246251565e-16
151 15 18 0.41917 -1.9231644500000005 5.551115123125783e-16
152 16 18 1.868 -0.33990449999999983 4.440892098500626e-16
153 17 18 -3.3949 0.957657 4.440892098500626e-16
154 1 19 -1.8417 -0.7615615000000002 2.7755575615628914e-16
155 2 19 0.48126 0.07428395 5.551115123125783e-17
156 3 19 2.0167 -1.3567245500000003 1.1102230246251565e-16
157 4 19 2.9318 -2.3385095000000002 2.220446049250313e-16
158 5 19 -1.5711 -0.16878799999999994 2.7755575615628914e-17
159 6 19 1.331 -1.00452345 1.1102230246251565e-16
160 7 19 2.0006 3.702341950000001 -1.1102230246251565e-15
161 8 19 0.45365 -0.10259655000000019 -2.220446049250313e-16
162 9 19 -0.68762 0.283028 -4.440892098500626e-16
163 10 19 1.9185 0.32105144999999996 -4.440892098500626e-16
164 11 19 3.9853 0.1103575 -1.1102230246251565e-16
165 12 19 0.45668 -1.368541 -3.3306690738754696e-16
166 13 19 -2.4674 -0.30152645000000006 -1.6653345369377348e-16
167 14 19 1.8315 1.5221869999999997 -1.1102230246251565e-16
168 15 19 -0.34957 -1.9231644500000005 5.551115123125783e-16
169 16 19 -2.6306 -0.33990449999999983 4.440892098500626e-16
170 17 19 2.9126 0.957657 4.440892098500626e-16
171 18 19 -0.47715 0.01198155000000009 4.440892098500626e-16
172 1 20 -0.96179 -0.7615615000000002 2.7755575615628914e-16
173 2 20 -1.1736 0.07428395 5.551115123125783e-17
