t i j k u[t]
300 2 13 17 0.375491
301 2 13 18 0.11696400000000004
302 2 13 19 0.13023600000000002
303 2 13 20 0.2130785
304 2 14 15 -0.265648
305 2 14 16 -0.22971500000000003
306 2 14 17 -0.038919999999999975
307 2 14 18 -0.26861499999999994
308 2 14 19 -0.20242999999999997
309 2 14 20 -0.06811999999999999
310 2 15 16 -0.022865000000000028
311 2 15 17 0.32178
312 2 15 18 0.010714499999999997
313 2 15 19 0.13125499999999998
314 2 15 20 -0.033555
315 2 16 17 0.19534
316 2 16 18 0.12831
317 2 16 19 -0.17452
318 2 16 20 0.024970000000000023
319 2 17 18 -0.30191
320 2 17 19 -0.34925999999999996
321 2 17 20 -0.11509000000000001
322 2 18 19 0.0010949999999999905
323 2 18 20 0.04351
324 2 19 20 -0.21315
325 3 4 5 0.160698
326 3 4 6 0.173135
327 3 4 7 0.044229
328 3 4 8 0.3929715000000001
329 3 4 9 0.008651500000000001
330 3 4 10 -0.16174850000000002
331 3 4 11 -0.19026449999999998
332 3 4 12 0.10426149999999998
333 3 4 13 0.0064359000000000005
334 3 4 14 -0.0821815
335 3 4 15 0.045281499999999975
336 3 4 16 0.030491500000000005
337 3 4 17 0.050136500000000014
338 3 4 18 0.06544649999999999
339 3 4 19 -0.0038884999999999953
340 3 4 20 -0.028068499999999986
341 3 5 6 -0.0887565
342 3 5 7 -0.1844025
343 3 5 8 -0.187665
344 3 5 9 -0.20575685000000002
345 3 5 10 -0.16330000000000003
346 3 5 11 -0.100961
347 3 5 12 -0.13455499999999998
348 3 5 13 -0.1945805
349 3 5 14 -0.251728
350 3 5 15 -0.13176000000000002
351 3 5 16 -0.12357
352 3 5 17 -0.11967
353 3 5 18 -0.26973500000000006
354 3 5 19 -0.213
355 3 5 20 -0.186125
356 3 6 7 -0.038234050000000006
357 3 6 8 0.191078
358 3 6 9 -0.06368499999999999
359 3 6 10 -0.028683000000000004
360 3 6 11 -0.1961445
361 3 6 12 0.0509265
362 3 6 13 0.07295700000000001
363 3 6 14 -0.06481150000000001
364 3 6 15 0.3016565
365 3 6 16 0.1864415
366 3 6 17 0.104867
367 3 6 18 -0.03411850000000001
368 3 6 19 -0.10700350000000002
369 3 6 20 -0.05974850000000001
370 3 7 8 0.1440075
371 3 7 9 -0.0931845
372 3 7 10 -0.1072125
373 3 7 11 -0.0050279999999999995
374 3 7 12 0.2160945
375 3 7 13 -0.06036199999999999
376 3 7 14 -0.1984705
377 3 7 15 -0.026567500000000036
378 3 7 16 -0.1035625
379 3 7 17 0.144135
380 3 7 18 0.10491249999999999
381 3 7 19 -0.25064250000000005
382 3 7 20 0.07469750000000001
383 3 8 9 -0.128577
384 3 8 10 -0.30823500000000004
385 3 8 11 -0.308606
386 3 8 12 -0.05124449999999999
387 3 8 13 -0.2539095
388 3 8 14 -0.258533
389 3 8 15 0.012500499999999994
390 3 8 16 -0.09810400000000002
391 3 8 17 -0.140135
392 3 8 18 -0.123325
393 3 8 19 -0.310225
394 3 8 20 -0.017489999999999995
395 3 9 10 0.035872
396 3 9 11 0.015502455000000002
397 3 9 12 0.238707
398 3 9 13 0.04322700000000001
399 3 9 14 -0.019746000000000003
400 3 9 15 -0.0036229999999999765
401 3 9 16 0.10859049999999999
402 3 9 17 0.13721450000000002
403 3 9 18 0.21354050000000002
404 3 9 19 0.032067000000000005
405 3 9 20 0.1810835
406 3 10 11 0.15992900000000002
407 3 10 12 0.34453500000000004
408 3 10 13 0.1429805
409 3 10 14 -0.025583
410 3 10 15 0.11483000000000002
411 3 10 16 0.232125
412 3 10 17 0.20528450000000004
413 3 10 18 0.181983
414 3 10 19 0.13233520000000001
415 3 10 20 0.19571
416 3 11 12 0.20554850000000002
417 3 11 13 -0.1820135
418 3 11 14 -0.04437700000000001
419 3 11 15 0.207806
420 3 11 16 0.1201375
421 3 11 17 0.17579600000000004
422 3 11 18 0.10418050000000001
423 3 11 19 -0.0038489999999999913
424 3 11 20 0.13620500000000002
425 3 12 13 -0.2696395
426 3 12 14 -0.15965550000000003
427 3 12 15 -0.068605
428 3 12 16 -0.14266
429 3 12 17 -0.22592999999999996
430 3 12 18 0.04690999999999999
431 3 12 19 -0.08753649999999999
432 3 12 20 -0.135075
433 3 13 14 0.05143100000000001
434 3 13 15 0.18773949999999998
435 3 13 16 0.0227595
436 3 13 17 0.13476950000000001
437 3 13 18 0.1013925
438 3 13 19 -0.010435499999999997
439 3 13 20 0.13954700000000003
440 3 14 15 0.13848
441 3 14 16 -0.04673700000000001
442 3 14 17 0.06528300000000002
443 3 14 18 0.060738
444 3 14 19 0.001823000000000008
445 3 14 20 0.20327299999999998
446 3 15 16 -0.24401499999999998
447 3 15 17 0.021855000000000013
448 3 15 18 -0.06406049999999999
449 3 15 19 -0.06861999999999999
450 3 15 20 -0.16629
451 3 16 17 0.11656500000000004
452 3 16 18 0.274685
453 3 16 19 -0.153245
454 3 16 20 0.11338500000000003
455 3 17 18 -0.07676000000000002
456 3 17 19 -0.24921
457 3 17 20 0.05210000000000001
458 3 18 19 -0.124005
459 3 18 20 -0.01444999999999999
460 3 19 20 -0.14601
461 4 5 6 -0.1011935
462 4 5 7 -0.06793350000000001
463 4 5 8 -0.4199385000000001
464 4 5 9 -0.05371035
465 4 5 10 0.1591465
466 4 5 11 0.2500015
467 4 5 12 -0.0781185
468 4 5 13 -0.0403184
469 4 5 14 -0.008848500000000004
470 4 5 15 -0.0163435
471 4 5 16 0.006636500000000002
472 4 5 17 -0.009108499999999997
473 4 5 18 -0.1744835
474 4 5 19 -0.0484135
475 4 5 20 0.0026415000000000076
476 4 6 7 0.09067195000000002
477 4 6 8 -0.02875850000000002
478 4 6 9 0.10079850000000001
479 4 6 10 0.3062005
480 4 6 11 0.16725500000000001
481 4 6 12 0.11980000000000005
482 4 6 13 0.2396561
483 4 6 14 0.19050500000000004
484 4 6 15 0.42951
485 4 6 16 0.329085
486 4 6 17 0.22786550000000003
487 4 6 18 0.07356999999999998
488 4 6 19 0.07002
489 4 6 20 0.14145500000000003
490 4 7 8 -0.20473500000000003
491 4 7 9 -0.05760700000000001
492 4 7 10 0.09876499999999999
493 4 7 11 0.2294655
494 4 7 12 0.156062
495 4 7 13 -0.022568900000000003
496 4 7 14 -0.07206000000000001
497 4 7 15 -0.027620000000000023
498 4 7 16 -0.089825
499 4 7 17 0.1382275
500 4 7 18 0.083695
501 4 7 19 -0.20252500000000004
502 4 7 20 0.14699500000000001
503 4 8 9 0.255743
504 4 8 10 0.246485
505 4 8 11 0.27463
506 4 8 12 0.23746550000000008
507 4 8 13 0.13262610000000002
508 4 8 14 0.21661999999999998
509 4 8 15 0.3601905
510 4 8 16 0.264376
511 4 8 17 0.20270000000000002
512 4 8 18 0.20419999999999996
513 4 8 19 0.08663500000000002
514 4 8 20 0.40355000000000013
515 4 9 10 0.206272
516 4 9 11 0.21441845500000004
517 4 9 12 0.14309699999999997
518 4 9 13 0.04544260000000001
519 4 9 14 0.071087
520 4 9 15 -0.04025299999999998
521 4 9 16 0.0867505
522 4 9 17 0.09572950000000001
523 4 9 18 0.1567455
524 4 9 19 0.044607
525 4 9 20 0.2178035
526 4 10 11 0.188445
527 4 10 12 0.078525
528 4 10 13 -0.0252039
529 4 10 14 -0.10515000000000001
530 4 10 15 -0.09219999999999999
531 4 10 16 0.03988499999999999
532 4 10 17 -0.006600500000000001
533 4 10 18 -0.04521200000000001
534 4 10 19 -0.025524800000000007
535 4 10 20 0.06203000000000001
536 4 11 12 -0.0889775
537 4 11 13 -0.37871390000000005
538 4 11 14 -0.15246
539 4 11 15 -0.027739999999999994
540 4 11 16 -0.10061850000000001
541 4 11 17 -0.064605
542 4 11 18 -0.15153049999999998
543 4 11 19 -0.190225
544 4 11 20 -0.025991
545 4 12 13 -0.17181390000000002
546 4 12 14 0.026787499999999992
547 4 12 15 -0.009624999999999995
548 4 12 16 -0.06889
549 4 12 17 -0.17180499999999999
550 4 12 18 0.085725
551 4 12 19 0.020613499999999993
552 4 12 20 -0.0027449999999999974
553 4 13 14 0.14004840000000002
554 4 13 15 0.1488939
555 4 13 16 -0.0012961000000000001
556 4 13 17 0.09106890000000002
557 4 13 18 0.04238190000000001
558 4 13 19 -0.0001110999999999973
559 4 13 20 0.1740514
560 4 14 15 0.011017000000000011
561 4 14 16 -0.15941
562 4 14 17 -0.067035
563 4 14 18 -0.08689
564 4 14 19 -0.07647
565 4 14 20 0.14916000000000001
566 4 15 16 -0.229225
567 4 15 17 0.016999999999999994
568 4 15 18 -0.08422550000000001
569 4 15 19 -0.019450000000000005
570 4 15 20 -0.09294
571 4 16 17 0.09692000000000002
572 4 16 18 0.23973
573 4 16 19 -0.118865
574 4 16 20 0.17194500000000001
575 4 17 18 -0.09207000000000001
576 4 17 19 -0.195185
