t i j k u[t]=u_ijk
1 1 2 3 -0.14436199999999996
2 1 2 4 0.012109999999999994
3 1 2 5 0.016758499999999975
4 1 2 6 -0.10899550000000001
5 1 2 7 -0.17976999999999996
6 1 2 8 -0.03575499999999999
7 1 2 9 0.09115999999999996
8 1 2 10 0.10226499999999994
9 1 2 11 0.04567999999999998
10 1 2 12 0.32185439999999993
11 1 2 13 0.12996999999999995
12 1 2 14 0.1585194999999999
13 1 2 15 0.03296999999999995
14 1 2 16 -0.10843999999999993
15 1 2 17 0.13164899999999996
16 1 2 18 0.03342999999999999
17 1 2 19 0.1677549999999999
18 1 2 20 0.23100499999999996
19 1 3 4 -0.015675999999999995
20 1 3 5 0.10084399999999995
21 1 3 6 -0.08079749999999998
22 1 3 7 0.07951399999999995
23 1 3 8 0.09861899999999996
24 1 3 9 0.20115399999999994
25 1 3 10 0.10771399999999996
26 1 3 11 -0.07820099999999998
27 1 3 12 0.19765899999999995
28 1 3 13 0.21896399999999988
29 1 3 14 0.2288889999999999
30 1 3 15 0.1398039999999999
31 1 3 16 0.3666039999999999
32 1 3 17 0.18336399999999997
33 1 3 18 0.20717399999999994
34 1 3 19 0.1706489999999999
35 1 3 20 0.16701899999999992
36 1 4 5 0.0014649999999999824
37 1 4 6 -0.10711099999999996
38 1 4 7 0.0020799999999999924
39 1 4 8 -0.03200499999999996
40 1 4 9 0.18902499999999994
41 1 4 10 0.12574999999999995
42 1 4 11 -0.009059999999999976
43 1 4 12 0.34286999999999995
44 1 4 13 0.3332884999999999
45 1 4 14 0.3161599999999999
46 1 4 15 0.1617099999999999
47 1 4 16 0.12724000000000002
48 1 4 17 0.15302999999999994
49 1 4 18 0.03594500000000001
50 1 4 19 0.24289499999999983
51 1 4 20 0.42852499999999993
52 1 5 6 -0.0531405
53 1 5 7 -0.12728499999999995
54 1 5 8 -0.23070999999999986
55 1 5 9 0.17413399999999993
56 1 5 10 0.06089499999999999
57 1 5 11 0.011375000000000019
58 1 5 12 0.15719
59 1 5 13 -0.11648499999999996
60 1 5 14 0.12788084999999996
61 1 5 15 0.06575999999999997
62 1 5 16 -0.11665999999999989
63 1 5 17 -0.012989999999999963
64 1 5 18 0.17248399999999997
65 1 5 19 0.26721499999999987
66 1 5 20 0.30121499999999996
67 1 6 7 0.12206549999999992
68 1 6 8 0.19181549999999994
69 1 6 9 0.2965504999999999
70 1 6 10 0.04746550000000001
71 1 6 11 0.21098549999999996
72 1 6 12 0.30126549999999996
73 1 6 13 0.11461549999999993
74 1 6 14 0.3096249999999999
75 1 6 15 0.29126049999999987
76 1 6 16 0.34730549999999993
77 1 6 17 0.0840905
78 1 6 18 0.07805549999999997
79 1 6 19 0.22455549999999994
80 1 6 20 0.3878654999999999
81 1 7 8 0.14164499999999997
82 1 7 9 0.3221549999999999
83 1 7 10 0.20202554999999994
84 1 7 11 0.19465999999999992
85 1 7 12 0.26331649999999995
86 1 7 13 0.16219499999999995
87 1 7 14 0.1907049999999999
88 1 7 15 0.33413499999999985
89 1 7 16 0.19827999999999998
90 1 7 17 0.18494499999999994
91 1 7 18 0.005555000000000019
92 1 7 19 0.4093749999999998
93 1 7 20 0.20815999999999996
94 1 8 9 0.08446499999999996
95 1 8 10 0.2301099999999999
96 1 8 11 0.18471499999999993
97 1 8 12 0.2665519999999999
98 1 8 13 0.2617249999999999
99 1 8 14 0.14648499999999992
100 1 8 15 0.06809499999999995
101 1 8 16 0.2864149999999999
102 1 8 17 0.10584499999999997
103 1 8 18 -0.018099999999999998
104 1 8 19 0.34347499999999986
105 1 8 20 0.3304559999999999
106 1 9 10 -0.13819499999999996
107 1 9 11 -0.026279999999999984
108 1 9 12 0.19761499999999996
109 1 9 13 0.021914999999999987
110 1 9 14 -0.11893049999999997
111 1 9 15 0.030957999999999965
112 1 9 16 0.109715
