l i j f[l] s[l] h[l]
1 1 2 -1.9986 1.7601075000000006 -2.220446049250313e-15
2 1 3 -0.65334 1.7601075000000006 -2.220446049250313e-15
3 2 3 2.5908 1.5655809000000003 -1.7763568394002505e-15
4 1 4 -1.9896 1.7601075000000006 -2.220446049250313e-15
5 2 4 1.4744 1.5655809000000003 -1.7763568394002505e-15
6 3 4 -0.088782 1.0510134000000004 4.440892098500626e-16
7 1 5 -1.6763 1.7601075000000006 -2.220446049250313e-15
8 2 5 -0.22294 1.5655809000000003 -1.7763568394002505e-15
9 3 5 -1.4577 1.0510134000000004 4.440892098500626e-16
10 4 5 -0.4058 0.53660845 -1.3322676295501878e-15
11 1 6 1.9685 1.7601075000000006 -2.220446049250313e-15
12 2 6 1.8072 1.5655809000000003 -1.7763568394002505e-15
13 3 6 -0.46012 1.0510134000000004 4.440892098500626e-16
14 4 6 1.1228 0.53660845 -1.3322676295501878e-15
15 5 6 3.2317 0.24190095 4.440892098500626e-16
16 1 7 -3.3833 1.7601075000000006 -2.220446049250313e-15
17 2 7 -2.5062 1.5655809000000003 -1.7763568394002505e-15
18 3 7 -0.61678 1.0510134000000004 4.440892098500626e-16
19 4 7 -3.5938 0.53660845 -1.3322676295501878e-15
20 5 7 -3.5275 0.24190095 4.440892098500626e-16
21 6 7 -3.619 0.21850555000000005 -2.220446049250313e-16
22 1 8 -3.7856 1.7601075000000006 -2.220446049250313e-15
23 2 8 -0.81013 1.5655809000000003 -1.7763568394002505e-15
24 3 8 -0.99762 1.0510134000000004 4.440892098500626e-16
25 4 8 -6.2607 0.53660845 -1.3322676295501878e-15
26 5 8 -2.1231 0.24190095 4.440892098500626e-16
27 6 8 0.79895 0.21850555000000005 -2.220446049250313e-16
28 7 8 1.6971 1.5200021500000003 -1.7763568394002505e-15
29 1 9 -5.9709 1.7601075000000006 -2.220446049250313e-15
30 2 9 -0.15074 1.5655809000000003 -1.7763568394002505e-15
31 3 9 -1.4646 1.0510134000000004 4.440892098500626e-16
32 4 9 -2.5861 0.53660845 -1.3322676295501878e-15
33 5 9 0.076911 0.24190095 4.440892098500626e-16
34 6 9 1.2253 0.21850555000000005 -2.220446049250313e-16
35 7 9 2.8898 1.5200021500000003 -1.7763568394002505e-15
36 8 9 -2.0183 -0.7853453500000002 2.220446049250313e-16
37 1 10 -9.0021 1.7601075000000006 -2.220446049250313e-15
38 2 10 -3.2471 1.5655809000000003 -1.7763568394002505e-15
39 3 10 -4.1735 1.0510134000000004 4.440892098500626e-16
40 4 10 -3.767 0.53660845 -1.3322676295501878e-15
41 5 10 -1.7217 0.24190095 4.440892098500626e-16
42 6 10 -8.5689 0.21850555000000005 -2.220446049250313e-16
43 7 10 0.23708 1.5200021500000003 -1.7763568394002505e-15
44 8 10 1.224 -0.7853453500000002 2.220446049250313e-16
45 9 10 -4.1091 -0.48031874999999996 -5.551115123125783e-16
46 1 11 -3.2 1.7601075000000006 -2.220446049250313e-15
47 2 11 -0.19751 1.5655809000000003 -1.7763568394002505e-15
48 3 11 -5.4739 1.0510134000000004 4.440892098500626e-16
49 4 11 -2.7814 0.53660845 -1.3322676295501878e-15
50 5 11 -0.25281 0.24190095 4.440892098500626e-16
51 6 11 -2.3789 0.21850555000000005 -2.220446049250313e-16
52 7 11 1.8361 1.5200021500000003 -1.7763568394002505e-15
53 8 11 2.395 -0.7853453500000002 2.220446049250313e-16
54 9 11 -0.26226 -0.48031874999999996 -5.551115123125783e-16
55 10 11 -0.69758 0.2642936999999999 -2.220446049250313e-16
56 1 12 -7.3535 1.7601075000000006 -2.220446049250313e-15
57 2 12 2.036 1.5655809000000003 -1.7763568394002505e-15
