t i j k u[t]=u_ijk
1 1 2 3 0.10774444444444443
2 1 2 4 -0.269405
3 1 2 5 -0.12445111111111112
4 1 2 6 -0.12884500000000002
5 1 2 7 -0.03070777777777778
6 1 2 8 -0.28388277777777776
7 1 2 9 -0.060633333333333345
8 1 2 10 -0.05801166666666667
9 1 2 11 -0.00934277777777778
10 1 2 12 0.021334444444444437
11 1 2 13 -0.1577005555555556
12 1 2 14 -0.07407222222222225
13 1 2 15 0.1649
14 1 2 16 0.09692444444444441
15 1 2 17 0.25218444444444443
16 1 2 18 -0.09233333333333335
17 1 3 4 -0.08560833333333334
18 1 3 5 -0.24567166666666668
19 1 3 6 -0.1775577777777778
20 1 3 7 -0.2943411111111111
21 1 3 8 -0.28546722222222226
22 1 3 9 -0.16148111111111108
23 1 3 10 -0.24443333333333334
24 1 3 11 -0.017716444444444427
25 1 3 12 0.007875555555555568
26 1 3 13 -0.206145
27 1 3 14 -0.2583611111111111
28 1 3 15 0.013551111111111128
29 1 3 16 -0.0030227777777777818
30 1 3 17 0.27069722222222226
31 1 3 18 -0.12604444444444446
32 1 4 5 -0.29431111111111113
33 1 4 6 -0.13061055555555556
34 1 4 7 -0.041175
35 1 4 8 -0.16227833333333333
36 1 4 9 0.16099055555555555
37 1 4 10 0.03599944444444444
38 1 4 11 -0.021489444444444426
39 1 4 12 0.0711188888888889
40 1 4 13 -0.11418777777777778
41 1 4 14 -0.05488944444444445
42 1 4 15 0.12569833333333336
43 1 4 16 0.11751055555555556
44 1 4 17 0.4698383333333333
45 1 4 18 0.06933277777777778
46 1 5 6 -0.0034899999999999987
47 1 5 7 -0.037469444444444444
48 1 5 8 -0.0727131111111111
49 1 5 9 0.008973888888888887
50 1 5 10 0.07111055555555555
51 1 5 11 0.15386000000000002
52 1 5 12 0.1056111111111111
53 1 5 13 0.01839333333333333
54 1 5 14 0.018843888888888882
55 1 5 15 0.14298444444444444
56 1 5 16 0.20970999999999998
57 1 5 17 0.41499444444444444
58 1 5 18 -0.12689500000000004
59 1 6 7 -0.1171311111111111
60 1 6 8 -0.06398388888888888
61 1 6 9 -0.025343333333333336
62 1 6 10 -0.09907333333333332
63 1 6 11 0.13277555555555554
64 1 6 12 -0.01649555555555556
65 1 6 13 -0.06741611111111111
66 1 6 14 -0.03857333333333335
67 1 6 15 0.06851
68 1 6 16 0.2088911111111111
69 1 6 17 0.29222111111111115
70 1 6 18 0.03615444444444443
71 1 7 8 -0.11473805555555555
72 1 7 9 0.26472111111111113
73 1 7 10 0.15839666666666666
74 1 7 11 0.23272444444444446
75 1 7 12 0.14697833333333332
76 1 7 13 0.18997611111111107
77 1 7 14 0.17189666666666664
78 1 7 15 0.03939666666666667
79 1 7 16 0.29131333333333326
80 1 7 17 0.7265188888888889
81 1 7 18 0.10462444444444444
82 1 8 9 0.36475777777777774
83 1 8 10 0.5877722222222223
84 1 8 11 0.26097111111111115
85 1 8 12 0.18442166666666668
86 1 8 13 0.05158722222222223
87 1 8 14 0.26515555555555553
88 1 8 15 0.17504444444444445
89 1 8 16 0.2975422222222222
90 1 8 17 0.4530438888888889
91 1 8 18 0.29880611111111105
92 1 9 10 0.0284161111111111
93 1 9 11 0.19630333333333333
94 1 9 12 0.1993477777777778
95 1 9 13 -0.04750277777777778
96 1 9 14 0.15585333333333334
97 1 9 15 0.14759666666666668
98 1 9 16 -0.012257777777777798
99 1 9 17 0.34783166666666665
100 1 9 18 0.1165211111111111
101 1 10 11 0.22003333333333333
102 1 10 12 0.07412777777777778
103 1 10 13 -0.020931666666666668
104 1 10 14 -0.05778333333333333
105 1 10 15 -0.012461111111111096
106 1 10 16 0.13869666666666666
107 1 10 17 0.20475000000000002
108 1 10 18 0.10906833333333332
109 1 11 12 -0.05043111111111111
110 1 11 13 -0.30838166666666667
111 1 11 14 -0.10525555555555556
112 1 11 15 0.009245555555555562
113 1 11 16 0.11423611111111108
114 1 11 17 0.37821666666666665
115 1 11 18 0.05955055555555555
116 1 12 13 -0.028687222222222235
117 1 12 14 -0.05061944444444445
118 1 12 15 0.14125000000000001
119 1 12 16 0.060655555555555546
120 1 12 17 0.23106222222222214
121 1 12 18 0.15416111111111108
122 1 13 14 0.07558722222222222
123 1 13 15 0.3082261111111111
124 1 13 16 0.11978166666666665
125 1 13 17 0.5097872222222222
126 1 13 18 0.13904833333333336
127 1 14 15 0.05205394444444446
128 1 14 16 -0.13785
129 1 14 17 0.3058244444444444
130 1 14 18 -0.018855555555555552
131 1 15 16 0.13811666666666664
132 1 15 17 0.3569722222222222
133 1 15 18 -0.1946
134 1 16 17 0.3781055555555555
135 1 16 18 -0.10780555555555554
136 1 17 18 -0.050949999999999974
137 2 3 4 0.29154111111111114
138 2 3 5 -0.013476111111111109
139 2 3 6 0.05903166666666668
140 2 3 7 -0.1558888888888889
141 2 3 8 0.10615999999999999
142 2 3 9 0.006896666666666662
143 2 3 10 -0.07867722222222222
144 2 3 11 0.09937077777777778
145 2 3 12 0.09428555555555557
146 2 3 13 0.059300000000000005
147 2 3 14 -0.07654444444444443
148 2 3 15 -0.04360444444444444
149 2 3 16 0.00779722222222222
150 2 3 17 0.12625722222222224
151 2 3 18 0.07403333333333335
152 2 4 5 -0.439265
153 2 4 6 -0.2711705555555556
154 2 4 7 -0.27987222222222224
