t i j k u[t]=u_ijk
1 1 2 3 -0.024672222222222203
2 1 2 4 -0.03100666666666666
3 1 2 5 -0.16076111111111108
4 1 2 6 0.03457222222222222
5 1 2 7 -2.2222222222182766e-6
6 1 2 8 -0.23359777777777777
7 1 2 9 0.078385
8 1 2 10 -0.11819277777777774
9 1 2 11 0.10563888888888888
10 1 2 12 0.05647777777777778
11 1 2 13 0.1527611111111111
12 1 2 14 0.060485000000000004
13 1 2 15 0.2837333333333333
14 1 2 16 -0.019883333333333347
15 1 2 17 0.41982222222222215
16 1 2 18 -0.12118333333333334
17 1 3 4 -0.039805
18 1 3 5 -0.20413333333333333
19 1 3 6 -0.03070333333333333
20 1 3 7 -0.15122222222222223
21 1 3 8 -0.25906999999999997
22 1 3 9 -0.07917055555555555
23 1 3 10 -0.13332444444444444
24 1 3 11 0.11241333333333331
25 1 3 12 -0.09474444444444444
26 1 3 13 -0.008800000000000004
27 1 3 14 0.15798888888888887
28 1 3 15 0.057699999999999994
29 1 3 16 0.004788888888888854
30 1 3 17 0.33664999999999995
31 1 3 18 -0.04558333333333336
32 1 4 5 -0.22603777777777778
33 1 4 6 0.07080999999999998
34 1 4 7 -0.08317666666666666
35 1 4 8 0.013108888888888885
36 1 4 9 0.10305833333333332
37 1 4 10 0.042568888888888885
38 1 4 11 0.24850277777777774
39 1 4 12 -0.12298222222222222
40 1 4 13 0.14919555555555555
41 1 4 14 -0.0728322222222222
42 1 4 15 0.16075888888888887
43 1 4 16 0.1345455555555555
44 1 4 17 0.4046955555555555
45 1 4 18 -0.03523777777777777
46 1 5 6 0.16032166666666664
47 1 5 7 -0.05894444444444443
48 1 5 8 0.05691888888888889
49 1 5 9 0.17743722222222225
50 1 5 10 0.03100333333333334
51 1 5 11 0.2946411111111111
52 1 5 12 0.19533333333333333
53 1 5 13 0.09271111111111108
54 1 5 14 0.13129444444444446
55 1 5 15 0.3250877777777777
56 1 5 16 0.360581111111111
57 1 5 17 0.4508333333333333
58 1 5 18 0.2086944444444444
59 1 6 7 0.02190555555555557
60 1 6 8 -0.16032000000000002
61 1 6 9 -0.10384277777777777
62 1 6 10 -0.20412999999999998
63 1 6 11 -0.01255000000000001
64 1 6 12 -0.061711111111111085
65 1 6 13 0.19477222222222218
66 1 6 14 -0.03303333333333332
67 1 6 15 0.14131499999999997
68 1 6 16 0.10987222222222222
69 1 6 17 0.09750555555555553
70 1 6 18 0.04837777777777778
71 1 7 8 0.02190777777777777
72 1 7 9 0.03858499999999999
73 1 7 10 -0.028241111111111116
74 1 7 11 0.22505
75 1 7 12 0.16432777777777777
76 1 7 13 0.10662611111111109
77 1 7 14 -0.10784999999999999
78 1 7 15 0.2555
79 1 7 16 0.06649999999999998
80 1 7 17 0.5778222222222221
81 1 7 18 0.20037777777777777
82 1 8 9 0.20413277777777777
83 1 8 10 0.017897777777777776
84 1 8 11 0.28153277777777774
85 1 8 12 0.017897777777777776
86 1 8 13 0.07437555555555553
87 1 8 14 -0.0899522222222222
88 1 8 15 0.25149
89 1 8 16 0.39360888888888884
90 1 8 17 0.44806999999999997
91 1 8 18 0.18524611111111108
92 1 9 10 0.03579611111111111
93 1 9 11 0.21348888888888887
94 1 9 12 0.14720944444444445
95 1 9 13 0.14919555555555555
96 1 9 14 0.30921499999999996
97 1 9 15 0.37170388888888883
98 1 9 16 0.26385944444444437
99 1 9 17 0.3696816666666666
100 1 9 18 0.0658372222222222
101 1 10 11 0.4148577777777777
102 1 10 12 0.27618
103 1 10 13 0.12452444444444445
104 1 10 14 0.17989666666666668
105 1 10 15 0.2658411111111111
106 1 10 16 0.36415222222222215
107 1 10 17 0.2837394444444443
108 1 10 18 0.14945055555555553
109 1 11 12 -0.08016777777777778
110 1 11 13 -0.20517222222222217
111 1 11 14 -0.06705944444444442
112 1 11 15 -0.026035000000000003
113 1 11 16 0.032472222222222215
114 1 11 17 0.03044444444444442
115 1 11 18 -0.06804611111111111
116 1 12 13 0.10107499999999998
117 1 12 14 -0.08594444444444442
118 1 12 15 0.14131666666666665
119 1 12 16 -0.07636111111111112
120 1 12 17 0.10784999999999993
121 1 12 18 0.29032777777777774
122 1 13 14 0.026694444444444448
123 1 13 15 -0.016677777777777788
124 1 13 16 0.08163333333333332
125 1 13 17 0.01156666666666665
126 1 13 18 -0.036783333333333335
127 1 14 15 0.2204833333333333
128 1 14 16 0.1277722222222222
129 1 14 17 0.12574444444444435
130 1 14 18 0.03759666666666665
131 1 15 16 -0.21767777777777775
132 1 15 17 0.1758922222222222
133 1 15 18 -0.004973333333333325
134 1 16 17 0.1917666666666666
135 1 16 18 0.07937777777777778
136 1 17 18 -0.13428888888888885
137 2 3 4 -0.03347055555555554
138 2 3 5 -0.06804444444444444
139 2 3 6 -0.08994777777777777
140 2 3 7 -0.1758922222222222
141 2 3 8 -0.050144444444444436
142 2 3 9 -0.18222777777777774
143 2 3 10 -0.03980388888888888
144 2 3 11 -0.017897777777777776
145 2 3 12 -0.17589444444444444
146 2 3 13 -0.18623333333333328
147 2 3 14 0.07283166666666667
148 2 3 15 -0.2507055555555555
149 2 3 16 2.467162276944792e-17
150 2 3 17 -0.1078444444444444
151 2 3 18 0.05092777777777778
152 2 4 5 -0.09628333333333332
153 2 4 6 0.005231111111111105
154 2 4 7 -0.1141811111111111
155 2 4 8 0.21569999999999998
156 2 4 9 -0.006333333333333338
157 2 4 10 0.12975499999999998
158 2 4 11 0.11185722222222218
159 2 4 12 -0.21046666666666664
160 2 4 13 -0.034572222222222206
161 2 4 14 -0.16432388888888885
162 2 4 15 -0.1539811111111111
163 2 4 16 0.12342222222222217
