t i j k u[t]
94 1 8 9 0.022256000000000005
95 1 8 10 -0.348418
96 1 8 11 -0.383329
97 1 8 12 -0.086511
98 1 8 13 -0.13712500000000002
99 1 8 14 -0.15849250000000004
100 1 8 15 -0.16732450000000001
101 1 8 16 -0.310705
102 1 8 17 -0.141355
103 1 8 18 -0.22336500000000004
104 1 8 19 -0.22311050000000002
105 1 8 20 -0.20848500000000003
106 1 9 10 0.304199
107 1 9 11 0.06842499999999999
108 1 9 12 0.179969
109 1 9 13 -0.04493599999999999
110 1 9 14 -0.09141600000000003
111 1 9 15 -0.11732100000000001
112 1 9 16 -0.083211
113 1 9 17 -0.013480999999999998
114 1 9 18 -0.10222599999999997
115 1 9 19 -0.005429
116 1 9 20 0.129989
117 1 10 11 -0.30400900000000003
118 1 10 12 0.09351000000000002
119 1 10 13 0.12455499999999999
120 1 10 14 0.19895200000000002
121 1 10 15 0.24857900000000002
122 1 10 16 0.08868949999999999
123 1 10 17 0.192105
124 1 10 18 0.08744999999999999
125 1 10 19 0.09568449999999996
126 1 10 20 0.23518899999999998
127 1 11 12 0.19011900000000004
128 1 11 13 0.19287900000000002
129 1 11 14 0.229659
130 1 11 15 0.17417900000000003
131 1 11 16 0.09209400000000001
132 1 11 17 -0.08196099999999999
133 1 11 18 0.009204000000000013
134 1 11 19 0.100354
135 1 11 20 0.082829
136 1 12 13 0.02675499999999995
137 1 12 14 -0.055626000000000016
138 1 12 15 -0.24900000000000003
139 1 12 16 -0.07520500000000001
140 1 12 17 -0.255205
141 1 12 18 -0.044074999999999996
142 1 12 19 -0.24170200000000003
143 1 12 20 -0.051515500000000006
144 1 13 14 -0.085915
145 1 13 15 0.036170000000000015
146 1 13 16 0.106515
147 1 13 17 -0.10783499999999999
148 1 13 18 0.08715500000000001
149 1 13 19 -0.1505805
150 1 13 20 0.047030000000000016
151 1 14 15 -0.002522000000000001
152 1 14 16 -0.073125
153 1 14 17 -0.1733755
154 1 14 18 -0.16168849999999999
155 1 14 19 -0.20191550000000003
156 1 14 20 0.13127
157 1 15 16 -0.26300499999999993
158 1 15 17 -0.157074
159 1 15 18 -0.24141199999999993
160 1 15 19 -0.21993050000000003
161 1 15 20 0.04961500000000002
162 1 16 17 -0.010309999999999996
163 1 16 18 -0.128545
164 1 16 19 -0.2309905
165 1 16 20 0.01996500000000001
166 1 17 18 0.06091
167 1 17 19 0.04294449999999998
168 1 17 20 0.046290000000000005
169 1 18 19 0.05089449999999999
170 1 18 20 0.1431655
171 1 19 20 0.0973655
172 2 3 4 0.13150045
173 2 3 5 0.011980000000000001
174 2 3 6 -0.137915
175 2 3 7 0.013119999999999998
176 2 3 8 -0.10094600000000001
177 2 3 9 -0.054685
178 2 3 10 0.027187999999999997
179 2 3 11 0.1702556
180 2 3 12 0.10369249999999998
181 2 3 13 -0.024276500000000013
182 2 3 14 0.07615499999999996
183 2 3 15 -0.048225000000000004
184 2 3 16 -0.07894499999999999
185 2 3 17 0.20865999999999996
186 2 3 18 -0.134955
187 2 3 19 0.13313149999999999
188 2 3 20 0.07894399999999999
189 2 4 5 -0.09308895
190 2 4 6 -0.13631945
191 2 4 7 -0.02448444999999999
192 2 4 8 -0.46762544999999994
193 2 4 9 -0.16228944999999997
194 2 4 10 -0.03276895
195 2 4 11 0.15896665
196 2 4 12 0.04695935
197 2 4 13 -0.12431445000000002
198 2 4 14 0.05214555
199 2 4 15 -0.0035444499999999985
200 2 4 16 0.11572555000000001
201 2 4 17 0.09447255
202 2 4 18 -0.055098949999999994
203 2 4 19 0.05402955
204 2 4 20 -0.17129544999999996
205 2 5 6 -0.12738999999999998
206 2 5 7 0.036988
207 2 5 8 -0.08762600000000001
208 2 5 9 -0.0330925
209 2 5 10 -0.128302
210 2 5 11 0.1326311
211 2 5 12 0.109396
212 2 5 13 0.02487999999999999
213 2 5 14 -0.0010400000000000188
214 2 5 15 0.009240000000000003
215 2 5 16 0.09238999999999999
216 2 5 17 0.16086399999999998
217 2 5 18 0.0312135
218 2 5 19 0.110358
219 2 5 20 -0.081356
220 2 6 7 0.16215549999999998
221 2 6 8 0.008959000000000005
222 2 6 9 0.08163999999999999
223 2 6 10 0.16591599999999998
224 2 6 11 0.25684260000000003
225 2 6 12 0.1190475
226 2 6 13 0.014125249999999987
227 2 6 14 0.263845
228 2 6 15 0.131785
229 2 6 16 0.1080715
230 2 6 17 0.12627500000000005
231 2 6 18 -0.040015
232 2 6 19 0.21386149999999995
233 2 6 20 0.179064
234 2 7 8 -0.034611
235 2 7 9 -0.271065
236 2 7 10 0.06777699999999999
237 2 7 11 0.10960959999999999
238 2 7 12 0.17335599999999998
239 2 7 13 -0.160293
240 2 7 14 0.10013999999999998
241 2 7 15 0.06009999999999998
242 2 7 16 -0.18550499999999998
243 2 7 17 0.10667499999999998
244 2 7 18 -0.07427
245 2 7 19 0.128064
246 2 7 20 0.1314435
247 2 8 9 0.287646
248 2 8 10 0.008910999999999999
249 2 8 11 0.11947209999999998
250 2 8 12 0.12187250000000001
251 2 8 13 0.026590999999999986
252 2 8 14 0.14917349999999996
253 2 8 15 0.07635149999999999
254 2 8 16 -0.052324000000000016
255 2 8 17 0.30368599999999996
256 2 8 18 0.087311
257 2 8 19 0.24428249999999999
258 2 8 20 -0.00033999999999999585
259 2 9 10 0.396138
260 2 9 11 0.30583609999999994
261 2 9 12 0.12296249999999999
262 2 9 13 -0.14661000000000002
263 2 9 14 -0.04914
264 2 9 15 -0.13903499999999996
265 2 9 16 -0.09022000000000001
266 2 9 17 0.16617
267 2 9 18 -0.056939999999999984
268 2 9 19 0.19657399999999997
269 2 9 20 0.07274399999999999
270 2 10 11 -0.1585369
271 2 10 12 -0.05543549999999999
272 2 10 13 -0.06905800000000001
273 2 10 14 0.149289
274 2 10 15 0.13492600000000002
275 2 10 16 -0.010258500000000004
276 2 10 17 0.2798169999999999
277 2 10 18 0.04079699999999999
278 2 10 19 0.20574849999999995
279 2 10 20 0.086005
280 2 11 12 -0.10429859999999999
281 2 11 13 -0.14620610000000003
282 2 11 14 0.034523899999999996
283 2 11 15 -0.0849461
284 2 11 16 -0.1523261
285 2 11 17 -0.1397211
286 2 11 18 -0.18292109999999998
287 2 11 19 0.0649459
288 2 11 20 -0.2118271
289 2 12 13 -0.01791250000000004
290 2 12 14 0.04365649999999999
291 2 12 15 -0.2137075
292 2 12 16 -0.025207500000000004
293 2 12 17 -0.018547500000000005
294 2 12 18 0.058217499999999985
295 2 12 19 0.017307499999999996
296 2 12 20 -0.051753999999999994
297 2 13 14 0.05803499999999997
298 2 13 15 0.11612999999999998
299 2 13 16 0.20117999999999997
300 2 13 17 0.17348999999999998
301 2 13 18 0.23411500000000002
302 2 13 19 0.15309650000000002
303 2 13 20 0.09145900000000003
304 2 14 15 -0.06651199999999999
305 2 14 16 -0.12240999999999999
306 2 14 17 -0.03600049999999999
307 2 14 18 -0.15867849999999997
308 2 14 19 -0.04218849999999998
309 2 14 20 0.031749000000000006
310 2 15 16 -0.2483
311 2 15 17 0.044291000000000004
312 2 15 18 -0.174412
313 2 15 19 0.0037865000000000034
314 2 15 20 0.014083999999999998
315 2 16 17 0.17635
316 2 16 18 -0.07625
317 2 16 19 -0.02197849999999999
318 2 16 20 -0.030271000000000003
319 2 17 18 -0.073455
320 2 17 19 0.0652965
321 2 17 20 -0.190606
322 2 18 19 0.2076115
323 2 18 20 0.0406345
324 2 19 20 -0.16188249999999998
325 3 4 5 0.026431499999999993
326 3 4 6 0.133096
327 3 4 7 0.093896
328 3 4 8 -0.23517899999999992
329 3 4 9 0.023896000000000004
330 3 4 10 0.07154350000000001
331 3 4 11 0.12021150000000001
332 3 4 12 0.07476729999999998
333 3 4 13 0.031462500000000004
334 3 4 14 0.107491
335 3 4 15 0.17618100000000003
336 3 4 16 0.326171
337 3 4 17 0.017313
338 3 4 18 0.2113565
339 3 4 19 0.052398499999999994
340 3 4 20 -0.118739
341 3 5 6 0.022505000000000004
342 3 5 7 0.035848000000000005
343 3 5 8 0.02530000000000001
344 3 5 9 0.03357250000000001
345 3 5 10 -0.14350999999999997
346 3 5 11 -0.025644499999999994
347 3 5 12 0.0176835
348 3 5 13 0.06113649999999998
349 3 5 14 -0.06521499999999997
350 3 5 15 0.06944500000000002
351 3 5 16 0.18331499999999998
352 3 5 17 -0.03581599999999999
353 3 5 18 0.1781485
354 3 5 19 -0.010793499999999998
355 3 5 20 -0.14831999999999998
356 3 6 7 0.011120500000000004
357 3 6 8 -0.028009999999999976
358 3 6 9 -0.0015899999999999912
359 3 6 10 0.0008130000000000026
360 3 6 11 -0.05132799999999999
361 3 6 12 -0.12256
362 3 6 13 -0.09951325
363 3 6 14 0.04977500000000003
364 3 6 15 0.042095000000000014
365 3 6 16 0.04910149999999999
366 3 6 17 -0.22029999999999997
367 3 6 18 -0.04297499999999998
368 3 6 19 -0.05718499999999999
369 3 6 20 -0.03779499999999999
370 3 7 8 0.07945500000000003
371 3 7 9 -0.20326
372 3 7 10 0.053709
373 3 7 11 -0.047526000000000006
374 3 7 12 0.08278349999999998
375 3 7 13 -0.1228965
376 3 7 14 0.03710500000000003
377 3 7 15 0.12144500000000001
378 3 7 16 -0.09344000000000001
379 3 7 17 -0.088865
380 3 7 18 0.073805
381 3 7 19 0.008052499999999994
382 3 7 20 0.06561950000000001
383 3 8 9 0.241385
384 3 8 10 -0.11922299999999998
385 3 8 11 -0.1517295
386 3 8 12 -0.082766
387 3 8 13 -0.0500785
388 3 8 14 -0.02792749999999998
389 3 8 15 0.023630500000000002
390 3 8 16 -0.07432500000000002
391 3 8 17 -0.005920000000000014
392 3 8 18 0.12132
393 3 8 19 0.010204999999999997
394 3 8 20 -0.18023
395 3 9 10 0.31426499999999996
396 3 9 11 0.08089549999999998
397 3 9 12 -0.03541500000000001
398 3 9 13 -0.1770185
399 3 9 14 -0.17998
400 3 9 15 -0.145495
401 3 9 16 -0.06596000000000002
402 3 9 17 -0.09717500000000001
403 3 9 18 0.023330000000000004
404 3 9 19 0.008757499999999991
405 3 9 20 -0.060884999999999995
406 3 10 11 -0.3016045
407 3 10 12 -0.13193999999999997
408 3 10 13 -0.017593499999999995
409 3 10 14 0.10032200000000002
410 3 10 15 0.210339
411 3 10 16 0.09587449999999999
412 3 10 17 0.09834499999999999
413 3 10 18 0.20293999999999998
414 3 10 19 0.09980499999999998
415 3 10 20 0.03424900000000001
416 3 11 12 -0.037735500000000005
417 3 11 13 0.04832599999999999
418 3 11 14 0.1286245
419 3 11 15 0.1335345
420 3 11 16 0.09687449999999999
421 3 11 17 -0.17812550000000002
422 3 11 18 0.1222895
423 3 11 19 0.10207
424 3 11 20 -0.1205155
425 3 12 13 0.11005649999999997
426 3 12 14 0.07119400000000002
427 3 12 15 -0.061789999999999984
428 3 12 16 0.15743
429 3 12 17 -0.123515
430 3 12 18 0.296865
431 3 12 19 -0.0121315
432 3 12 20 -0.027005499999999995
433 3 13 14 -0.04239649999999999
434 3 13 15 0.14007850000000002
435 3 13 16 0.2558485
436 3 13 17 -0.059446500000000006
437 3 13 18 0.3447935
438 3 13 19 -0.004311500000000001
439 3 13 20 -0.011761500000000001
440 3 14 15 0.05786799999999999
441 3 14 16 0.032689999999999976
442 3 14 17 -0.1685055
443 3 14 18 0.052431499999999985
444 3 14 19 -0.099165
445 3 14 20 0.028959999999999986
446 3 15 16 -0.21758
447 3 15 17 -0.212594
448 3 15 18 -0.087682
449 3 15 19 -0.17757
450 3 15 20 -0.113085
451 3 16 17 -0.11125499999999999
452 3 16 18 -0.02023999999999999
453 3 16 19 -0.23405499999999999
454 3 16 20 -0.18816
455 3 17 18 0.27016
456 3 17 19 0.14082499999999998
457 3 17 20 -0.06088999999999999
458 3 18 19 -0.06047499999999998
459 3 18 20 -0.1732645
460 3 19 20 -0.107695
461 4 5 6 -0.08415949999999998
462 4 5 7 -0.031616500000000006
463 4 5 8 0.28691049999999996
464 4 5 9 0.036108
465 4 5 10 -0.18862199999999998
466 4 5 11 -0.11942449999999999
467 4 5 12 -0.0306523
468 4 5 13 0.05610549999999998
469 4 5 14 -0.1462745
470 4 5 15 -0.08030449999999999
471 4 5 16 -0.11642450000000001
472 4 5 17 -0.026697499999999996
473 4 5 18 -0.006776499999999999
474 4 5 19 -0.0367605
475 4 5 20 -0.0031495000000000047
476 4 6 7 0.05032049999999998
477 4 6 8 0.34026499999999993
478 4 6 9 0.10761
479 4 6 10 0.062365500000000004
480 4 6 11 -0.038443500000000005
481 4 6 12 -0.06423129999999999
482 4 6 13 0.0021202499999999997
483 4 6 14 0.07538
484 4 6 15 -0.000990000000000002
485 4 6 16 -0.1439735
486 4 6 17 -0.10451699999999997
487 4 6 18 -0.1212355
488 4 6 19 0.023512500000000002
489 4 6 20 0.21404
490 4 7 8 0.40852999999999995
491 4 7 9 -0.13325999999999996
492 4 7 10 0.0760615
493 4 7 11 -0.0738415
494 4 7 12 0.10191220000000001
495 4 7 13 -0.060462999999999996
496 4 7 14 0.023510000000000007
497 4 7 15 0.03916
498 4 7 16 -0.325715
499 4 7 17 -0.012281999999999993
500 4 7 18 -0.0436555
501 4 7 19 0.049550000000000004
502 4 7 20 0.2782545
503 4 8 9 -0.017689999999999893
504 4 8 10 -0.4259454999999999
505 4 8 11 -0.5071199999999999
506 4 8 12 -0.3927123
507 4 8 13 -0.3167199999999999
508 4 8 14 -0.3705974999999999
509 4 8 15 -0.3877294999999999
510 4 8 16 -0.635675
511 4 8 17 -0.2584119999999999
512 4 8 18 -0.32521549999999994
513 4 8 19 -0.27737249999999997
514 4 8 20 -0.29666999999999993
515 4 9 10 0.26661749999999995
516 4 9 11 -0.01542000000000001
517 4 9 12 -0.08628629999999998
518 4 9 13 -0.18458499999999997
519 4 9 14 -0.263575
520 4 9 15 -0.29778000000000004
521 4 9 16 -0.36823500000000003
522 4 9 17 -0.090592
523 4 9 18 -0.16413049999999998
524 4 9 19 -0.019745
525 4 9 20 0.08174999999999999
526 4 10 11 -0.35027249999999993
527 4 10 12 -0.1351638
528 4 10 13 0.022487499999999994
529 4 10 14 0.0643745
530 4 10 15 0.1057015
531 4 10 16 -0.158753
532 4 10 17 0.1525755
533 4 10 18 0.06312699999999999
534 4 10 19 0.11894999999999997
535 4 10 20 0.22453149999999997
536 4 11 12 0.007708700000000013
537 4 11 13 0.137075
538 4 11 14 0.141345
539 4 11 15 0.077565
540 4 11 16 -0.10908500000000002
541 4 11 17 -0.07522699999999999
542 4 11 18 0.03114450000000002
543 4 11 19 0.169883
544 4 11 20 0.11843500000000001
545 4 12 13 0.15336129999999998
546 4 12 14 0.0384703
547 4 12 15 -0.1632037
548 4 12 16 -0.09397370000000002
549 4 12 17 -0.0660607
550 4 12 18 0.1602758
551 4 12 19 0.0102373
552 4 12 20 0.16650079999999998
553 4 13 14 -0.118425
554 4 13 15 -0.00464
555 4 13 16 -0.03886000000000001
556 4 13 17 -0.04529700000000001
557 4 13 18 0.1648995
558 4 13 19 -0.0252475
559 4 13 20 0.13844
560 4 14 15 -0.010821999999999997
561 4 14 16 -0.18599000000000002
562 4 14 17 -0.0783275
563 4 14 18 -0.051433999999999994
564 4 14 19 -0.044072499999999994
565 4 14 20 0.25519
566 4 15 16 -0.36757000000000006
567 4 15 17 -0.053726
568 4 15 18 -0.12285750000000002
569 4 15 19 -0.053787499999999995
570 4 15 20 0.18183499999999994
571 4 16 17 0.197603
572 4 16 18 0.09457450000000002
573 4 16 19 0.03971750000000003
574 4 16 20 0.25675
575 4 17 18 0.07611649999999999
576 4 17 19 0.10573949999999999
577 4 17 20 0.07516199999999999
578 4 18 19 0.09848300000000001
579 4 18 20 0.15683099999999997
580 4 19 20 0.06344249999999997
581 5 6 7 -0.002222499999999999
582 5 6 8 -0.030804999999999992
583 5 6 9 -0.012657499999999997
584 5 6 10 0.166828
585 5 6 11 -0.0031785000000000003
586 5 6 12 -0.11773849999999998
587 5 6 13 -0.13814474999999998
588 5 6 14 0.137495
589 5 6 15 -0.00484500000000001
590 5 6 16 -0.11170849999999999
591 5 6 17 -0.16197899999999998
592 5 6 18 -0.1986185
593 5 6 19 -0.023886499999999995
594 5 6 20 0.13303
595 5 7 8 0.090003
596 5 7 9 -0.20098449999999998
597 5 7 10 0.233067
598 5 7 11 0.013966499999999998
599 5 7 12 0.10094799999999998
600 5 7 13 -0.14818499999999998
601 5 7 14 0.138168
602 5 7 15 0.08784799999999997
603 5 7 16 -0.24090699999999995
604 5 7 17 -0.017200999999999998
605 5 7 18 -0.0684955
606 5 7 19 0.054694
607 5 7 20 0.2497875
608 5 8 9 0.2331125
609 5 8 10 0.049586999999999985
610 5 8 11 -0.10078500000000001
611 5 8 12 -0.0751495
612 5 8 13 -0.08591499999999996
613 5 8 14 0.0625875
614 5 8 15 -0.02051450000000001
615 5 8 16 -0.23234
616 5 8 17 0.05519599999999998
617 5 8 18 -0.03152849999999998
618 5 8 19 0.04629849999999999
619 5 8 20 -0.006610000000000005
620 5 9 10 0.4913475
621 5 9 11 0.14011249999999997
622 5 9 12 -0.019525999999999998
623 5 9 13 -0.20458249999999997
624 5 9 14 -0.0811925
625 5 9 15 -0.1813675
626 5 9 16 -0.2157025
627 5 9 17 -0.027786500000000002
628 5 9 18 -0.12124599999999999
629 5 9 19 0.0531235
630 5 9 20 0.12100749999999998
631 5 10 11 -0.41947
632 5 10 12 -0.2931335
633 5 10 13 -0.22223999999999994
634 5 10 14 0.02202700000000001
635 5 10 15 -0.002616000000000007
636 5 10 16 -0.23095049999999995
637 5 10 17 -0.009348999999999984
638 5 10 18 -0.11871849999999998
639 5 10 19 -0.0329115
640 5 10 20 0.039058999999999996
641 5 11 12 -0.0810635
642 5 11 13 -0.038455
643 5 11 14 0.16819499999999998
644 5 11 15 0.03844499999999999
645 5 11 16 -0.11208499999999999
646 5 11 17 -0.167954
647 5 11 18 -0.08150349999999999
648 5 11 19 0.08721899999999999
649 5 11 20 0.002159999999999984
650 5 12 13 0.0666035
651 5 12 14 0.1540925
652 5 12 15 -0.1135515
653 5 12 16 -0.008201499999999994
654 5 12 17 -0.07001550000000001
655 5 12 18 0.13639999999999997
656 5 12 19 0.0163455
657 5 12 20 0.13899799999999998
658 5 13 14 0.08395499999999996
659 5 13 15 0.13176999999999997
660 5 13 16 0.13366999999999998
661 5 13 17 0.03750599999999997
662 5 13 18 0.22778149999999997
663 5 13 19 0.06761849999999998
664 5 13 20 0.19769499999999995
665 5 14 15 -0.07679200000000001
666 5 14 16 -0.21583999999999998
667 5 14 17 -0.19790449999999998
668 5 14 18 -0.19093199999999996
669 5 14 19 -0.1535865
670 5 14 20 0.11206499999999998
671 5 15 16 -0.33144999999999997
672 5 15 17 -0.10733299999999998
673 5 15 18 -0.19638549999999996
674 5 15 19 -0.09733149999999999
675 5 15 20 0.10468000000000001
676 5 16 17 0.10787599999999999
677 5 16 18 -0.015073500000000007
678 5 16 19 -0.03994650000000001
679 5 16 20 0.143475
680 5 17 18 0.0561955
681 5 17 19 0.11580249999999997
682 5 17 20 0.051614
683 5 18 19 0.128467
684 5 18 20 0.15320399999999998
685 5 19 20 0.029831499999999986
686 6 7 8 0.1185855
687 6 7 9 -0.19054949999999998
688 6 7 10 0.0640165
689 6 7 11 0.0149225
690 6 7 12 0.21646399999999996
691 6 7 13 -0.012262749999999996
692 6 7 14 -0.0015495000000000038
693 6 7 15 0.0904705
694 6 7 16 -0.13142099999999998
695 6 7 17 0.14255549999999995
696 6 7 18 0.1279005
697 6 7 19 0.07635799999999998
698 6 7 20 0.11453499999999997
699 6 8 9 0.21496500000000002
700 6 8 10 -0.14804599999999998
701 6 8 11 -0.1284115
702 6 8 12 0.011783999999999989
703 6 8 13 0.021424750000000013
704 6 8 14 -0.1057125
705 6 8 15 -0.046474499999999995
706 6 8 16 -0.15143650000000003
707 6 8 17 0.18636999999999995
708 6 8 18 0.13628500000000002
709 6 8 19 0.03937999999999999
710 6 8 20 -0.17044499999999999
711 6 9 10 0.311862
712 6 9 11 0.13063349999999999
713 6 9 12 0.08555499999999998
714 6 9 13 -0.07909525
715 6 9 14 -0.23134500000000005
716 6 9 15 -0.18918
717 6 9 16 -0.11665149999999999
718 6 9 17 0.12153499999999995
719 6 9 18 0.06471500000000002
720 6 9 19 0.06435249999999999
721 6 9 20 -0.02468
722 6 10 11 -0.24946349999999995
723 6 10 12 -0.008567000000000014
724 6 10 13 0.08273275
725 6 10 14 0.05135999999999999
726 6 10 15 0.16905699999999999
727 6 10 16 0.047585999999999996
728 6 10 17 0.319458
729 6 10 18 0.24672799999999995
730 6 10 19 0.15780299999999997
731 6 10 20 0.07285699999999999
732 6 11 12 0.03349649999999997
733 6 11 13 0.09651124999999999
734 6 11 14 0.027521499999999983
735 6 11 15 0.04011150000000001
736 6 11 16 -0.003554999999999997
737 6 11 17 -0.009153500000000037
738 6 11 18 0.11393649999999998
739 6 11 19 0.107927
740 6 11 20 -0.13404850000000001
741 6 12 13 0.08700975
742 6 12 14 -0.10114099999999998
743 6 12 15 -0.22644499999999998
744 6 12 16 -0.014231499999999975
745 6 12 17 -0.02577500000000001
746 6 12 18 0.21728
747 6 12 19 -0.07750649999999999
748 6 12 20 -0.1117705
749 6 13 14 -0.19168475000000001
750 6 13 15 -0.0015297499999999964
751 6 13 16 0.10723375
752 6 13 17 0.06134024999999996
753 6 13 18 0.28825524999999996
754 6 13 19 -0.04663975
755 6 13 20 -0.07347975000000001
756 6 14 15 0.06554800000000001
757 6 14 16 0.0333635
758 6 14 17 0.10156949999999998
759 6 14 18 0.1451815
760 6 14 19 0.0077949999999999955
761 6 14 20 0.11653
762 6 15 16 -0.22458650000000002
763 6 15 17 0.04980099999999996
764 6 15 18 -0.002612000000000003
765 6 15 19 -0.07829
766 6 15 20 -0.03319500000000001
767 6 16 17 0.15814649999999997
768 6 16 18 0.07183649999999998
769 6 16 19 -0.12776849999999998
770 6 16 20 -0.10126349999999998
771 6 17 18 0.09283500000000001
772 6 17 19 -0.022289999999999987
773 6 17 20 -0.24339499999999997
774 6 18 19 -0.046264999999999994
775 6 18 20 -0.1784445
776 6 19 20 -0.127085
777 7 8 9 0.5241
778 7 8 10 -0.093477
779 7 8 11 -0.024748499999999996
780 7 8 12 -0.08609449999999999
781 7 8 13 0.15227300000000002
782 7 8 14 0.0144225
783 7 8 15 -0.01835949999999999
784 7 8 16 0.09856999999999999
785 7 8 17 0.1624
786 7 8 18 0.12697000000000003
787 7 8 19 0.0816075
788 7 8 20 -0.16639449999999997
789 7 9 10 0.05729600000000001
790 7 9 11 -0.07483849999999997
791 7 9 12 -0.3214585
792 7 9 13 -0.257382
793 7 9 14 -0.420345
794 7 9 15 -0.4702
795 7 9 16 -0.17578
796 7 9 17 -0.21156999999999998
797 7 9 18 -0.253735
798 7 9 19 -0.20255499999999999
799 7 9 20 -0.32976449999999996
800 7 10 11 -0.2003695
801 7 10 12 -0.16101449999999998
802 7 10 13 0.159012
803 7 10 14 0.11692599999999999
804 7 10 15 0.14260299999999998
805 7 10 16 0.2430235
806 7 10 17 0.24091899999999997
807 7 10 18 0.18284399999999998
808 7 10 19 0.1454615
809 7 10 20 0.0223385
810 7 11 12 -0.168045
811 7 11 13 0.1236965
812 7 11 14 0.043993499999999984
813 7 11 15 -0.0354365
814 7 11 16 0.14278849999999998
815 7 11 17 -0.1367865
816 7 11 18 0.0009585000000000176
817 7 11 19 0.0464915
818 7 11 20 -0.23366099999999995
819 7 12 13 0.3157365
820 7 12 14 0.11687249999999999
821 7 12 15 -0.1004515
822 7 12 16 0.33365349999999994
823 7 12 17 0.0481335
824 7 12 18 0.3058435
825 7 12 19 0.0625995
826 7 12 20 -0.0098415
827 7 13 14 -0.20239799999999997
828 7 13 15 -0.10426299999999998
829 7 13 16 0.226392
830 7 13 17 -0.09347799999999999
831 7 13 18 0.14809200000000003
832 7 13 19 -0.1352605
833 7 13 20 -0.20027750000000002
834 7 14 15 -0.026471999999999992
835 7 14 16 0.163235
836 7 14 17 -0.04253549999999999
837 7 14 18 0.015731500000000002
838 7 14 19 -0.0701125
839 7 14 20 0.0004455000000000098
840 7 15 16 -0.0026950000000000142
841 7 15 17 -0.0022839999999999983
842 7 15 18 -0.040041999999999994
843 7 15 19 -0.06417749999999998
844 7 15 20 -0.057259500000000005
845 7 16 17 -0.11582999999999999
846 7 16 18 -0.18748499999999998
847 7 16 19 -0.33554749999999994
848 7 16 20 -0.34721949999999996
849 7 17 18 0.10748999999999999
850 7 17 19 0.04390749999999998
851 7 17 20 -0.21537449999999994
852 7 18 19 0.005277500000000002
853 7 18 20 -0.165079
854 7 19 20 -0.165262
855 8 9 10 0.6748730000000001
856 8 9 11 0.47401
857 8 9 12 0.288736
