l i j f[l] s[l] h[l]
47 2 11 0.50031 -0.27434949999999997 1.3877787807814457e-16
48 3 11 -0.33687 1.3205159999999996 -4.440892098500626e-16
49 4 11 -2.0543 -0.8990065 -5.551115123125783e-16
50 5 11 3.9947 -1.619701 -1.7763568394002505e-15
51 6 11 2.5491 0.8472829999999999 -5.551115123125783e-16
52 7 11 0.16818 2.356201 8.881784197001252e-16
53 8 11 0.44016 -0.9968935000000001 0.0
54 9 11 1.3834 2.3754705 8.881784197001252e-16
55 10 11 0.0011378 -2.1718925000000002 1.3322676295501878e-15
56 1 12 -3.6557 -0.0884054999999997 8.881784197001252e-16
57 2 12 0.23357 -0.27434949999999997 1.3877787807814457e-16
58 3 12 -2.6792 1.3205159999999996 -4.440892098500626e-16
59 4 12 1.5404 -0.8990065 -5.551115123125783e-16
60 5 12 0.57863 -1.619701 -1.7763568394002505e-15
61 6 12 -0.18082 0.8472829999999999 -5.551115123125783e-16
62 7 12 4.8177 2.356201 8.881784197001252e-16
63 8 12 -2.7721 -0.9968935000000001 0.0
64 9 12 2.7899 2.3754705 8.881784197001252e-16
65 10 12 1.3211 -2.1718925000000002 1.3322676295501878e-15
66 11 12 -2.2159 0.016196500000000058 3.3306690738754696e-16
67 1 13 -2.9655 -0.0884054999999997 8.881784197001252e-16
68 2 13 0.74227 -0.27434949999999997 1.3877787807814457e-16
69 3 13 -1.9505 1.3205159999999996 -4.440892098500626e-16
70 4 13 -0.18016 -0.8990065 -5.551115123125783e-16
71 5 13 3.3181 -1.619701 -1.7763568394002505e-15
72 6 13 -0.19582 0.8472829999999999 -5.551115123125783e-16
73 7 13 -0.53079 2.356201 8.881784197001252e-16
74 8 13 -4.1952 -0.9968935000000001 0.0
75 9 13 -0.69788 2.3754705 8.881784197001252e-16
76 10 13 2.2078 -2.1718925000000002 1.3322676295501878e-15
77 11 13 -0.96425 0.016196500000000058 3.3306690738754696e-16
78 12 13 -0.277 1.629322 -6.661338147750939e-16
79 1 14 -2.8251 -0.0884054999999997 8.881784197001252e-16
80 2 14 -1.311 -0.27434949999999997 1.3877787807814457e-16
81 3 14 -0.58653 1.3205159999999996 -4.440892098500626e-16
82 4 14 -1.3809 -0.8990065 -5.551115123125783e-16
83 5 14 0.26284 -1.619701 -1.7763568394002505e-15
84 6 14 1.8444 0.8472829999999999 -5.551115123125783e-16
85 7 14 -0.11683 2.356201 8.881784197001252e-16
86 8 14 -1.625 -0.9968935000000001 0.0
87 9 14 0.79162 2.3754705 8.881784197001252e-16
88 10 14 1.6852 -2.1718925000000002 1.3322676295501878e-15
89 11 14 0.0487 0.016196500000000058 3.3306690738754696e-16
90 12 14 -2.1085 1.629322 -6.661338147750939e-16
91 13 14 -3.9299 0.5026059999999999 3.3306690738754696e-16
92 1 15 -0.4449 -0.0884054999999997 8.881784197001252e-16
93 2 15 1.9251 -0.27434949999999997 1.3877787807814457e-16
94 3 15 -0.14176 1.3205159999999996 -4.440892098500626e-16
95 4 15 -1.5318 -0.8990065 -5.551115123125783e-16
96 5 15 1.3305 -1.619701 -1.7763568394002505e-15
97 6 15 1.8375 0.8472829999999999 -5.551115123125783e-16
98 7 15 -0.57786 2.356201 8.881784197001252e-16
99 8 15 -1.5204 -0.9968935000000001 0.0
100 9 15 2.1389 2.3754705 8.881784197001252e-16
101 10 15 -0.14999 -2.1718925000000002 1.3322676295501878e-15
102 11 15 0.37313 0.016196500000000058 3.3306690738754696e-16
103 12 15 1.1245 1.629322 -6.661338147750939e-16
104 13 15 1.1036 0.5026059999999999 3.3306690738754696e-16
105 14 15 0.52998 0.633983 6.661338147750939e-16
106 1 16 3.0332 -0.0884054999999997 8.881784197001252e-16
107 2 16 -0.84862 -0.27434949999999997 1.3877787807814457e-16
108 3 16 -0.58785 1.3205159999999996 -4.440892098500626e-16
109 4 16 1.786 -0.8990065 -5.551115123125783e-16
110 5 16 3.0244 -1.619701 -1.7763568394002505e-15
111 6 16 0.83663 0.8472829999999999 -5.551115123125783e-16
112 7 16 -2.148 2.356201 8.881784197001252e-16
113 8 16 -0.65353 -0.9968935000000001 0.0
114 9 16 1.9762 2.3754705 8.881784197001252e-16
115 10 16 2.5144 -2.1718925000000002 1.3322676295501878e-15
116 11 16 -1.8022 0.016196500000000058 3.3306690738754696e-16
117 12 16 1.8161 1.629322 -6.661338147750939e-16
118 13 16 3.4768 0.5026059999999999 3.3306690738754696e-16
119 14 16 0.76124 0.633983 6.661338147750939e-16
120 15 16 1.1799 1.3385155000000002 -6.661338147750939e-16
121 1 17 -4.1918 -0.0884054999999997 8.881784197001252e-16
122 2 17 0.53509 -0.27434949999999997 1.3877787807814457e-16
123 3 17 -3.3769 1.3205159999999996 -4.440892098500626e-16
124 4 17 -3.8478 -0.8990065 -5.551115123125783e-16
125 5 17 2.4524 -1.619701 -1.7763568394002505e-15
126 6 17 -0.6046 0.8472829999999999 -5.551115123125783e-16
127 7 17 -0.54581 2.356201 8.881784197001252e-16
128 8 17 -1.5574 -0.9968935000000001 0.0
129 9 17 0.61971 2.3754705 8.881784197001252e-16
130 10 17 0.093203 -2.1718925000000002 1.3322676295501878e-15
131 11 17 -1.3774 0.016196500000000058 3.3306690738754696e-16
132 12 17 -3.4978 1.629322 -6.661338147750939e-16
133 13 17 -0.24758 0.5026059999999999 3.3306690738754696e-16
134 14 17 -1.6162 0.633983 6.661338147750939e-16
135 15 17 -2.4955 1.3385155000000002 -6.661338147750939e-16
136 16 17 -4.2336 1.0756145 1.1102230246251565e-16
137 1 18 -3.2716 -0.0884054999999997 8.881784197001252e-16
138 2 18 1.0606 -0.27434949999999997 1.3877787807814457e-16
139 3 18 -1.847 1.3205159999999996 -4.440892098500626e-16
140 4 18 -4.5175 -0.8990065 -5.551115123125783e-16
141 5 18 1.2509 -1.619701 -1.7763568394002505e-15
142 6 18 -1.1001 0.8472829999999999 -5.551115123125783e-16
143 7 18 -2.2946 2.356201 8.881784197001252e-16
144 8 18 -4.2954 -0.9968935000000001 0.0
