l i j f[l] s[l] h[l]
140 4 18 -5.0741 -0.1808414999999998 -6.661338147750939e-16
141 5 18 -1.9431 2.6336228999999998 1.3322676295501878e-15
142 6 18 -7.9086 -0.14203349999999998 6.938893903907228e-16
143 7 18 -1.0647 0.7821014999999998 -8.881784197001252e-16
144 8 18 -0.21693 0.3190958999999999 4.440892098500626e-16
145 9 18 -2.4409 -0.7201904999999996 2.220446049250313e-16
146 10 18 2.1427 1.7214329999999998 -2.220446049250313e-16
147 11 18 -1.8762 1.4376779999999998 0.0
148 12 18 0.42774 0.23711239999999975 1.3322676295501878e-15
149 13 18 0.45642 0.5093659999999998 1.2212453270876722e-15
150 14 18 0.48289 0.9004894999999999 4.440892098500626e-16
151 15 18 1.9973 1.3833464999999998 8.881784197001252e-16
152 16 18 -1.1765 1.3170979500000004 -8.881784197001252e-16
153 17 18 -5.0656 -1.1499376500000003 -2.220446049250313e-16
154 1 19 -7.3372 -0.22266439999999998 -1.3322676295501878e-15
155 2 19 -2.388 2.608962 -1.3322676295501878e-15
156 3 19 -4.1861 -0.15934360000000006 0.0
157 4 19 -3.7971 -0.1808414999999998 -6.661338147750939e-16
158 5 19 -0.59978 2.6336228999999998 1.3322676295501878e-15
159 6 19 -4.6639 -0.14203349999999998 6.938893903907228e-16
160 7 19 -0.10314 0.7821014999999998 -8.881784197001252e-16
161 8 19 -1.8694 0.3190958999999999 4.440892098500626e-16
162 9 19 -0.77302 -0.7201904999999996 2.220446049250313e-16
163 10 19 0.61888 1.7214329999999998 -2.220446049250313e-16
164 11 19 3.1774 1.4376779999999998 0.0
165 12 19 1.4048 0.23711239999999975 1.3322676295501878e-15
166 13 19 -1.7466 0.5093659999999998 1.2212453270876722e-15
167 14 19 0.042697 0.9004894999999999 4.440892098500626e-16
168 15 19 0.74291 1.3833464999999998 8.881784197001252e-16
169 16 19 -5.7833 1.3170979500000004 -8.881784197001252e-16
170 17 19 -1.3732 -1.1499376500000003 -2.220446049250313e-16
171 18 19 0.6005 1.3215059499999997 4.440892098500626e-16
172 1 20 -4.4008 -0.22266439999999998 -1.3322676295501878e-15
173 2 20 -2.6165 2.608962 -1.3322676295501878e-15
174 3 20 -5.9844 -0.15934360000000006 0.0
175 4 20 -4.7163 -0.1808414999999998 -6.661338147750939e-16
176 5 20 -2.3054 2.6336228999999998 1.3322676295501878e-15
177 6 20 -3.5021 -0.14203349999999998 6.938893903907228e-16
178 7 20 0.090549 0.7821014999999998 -8.881784197001252e-16
179 8 20 -0.48335 0.3190958999999999 4.440892098500626e-16
180 9 20 -2.5785 -0.7201904999999996 2.220446049250313e-16
181 10 20 -3.2462 1.7214329999999998 -2.220446049250313e-16
182 11 20 -1.2403 1.4376779999999998 0.0
183 12 20 -3.965 0.23711239999999975 1.3322676295501878e-15
184 13 20 -3.1137 0.5093659999999998 1.2212453270876722e-15
185 14 20 -4.5636 0.9004894999999999 4.440892098500626e-16
186 15 20 1.6282 1.3833464999999998 8.881784197001252e-16
187 16 20 -0.85062 1.3170979500000004 -8.881784197001252e-16
188 17 20 -3.8493 -1.1499376500000003 -2.220446049250313e-16
189 18 20 -0.84845 1.3215059499999997 4.440892098500626e-16
190 19 20 1.4855 0.6081394499999999 -4.440892098500626e-16
