l i j f[l] s[l] h[l]
1 1 2 -1.9413 0.4825761111111112 0.0
2 1 3 -1.4972 0.4825761111111112 0.0
3 2 3 2.220446049250313e-16 -0.35234333333333356 -2.220446049250313e-16
4 1 4 -0.27238 0.4825761111111112 0.0
5 2 4 1.1108 -0.35234333333333356 -2.220446049250313e-16
6 3 4 0.50833 -1.2790194444444443 -2.220446049250313e-16
7 1 5 2.1772 0.4825761111111112 0.0
8 2 5 1.2248 -0.35234333333333356 -2.220446049250313e-16
9 3 5 1.1102e-16 -1.2790194444444443 -2.220446049250313e-16
10 4 5 -1.6191 0.8577894444444442 2.220446049250313e-16
11 1 6 -0.8305 0.4825761111111112 0.0
12 2 6 1.7331 -0.35234333333333356 -2.220446049250313e-16
13 3 6 0.11404 -1.2790194444444443 -2.220446049250313e-16
14 4 6 0.71646 0.8577894444444442 2.220446049250313e-16
15 5 6 -0.12191 -0.18290666666666666 -4.440892098500626e-16
16 1 7 -1.2248 0.4825761111111112 0.0
17 2 7 0.71646 -0.35234333333333356 -2.220446049250313e-16
18 3 7 -2.4496 -1.2790194444444443 -2.220446049250313e-16
19 4 7 -2.4496 0.8577894444444442 2.220446049250313e-16
20 5 7 -4.463 -0.18290666666666666 -4.440892098500626e-16
21 6 7 2.220446049250313e-16 0.4936427777777778 -5.551115123125783e-17
22 1 8 0.32216 0.4825761111111112 0.0
23 2 8 -1.9413 -0.35234333333333356 -2.220446049250313e-16
24 3 8 -2.8439 -1.2790194444444443 -2.220446049250313e-16
25 4 8 0.8305 0.8577894444444442 2.220446049250313e-16
26 5 8 -0.8305 -0.18290666666666666 -4.440892098500626e-16
27 6 8 -1.7331 0.4936427777777778 -5.551115123125783e-17
28 7 8 1.9413 3.016845555555555 4.440892098500626e-16
29 1 9 -0.90263 0.4825761111111112 0.0
30 2 9 2.4496 -0.35234333333333356 -2.220446049250313e-16
31 3 9 -0.8305 -1.2790194444444443 -2.220446049250313e-16
32 4 9 1.2248 0.8577894444444442 2.220446049250313e-16
33 5 9 0.11404 -0.18290666666666666 -4.440892098500626e-16
34 6 9 -1.9413 0.4936427777777778 -5.551115123125783e-17
35 7 9 1.0167 3.016845555555555 4.440892098500626e-16
36 8 9 2.4496 -0.35943055555555536 -2.220446049250313e-16
37 1 10 -0.32216 0.4825761111111112 0.0
38 2 10 -0.50833 -0.35234333333333356 -2.220446049250313e-16
39 3 10 -1.2248 -1.2790194444444443 -2.220446049250313e-16
40 4 10 0.71646 0.8577894444444442 2.220446049250313e-16
41 5 10 -1.9413 -0.18290666666666666 -4.440892098500626e-16
42 6 10 -3.166 0.4936427777777778 -5.551115123125783e-17
43 7 10 0.3943 3.016845555555555 4.440892098500626e-16
44 8 10 -0.32216 -0.35943055555555536 -2.220446049250313e-16
45 9 10 1.2248 -0.305211111111111 0.0
46 1 11 -3.8428 0.4825761111111112 0.0
47 2 11 2.220446049250313e-16 -0.35234333333333356 -2.220446049250313e-16
48 3 11 -0.32216 -1.2790194444444443 -2.220446049250313e-16
49 4 11 0.90263 0.8577894444444442 2.220446049250313e-16
50 5 11 -0.71646 -0.18290666666666666 -4.440892098500626e-16
51 6 11 -3.2382 0.4936427777777778 -5.551115123125783e-17
52 7 11 1.4329 3.016845555555555 4.440892098500626e-16
53 8 11 0.90263 -0.35943055555555536 -2.220446049250313e-16
54 9 11 0.90263 -0.305211111111111 0.0
55 10 11 3.9468 -1.9096238888888888 -1.1102230246251565e-16
56 1 12 -1.7331 0.4825761111111112 0.0
57 2 12 1.2248 -0.35234333333333356 -2.220446049250313e-16
58 3 12 -1.9413 -1.2790194444444443 -2.220446049250313e-16
59 4 12 -3.6744 0.8577894444444442 2.220446049250313e-16
60 5 12 -0.3943 -0.18290666666666666 -4.440892098500626e-16
61 6 12 -2.0134 0.4936427777777778 -5.551115123125783e-17
62 7 12 2.4496 3.016845555555555 4.440892098500626e-16
63 8 12 -1.7331 -0.35943055555555536 -2.220446049250313e-16
64 9 12 1.8193 -0.305211111111111 0.0
65 10 12 3.5603 -1.9096238888888888 -1.1102230246251565e-16
66 11 12 0.66668 -0.19683944444444457 2.220446049250313e-16
67 1 13 -2.9579 0.4825761111111112 0.0
68 2 13 1.7331 -0.35234333333333356 -2.220446049250313e-16
69 3 13 -1.6191 -1.2790194444444443 -2.220446049250313e-16
70 4 13 2.220446049250313e-16 0.8577894444444442 2.220446049250313e-16
71 5 13 -3.4663 -0.18290666666666666 -4.440892098500626e-16
72 6 13 1.3785 0.4936427777777778 -5.551115123125783e-17
73 7 13 0.18617 3.016845555555555 4.440892098500626e-16
74 8 13 -1.9413 -0.35943055555555536 -2.220446049250313e-16
75 9 13 0.63025 -0.305211111111111 0.0
76 10 13 -0.3943 -1.9096238888888888 -1.1102230246251565e-16
77 11 13 -2.8082 -0.19683944444444457 2.220446049250313e-16
78 12 13 0.59455 -0.05711555555555542 0.0
79 1 14 -2.1274 0.4825761111111112 0.0
80 2 14 0.90263 -0.35234333333333356 -2.220446049250313e-16
81 3 14 2.2136 -1.2790194444444443 -2.220446049250313e-16
82 4 14 -3.166 0.8577894444444442 2.220446049250313e-16
83 5 14 -1.9413 -0.18290666666666666 -4.440892098500626e-16
84 6 14 -1.8915 0.4936427777777778 -5.551115123125783e-17
85 7 14 -2.8439 3.016845555555555 4.440892098500626e-16
86 8 14 -4.0687 -0.35943055555555536 -2.220446049250313e-16
87 9 14 4.3411 -0.305211111111111 0.0
88 10 14 1.4329 -1.9096238888888888 -1.1102230246251565e-16
89 11 14 0.50833 -0.19683944444444457 2.220446049250313e-16
90 12 14 -1.9413 -0.05711555555555542 0.0
91 13 14 1.311 -0.39715611111111104 3.3306690738754696e-16
92 1 15 -3.8825 0.4825761111111112 0.0
93 2 15 3.166 -0.35234333333333356 -2.220446049250313e-16
94 3 15 -1.3467 -1.2790194444444443 -2.220446049250313e-16
95 4 15 -0.71646 0.8577894444444442 2.220446049250313e-16
96 5 15 -0.20812 -0.18290666666666666 -4.440892098500626e-16
97 6 15 -0.50833 0.4936427777777778 -5.551115123125783e-17
98 7 15 1.9413 3.016845555555555 4.440892098500626e-16
99 8 15 0.32216 -0.35943055555555536 -2.220446049250313e-16
100 9 15 3.7108 -0.305211111111111 0.0
101 10 15 1.2248 -1.9096238888888888 -1.1102230246251565e-16
102 11 15 -0.50833 -0.19683944444444457 2.220446049250313e-16
103 12 15 0.3943 -0.05711555555555542 0.0
104 13 15 -1.2248 -0.39715611111111104 3.3306690738754696e-16
105 14 15 2.2136 0.2199511111111111 3.3306690738754696e-16
106 1 16 -4.4273 0.4825761111111112 0.0
107 2 16 -2.8439 -0.35234333333333356 -2.220446049250313e-16
108 3 16 -2.8439 -1.2790194444444443 -2.220446049250313e-16
109 4 16 -1.7331 0.8577894444444442 2.220446049250313e-16
110 5 16 -0.11404 -0.18290666666666666 -4.440892098500626e-16
111 6 16 -1.6191 0.4936427777777778 -5.551115123125783e-17
112 7 16 -2.0055 3.016845555555555 4.440892098500626e-16
113 8 16 2.3355 -0.35943055555555536 -2.220446049250313e-16
114 9 16 1.2248 -0.305211111111111 0.0
115 10 16 2.4496 -1.9096238888888888 -1.1102230246251565e-16
116 11 16 2.220446049250313e-16 -0.19683944444444457 2.220446049250313e-16
117 12 16 -4.0687 -0.05711555555555542 0.0
118 13 16 2.220446049250313e-16 -0.39715611111111104 3.3306690738754696e-16
119 14 16 2.220446049250313e-16 0.2199511111111111 3.3306690738754696e-16
120 15 16 -4.463 -0.32789499999999994 2.7755575615628914e-16
121 1 17 -6.3321 0.4825761111111112 0.0
122 2 17 3.166 -0.35234333333333356 -2.220446049250313e-16
123 3 17 1.2248 -1.2790194444444443 -2.220446049250313e-16
124 4 17 1.2248 0.8577894444444442 2.220446049250313e-16
125 5 17 -0.3943 -0.18290666666666666 -4.440892098500626e-16
126 6 17 -3.7465 0.4936427777777778 -5.551115123125783e-17
127 7 17 5.2935 3.016845555555555 4.440892098500626e-16
128 8 17 1.411 -0.35943055555555536 -2.220446049250313e-16
129 9 17 1.2248 -0.305211111111111 0.0
130 10 17 -0.90263 -1.9096238888888888 -1.1102230246251565e-16
131 11 17 -1.9413 -0.19683944444444457 2.220446049250313e-16
132 12 17 -2.6577 -0.05711555555555542 0.0
133 13 17 -3.166 -0.39715611111111104 3.3306690738754696e-16
134 14 17 -1.9413 0.2199511111111111 3.3306690738754696e-16
135 15 17 0.71646 -0.32789499999999994 2.7755575615628914e-16
136 16 17 1.547 1.7920455555555552 4.440892098500626e-16
137 1 18 -3.5206 0.4825761111111112 0.0
138 2 18 -3.7606 -0.35234333333333356 -2.220446049250313e-16
139 3 18 -2.8439 -1.2790194444444443 -2.220446049250313e-16
140 4 18 -3.8825 0.8577894444444442 2.220446049250313e-16
141 5 18 -1.9413 -0.18290666666666666 -4.440892098500626e-16
142 6 18 -1.8193 0.4936427777777778 -5.551115123125783e-17
143 7 18 1.311 3.016845555555555 4.440892098500626e-16
144 8 18 -0.50833 -0.35943055555555536 -2.220446049250313e-16
145 9 18 -1.4329 -0.305211111111111 0.0
146 10 18 -0.50833 -1.9096238888888888 -1.1102230246251565e-16
147 11 18 -0.90263 -0.19683944444444457 2.220446049250313e-16
148 12 18 3.4384 -0.05711555555555542 0.0
149 13 18 -1.2248 -0.39715611111111104 3.3306690738754696e-16
150 14 18 -0.71646 0.2199511111111111 3.3306690738754696e-16
151 15 18 0.27238 -0.32789499999999994 2.7755575615628914e-16
152 16 18 2.3355 1.7920455555555552 4.440892098500626e-16
153 17 18 0.3943 1.309429444444444 5.551115123125783e-16
