t i j k u[t]
161 1 15 20 -0.023337500000000004
162 1 16 17 0.13693750000000002
163 1 16 18 0.3307
164 1 16 19 -0.04476500000000001
165 1 16 20 0.16520500000000002
166 1 17 18 0.14737310000000003
167 1 17 19 -0.27716500000000005
168 1 17 20 0.060145000000000004
169 1 18 19 -0.15681000000000003
170 1 18 20 -0.18843710000000002
171 1 19 20 0.097569
172 2 3 4 0.09380400000000001
173 2 3 5 -0.025789999999999993
174 2 3 6 -0.1959475
175 2 3 7 -0.12119
176 2 3 8 -0.26479
177 2 3 9 -0.15961000000000006
178 2 3 10 -0.011914999999999999
179 2 3 11 0.11805500000000005
180 2 3 12 -0.03545000000000003
181 2 3 13 -0.065025
182 2 3 14 0.06460499999999995
183 2 3 15 -0.027690000000000003
184 2 3 16 -0.06008
185 2 3 17 -0.27773
186 2 3 18 -0.05637000000000001
187 2 3 19 -0.14444500000000002
188 2 3 20 -0.20011000000000004
189 2 4 5 -0.111135
190 2 4 6 -0.10263750000000002
191 2 4 7 -0.1576095
192 2 4 8 -0.002660000000000007
193 2 4 9 -0.18116500000000005
194 2 4 10 -0.19698000000000002
195 2 4 11 -0.25289
196 2 4 12 -0.11392500000000003
197 2 4 13 -0.29014999999999996
198 2 4 14 -0.06697500000000002
199 2 4 15 -0.17312999999999998
200 2 4 16 -0.14386500000000002
201 2 4 17 -0.139685
202 2 4 18 -0.12048000000000003
203 2 4 19 -0.171795
204 2 4 20 -0.26097000000000004
205 2 5 6 -0.15421
206 2 5 7 -0.04101800000000001
207 2 5 8 -0.12375500000000002
208 2 5 9 -0.11483100000000002
209 2 5 10 -0.04370850000000001
210 2 5 11 0.17006000000000002
211 2 5 12 -0.03207000000000002
212 2 5 13 -0.019935
213 2 5 14 0.13286949999999997
214 2 5 15 -0.06888500000000002
215 2 5 16 -0.014860000000000007
216 2 5 17 0.01889959499999999
217 2 5 18 -0.18018000000000003
218 2 5 19 -0.06505500000000002
219 2 5 20 -0.24214500000000003
220 2 6 7 0.07741800000000001
221 2 6 8 0.2366375
222 2 6 9 0.03738750000000001
223 2 6 10 0.14100250000000003
224 2 6 11 0.14709250000000004
225 2 6 12 0.1893475
226 2 6 13 0.17356835
227 2 6 14 0.23185750000000002
228 2 6 15 0.170279
229 2 6 16 0.26855200000000007
230 2 6 17 0.1536075
231 2 6 18 -0.01687749999999997
232 2 6 19 0.08937250000000001
233 2 6 20 0.05953750000000001
234 2 7 8 -0.11004499999999999
235 2 7 9 -0.14134000000000002
236 2 7 10 0.09861100000000002
237 2 7 11 0.23606650000000004
238 2 7 12 0.1526335
239 2 7 13 -0.10744
240 2 7 14 -0.03769499999999999
241 2 7 15 -0.18407
242 2 7 16 -0.17634
243 2 7 17 0.035685
244 2 7 18 0.042430000000000016
245 2 7 19 -0.110105
246 2 7 20 -0.053465000000000006
247 2 8 9 -0.10382449999999999
248 2 8 10 0.032305000000000014
249 2 8 11 0.05176500000000002
250 2 8 12 0.013284999999999991
251 2 8 13 -0.15935000000000002
252 2 8 14 0.100345
253 2 8 15 -0.04466499999999999
254 2 8 16 -0.08385
255 2 8 17 -0.18178000000000002
256 2 8 18 -0.08838500000000002
257 2 8 19 -0.22524999999999998
258 2 8 20 -0.02334361999999999
259 2 9 10 0.10292250000000001
260 2 9 11 0.08980500000000002
