t i j k u[t]
364 3 6 15 -0.16901999999999998
365 3 6 16 0.14122349999999997
366 3 6 17 0.19505249999999996
367 3 6 18 0.028736000000000005
368 3 6 19 0.07828149999999999
369 3 6 20 -0.018688799999999995
370 3 7 8 0.099655
371 3 7 9 0.164986
372 3 7 10 0.31798499999999996
373 3 7 11 0.18998629999999997
374 3 7 12 0.11269
375 3 7 13 0.02350000000000001
376 3 7 14 0.10845500000000001
377 3 7 15 0.14993599999999999
378 3 7 16 0.182894
379 3 7 17 0.23684599999999997
380 3 7 18 0.0789755
381 3 7 19 -0.011228499999999997
382 3 7 20 0.10307820000000001
383 3 8 9 0.08457
384 3 8 10 0.05382100000000001
385 3 8 11 0.03752599999999999
386 3 8 12 -0.02772000000000001
387 3 8 13 0.08534000000000001
388 3 8 14 -0.2789705
389 3 8 15 -0.19025349999999996
390 3 8 16 0.34154999999999996
391 3 8 17 -0.0009000000000000007
392 3 8 18 -0.12115849999999999
393 3 8 19 -0.080119
394 3 8 20 0.06335220000000001
395 3 9 10 0.15693999999999997
396 3 9 11 0.15475499999999998
397 3 9 12 -0.18794999999999998
398 3 9 13 -0.057775
399 3 9 14 -0.074678
400 3 9 15 0.17293649999999997
401 3 9 16 -0.09110499999999998
402 3 9 17 0.09122349999999999
403 3 9 18 -0.07867550000000001
404 3 9 19 -0.041753000000000005
405 3 9 20 -0.2053928
406 3 10 11 -0.03011150000000001
407 3 10 12 -0.06761499999999998
408 3 10 13 -0.1090165
409 3 10 14 -0.05736050000000001
410 3 10 15 -0.12298849999999997
411 3 10 16 0.07213699999999998
412 3 10 17 -0.046205
413 3 10 18 -0.2878285
414 3 10 19 -0.23067349999999998
415 3 10 20 -0.2258928
416 3 11 12 -0.059224999999999986
417 3 11 13 -0.22586999999999996
418 3 11 14 -0.1398535
419 3 11 15 -0.13201049999999998
420 3 11 16 0.08495950000000001
421 3 11 17 -0.02078
422 3 11 18 0.00998650000000001
423 3 11 19 -0.11930149999999999
424 3 11 20 -0.16819729999999997
425 3 12 13 0.08133850000000001
426 3 12 14 -0.03950049999999999
427 3 12 15 0.26064149999999997
428 3 12 16 0.17138149999999996
429 3 12 17 0.2517275
430 3 12 18 -0.01319849999999999
431 3 12 19 0.030146499999999996
432 3 12 20 0.05051614999999999
433 3 13 14 -0.08042799999999999
434 3 13 15 0.0540715
435 3 13 16 0.25366999999999995
436 3 13 17 0.074179
437 3 13 18 -0.005627999999999999
438 3 13 19 -0.07557799999999999
439 3 13 20 -0.1707328
440 3 14 15 0.171162
441 3 14 16 0.2621905
442 3 14 17 0.19417349999999997
443 3 14 18 -0.012254999999999999
444 3 14 19 0.02877315
445 3 14 20 -0.1879623
446 3 15 16 0.10898749999999999
447 3 15 17 -0.08420150000000001
448 3 15 18 -0.134695
449 3 15 19 0.0858
