l i j f[l] s[l] h[l]
120 15 16 0.98557 -0.04374222222222224 2.7755575615628914e-17
121 1 17 -2.3325 -0.28096666666666675 2.220446049250313e-16
122 2 17 -0.4692 0.4343255555555556 2.220446049250313e-16
123 3 17 2.6831 -2.147317777777778 4.440892098500626e-16
124 4 17 -2.3459 2.2304105555555553 2.220446049250313e-16
125 5 17 1.4877 0.12026722222222215 1.1102230246251565e-16
126 6 17 -3.3693 -0.061915 -4.440892098500626e-16
127 7 17 -0.60222 -0.24390305555555555 2.220446049250313e-16
128 8 17 0.076841 -0.2874563888888888 5.551115123125783e-17
129 9 17 2.013 0.6983413888888889 0.0
130 10 17 -2.9001 -2.9961436111111106 -5.551115123125783e-16
131 11 17 -3.1923 0.059339722222222155 2.7755575615628914e-16
132 12 17 1.0113 -0.3687236111111112 2.220446049250313e-16
133 13 17 1.2793 -1.9054558333333331 -2.220446049250313e-16
134 14 17 -0.030244 1.8092491666666661 5.551115123125783e-16
135 15 17 1.4263 -0.04374222222222224 2.7755575615628914e-17
136 16 17 0.69561 0.18136388888888888 2.220446049250313e-16
137 1 18 -3.5036 -0.28096666666666675 2.220446049250313e-16
138 2 18 0.95947 0.4343255555555556 2.220446049250313e-16
139 3 18 -0.98628 -2.147317777777778 4.440892098500626e-16
140 4 18 0.80821 2.2304105555555553 2.220446049250313e-16
141 5 18 0.5511 0.12026722222222215 1.1102230246251565e-16
142 6 18 -0.9363 -0.061915 -4.440892098500626e-16
143 7 18 3.9632 -0.24390305555555555 2.220446049250313e-16
144 8 18 -1.849 -0.2874563888888888 5.551115123125783e-17
145 9 18 -1.7285 0.6983413888888889 0.0
146 10 18 -1.0779 -2.9961436111111106 -5.551115123125783e-16
147 11 18 -0.082085 0.059339722222222155 2.7755575615628914e-16
148 12 18 -2.828 -0.3687236111111112 2.220446049250313e-16
149 13 18 0.047278 -1.9054558333333331 -2.220446049250313e-16
150 14 18 0.21635 1.8092491666666661 5.551115123125783e-16
151 15 18 1.2208 -0.04374222222222224 2.7755575615628914e-17
152 16 18 -2.7349 0.18136388888888888 2.220446049250313e-16
153 17 18 -1.2398 -0.012959444444444357 1.1102230246251565e-16
