t i j k u[t]
425 3 12 13 -0.06303999999999997
426 3 12 14 -0.07402099999999999
427 3 12 15 -0.2726699999999999
428 3 12 16 -0.035306
429 3 12 17 -0.12407249999999997
430 3 12 18 -0.08797749999999999
431 3 12 19 -0.07813999999999996
432 3 12 20 -0.11308999999999998
433 3 13 14 -0.027859999999999985
434 3 13 15 -0.103813
435 3 13 16 -0.020387000000000013
436 3 13 17 -0.274985
437 3 13 18 -0.23076999999999995
438 3 13 19 -0.0779
439 3 13 20 -0.16657999999999995
440 3 14 15 -0.13259999999999997
441 3 14 16 -0.11207499999999998
442 3 14 17 0.03634899999999998
443 3 14 18 -0.03868949999999999
444 3 14 19 0.26225499999999996
445 3 14 20 0.05991499999999998
446 3 15 16 0.04000699999999998
447 3 15 17 0.05604249999999998
448 3 15 18 -0.21701499999999996
449 3 15 19 0.052824999999999976
450 3 15 20 -0.059949999999999996
451 3 16 17 -0.11756999999999997
452 3 16 18 0.035254999999999995
453 3 16 19 0.16502499999999998
454 3 16 20 -0.07347999999999998
455 3 17 18 0.13200499999999998
456 3 17 19 0.16707149999999996
457 3 17 20 -0.12460499999999998
458 3 18 19 0.11907349999999994
459 3 18 20 0.09095199999999996
460 3 19 20 -0.19900499999999996
461 4 5 6 0.4179299999999998
462 4 5 7 0.16893249999999993
463 4 5 8 0.28702999999999995
464 4 5 9 0.022227499999999997
465 4 5 10 0.19224999999999992
466 4 5 11 0.3131569999999999
467 4 5 12 0.2900404999999999
468 4 5 13 0.16879999999999998
469 4 5 14 0.13741299999999998
470 4 5 15 0.21884299999999993
471 4 5 16 0.016228499999999996
472 4 5 17 0.15979000000000002
473 4 5 18 0.04708
474 4 5 19 0.08442
475 4 5 20 0.045765
476 4 6 7 -0.08905899999999999
477 4 6 8 -0.021284999999999974
478 4 6 9 -0.2066499999999999
479 4 6 10 -0.13218249999999995
480 4 6 11 -0.05519699999999998
481 4 6 12 -0.05552499999999999
482 4 6 13 -0.08406999999999998
483 4 6 14 -0.22140799999999994
484 4 6 15 -0.13093999999999995
485 4 6 16 -0.19943199999999991
486 4 6 17 -0.024662499999999973
487 4 6 18 -0.10117749999999996
488 4 6 19 -0.09772199999999998
489 4 6 20 -0.20816999999999988
490 4 7 8 0.07138399999999998
491 4 7 9 -0.13342199999999999
492 4 7 10 0.017390799999999998
493 4 7 11 0.11989999999999996
494 4 7 12 0.03716899999999997
495 4 7 13 0.23975399999999994
496 4 7 14 -0.19616849999999994
497 4 7 15 0.031484000000000005
498 4 7 16 -0.05056349999999998
499 4 7 17 0.18613349999999998
500 4 7 18 -0.007930999999999985
501 4 7 19 -0.05522099999999997
502 4 7 20 0.050634
503 4 8 9 -0.1482335
504 4 8 10 -0.026285999999999993
505 4 8 11 0.08940749999999997
506 4 8 12 0.09543499999999995
507 4 8 13 0.07957399999999996
508 4 8 14 -0.14305749999999998
509 4 8 15 -0.09325999999999998
510 4 8 16 0.02332499999999999
511 4 8 17 0.047969999999999985
512 4 8 18 0.06514749999999998
513 4 8 19 0.2906399999999999
514 4 8 20 -0.06280499999999999
515 4 9 10 0.02505999999999999
516 4 9 11 0.2484327999999999
517 4 9 12 0.15172499999999994
518 4 9 13 0.11222499999999995
519 4 9 14 0.054211499999999975
520 4 9 15 0.06105999999999999
521 4 9 16 0.076875
522 4 9 17 0.23171649999999996
523 4 9 18 0.048735
524 4 9 19 0.011100000000000018
525 4 9 20 0.088825
526 4 10 11 -0.07968499999999998
527 4 10 12 0.19198149999999994
528 4 10 13 0.14915499999999993
529 4 10 14 -0.025901999999999998
530 4 10 15 -0.08977999999999997
531 4 10 16 -0.09044149999999998
532 4 10 17 0.16928999999999997
533 4 10 18 -0.04224999999999999
534 4 10 19 0.015611499999999997
535 4 10 20 0.04781499999999999
536 4 11 12 -0.016801500000000004
537 4 11 13 0.06887999999999997
538 4 11 14 -0.19817849999999992
539 4 11 15 -0.15719499999999997
540 4 11 16 -0.20142149999999995
541 4 11 17 -0.009824499999999983
542 4 11 18 -0.11199049999999997
543 4 11 19 -0.19175999999999996
544 4 11 20 -0.19730499999999995
545 4 12 13 -0.11064499999999997
546 4 12 14 -0.14739849999999996
547 4 12 15 -0.20088499999999992
548 4 12 16 -0.1600324999999999
549 4 12 17 -0.05324749999999997
550 4 12 18 -0.06067249999999997
551 4 12 19 -0.2608999999999999
552 4 12 20 -0.10466499999999995
553 4 13 14 -0.05363249999999998
554 4 13 15 0.015577000000000002
555 4 13 16 -0.09750849999999997
556 4 13 17 -0.15655499999999994
557 4 13 18 -0.15585999999999994
558 4 13 19 -0.21305499999999994
559 4 13 20 -0.11054999999999997
560 4 14 15 0.012562500000000006
561 4 14 16 -0.16342399999999993
562 4 14 17 0.18055149999999998
563 4 14 18 0.06199299999999999
564 4 14 19 0.15287249999999997
565 4 14 20 0.14171749999999997
566 4 15 16 -0.15650449999999996
567 4 15 17 0.05508249999999999
568 4 15 18 -0.261495
569 4 15 19 -0.20171999999999995
570 4 15 20 -0.12330999999999998
571 4 16 17 0.07798149999999998
572 4 16 18 0.18728649999999994
573 4 16 19 0.10699149999999996
574 4 16 20 0.05967149999999999
575 4 17 18 0.08848499999999997
576 4 17 19 -0.08651349999999998
577 4 17 20 -0.18700499999999995
578 4 18 19 -0.09099149999999998
579 4 18 20 0.07207199999999997
580 4 19 20 -0.007820000000000002
581 5 6 7 0.15993849999999998
582 5 6 8 0.10961499999999999
583 5 6 9 0.18905249999999996
584 5 6 10 0.09349749999999998
585 5 6 11 0.049576
586 5 6 12 0.07236449999999998
587 5 6 13 0.16506
588 5 6 14 0.05910899999999999
589 5 6 15 0.06814699999999999
590 5 6 16 0.20226949999999996
591 5 6 17 0.23347749999999995
592 5 6 18 0.2696725
593 5 6 19 0.23578799999999997
594 5 6 20 0.16399499999999997
595 5 7 8 -0.04671349999999998
596 5 7 9 0.013282999999999996
597 5 7 10 -0.005926699999999997
598 5 7 11 -0.024324499999999995
599 5 7 12 -0.083939
600 5 7 13 0.23988649999999992
601 5 7 14 -0.16464899999999993
602 5 7 15 -0.018426499999999995
603 5 7 16 0.10214049999999998
604 5 7 17 0.19527599999999995
605 5 7 18 0.11392149999999997
606 5 7 19 0.029291499999999995
607 5 7 20 0.17380149999999997
608 5 8 9 0.11656899999999996
609 5 8 10 0.06849399999999999
610 5 8 11 0.06328049999999999
611 5 8 12 0.09242449999999997
612 5 8 13 0.19780399999999995
613 5 8 14 0.006559499999999984
614 5 8 15 -0.025073000000000005
615 5 8 16 0.29412649999999996
616 5 8 17 0.17520999999999995
617 5 8 18 0.30509749999999985
618 5 8 19 0.49324999999999986
619 5 8 20 0.17845999999999992
620 5 9 10 -0.14496249999999997
621 5 9 11 -0.042496699999999984
622 5 9 12 -0.11608799999999998
623 5 9 13 -0.03434749999999999
624 5 9 14 -0.06097399999999998
625 5 9 15 -0.13555549999999994
626 5 9 16 0.082874
627 5 9 17 0.09415399999999999
628 5 9 18 0.0238825
629 5 9 19 -0.05109249999999998
630 5 9 20 0.06528749999999997
631 5 10 11 -0.2005919999999999
632 5 10 12 0.09419099999999998
633 5 10 13 0.17260499999999995
634 5 10 14 0.028934999999999992
635 5 10 15 -0.11637299999999998
636 5 10 16 0.08557999999999998
637 5 10 17 0.20174999999999996
638 5 10 18 0.10291999999999997
639 5 10 19 0.12344149999999994
640 5 10 20 0.19429999999999992
641 5 11 12 0.006314999999999997
642 5 11 13 0.21323699999999995
643 5 11 14 -0.022434499999999996
644 5 11 15 -0.06288099999999999
645 5 11 16 0.09550699999999997
646 5 11 17 0.14354249999999996
647 5 11 18 0.15408649999999996
648 5 11 19 0.03697699999999998
649 5 11 20 0.070087
650 5 12 13 0.010595499999999999
651 5 12 14 0.005228999999999998
652 5 12 15 -0.12968749999999998
653 5 12 16 0.11377949999999998
654 5 12 17 0.07700299999999997
655 5 12 18 0.18228799999999998
656 5 12 19 -0.05527949999999998
657 5 12 20 0.13961049999999994
658 5 13 14 -0.0222455
659 5 13 15 -0.034466
660 5 13 16 0.05506299999999998
661 5 13 17 -0.14754499999999995
662 5 13 18 -0.03413999999999999
663 5 13 19 -0.12867499999999996
664 5 13 20 0.012484999999999987
665 5 14 15 -0.06886749999999997
666 5 14 16 -0.04223949999999997
667 5 14 17 0.15817449999999997
668 5 14 18 0.15232599999999996
669 5 14 19 0.20586549999999995
670 5 14 20 0.23336549999999992
671 5 15 16 0.04610999999999999
672 5 15 17 0.11413549999999997
673 5 15 18 -0.08973199999999999
674 5 15 19 -0.067297
675 5 15 20 0.04976799999999998
676 5 16 17 -0.06557999999999999
677 5 16 18 0.15643499999999994
678 5 16 19 0.03879999999999998
679 5 16 20 0.030134999999999978
680 5 17 18 0.2011949999999999
681 5 17 19 -0.011143500000000004
682 5 17 20 -0.07298
683 5 18 19 -0.12833149999999996
684 5 18 20 0.07338699999999997
685 5 19 20 0.030834999999999984
686 6 7 8 0.00360999999999999
687 6 7 9 -0.015831
688 6 7 10 0.06051429999999998
689 6 7 11 0.086038
690 6 7 12 0.003634999999999987
691 6 7 13 0.23476499999999992
692 6 7 14 -0.06381949999999996
693 6 7 15 0.07336499999999999
694 6 7 16 0.05980949999999999
695 6 7 17 0.12173699999999996
696 6 7 18 0.0041874999999999985
697 6 7 19 -0.04655799999999999
698 6 7 20 0.169745
699 6 8 9 0.0371315
700 6 8 10 0.0846115
701 6 8 11 0.12331949999999997
702 6 8 12 0.12967499999999998
703 6 8 13 0.14235899999999999
704 6 8 14 0.05706549999999998
705 6 8 15 0.01639500000000002
706 6 8 16 0.20147199999999996
707 6 8 17 0.0513475
708 6 8 18 0.14503999999999997
709 6 8 19 0.3670769999999999
710 6 8 20 0.12407999999999997
711 6 9 10 -0.04940749999999999
712 6 9 11 0.09697979999999998
713 6 9 12 0.0006000000000000004
714 6 9 13 -0.010355
715 6 9 14 0.06896949999999998
716 6 9 15 -0.01464999999999998
717 6 9 16 0.06965699999999998
718 6 9 17 0.04972899999999999
719 6 9 18 -0.056737499999999975
720 6 9 19 -0.09782799999999994
721 6 9 20 0.09034500000000001
722 6 10 11 -0.15667049999999993
723 6 10 12 0.11532399999999997
724 6 10 13 0.1010425
725 6 10 14 0.06332349999999998
726 6 10 15 -0.09102249999999998
727 6 10 16 -0.023191999999999997
728 6 10 17 0.061769999999999985
729 6 10 18 -0.07325499999999997
730 6 10 19 -0.018848999999999994
731 6 10 20 0.12380249999999995
732 6 11 12 -0.0164735
733 6 11 13 0.09775299999999996
734 6 11 14 -0.031967499999999996
735 6 11 15 -0.08145199999999998
736 6 11 16 -0.05718649999999999
737 6 11 17 -0.04035899999999999
738 6 11 18 -0.06600999999999999
739 6 11 19 -0.14923499999999995
740 6 11 20 -0.04433199999999998
741 6 12 13 -0.08209999999999996
742 6 12 14 0.018484499999999994
743 6 12 15 -0.12546999999999994
744 6 12 16 -0.016125499999999997
745 6 12 17 -0.08410999999999998
746 6 12 18 -0.015019999999999995
747 6 12 19 -0.21870299999999995
748 6 12 20 0.047979999999999995
749 6 13 14 0.08370549999999997
750 6 13 15 0.06244699999999998
751 6 13 16 0.01785349999999999
752 6 13 17 -0.21596249999999997
753 6 13 18 -0.13875249999999997
754 6 13 19 -0.19940299999999994
755 6 13 20 0.013549999999999993
756 6 14 15 -0.07790549999999997
757 6 14 16 -0.18539999999999995
758 6 14 17 -0.016193999999999997
759 6 14 18 -0.05823749999999998
760 6 14 19 0.029186499999999997
761 6 14 20 0.12847949999999997
