t i j k u[t]
395 4 7 16 0.05152222222222223
396 4 7 17 0.10660222222222224
397 4 7 18 0.1732777777777778
398 4 8 9 0.15701611111111116
399 4 8 10 0.11942944444444449
400 4 8 11 0.11041166666666669
401 4 8 12 -0.12514944444444448
402 4 8 13 0.21354611111111116
403 4 8 14 0.2769005555555556
404 4 8 15 0.1843511111111112
405 4 8 16 0.06948444444444446
406 4 8 17 0.1414527777777778
407 4 8 18 0.04028055555555556
408 4 9 10 0.1672783333333334
409 4 9 11 0.03627333333333335
410 4 9 12 0.22909555555555558
411 4 9 13 0.15412277777777783
412 4 9 14 0.3756866666666667
413 4 9 15 0.12798444444444448
414 4 9 16 -0.09564888888888891
415 4 9 17 -0.10207116666666669
416 4 9 18 -0.0568988888888889
417 4 10 11 0.0315388888888889
418 4 10 12 -0.09429444444444449
419 4 10 13 0.19188333333333338
420 4 10 14 0.22554166666666675
421 4 10 15 -0.15715555555555558
422 4 10 16 0.040544444444444445
423 4 10 17 -0.2431800000000001
424 4 10 18 0.04251666666666667
425 4 11 12 -0.058238888888888916
426 4 11 13 -0.010300000000000002
427 4 11 14 0.11932222222222223
428 4 11 15 0.3021611111111112
429 4 11 16 0.13286666666666666
430 4 11 17 -0.23878111111111117
431 4 11 18 -0.03437666666666668
432 4 12 13 0.16004444444444452
433 4 12 14 0.04064444444444446
434 4 12 15 0.20241666666666674
435 4 12 16 -0.18703888888888892
436 4 12 17 -0.35878111111111116
437 4 12 18 0.09359444444444448
438 4 13 14 0.19404777777777782
439 4 13 15 0.08832222222222225
440 4 13 16 -0.2256294444444445
441 4 13 17 -0.25880666666666674
442 4 13 18 -0.23565555555555562
443 4 14 15 -0.1717005555555556
444 4 14 16 -0.3800722222222223
445 4 14 17 -0.447073388888889
446 4 14 18 -0.4722722222222223
447 4 15 16 -0.19442277777777783
448 4 15 17 -0.10445333333333336
449 4 15 18 -0.18904877777777784
450 4 16 17 -0.06250888888888892
451 4 16 18 -0.07420000000000003
452 4 17 18 0.33921444444444454
453 5 6 7 -0.21472777777777782
454 5 6 8 -0.2874855555555556
455 5 6 9 -0.21625888888888894
456 5 6 10 -0.1805444444444445
457 5 6 11 -0.16711666666666672
458 5 6 12 -0.1118166666666667
459 5 6 13 -0.1762666666666667
460 5 6 14 -0.04616111111111113
461 5 6 15 -0.18090000000000003
462 5 6 16 -0.1762944444444445
463 5 6 17 -0.4308944444444445
464 5 6 18 0.014066666666666675
465 5 7 8 0.11324777777777781
466 5 7 9 0.03556888888888889
467 5 7 10 0.1388155555555556
468 5 7 11 0.03625555555555556
469 5 7 12 0.20332777777777786
470 5 7 13 0.02478055555555556
471 5 7 14 0.09216666666666666
472 5 7 15 0.17792777777777782
473 5 7 16 0.03954444444444445
474 5 7 17 0.08730555555555557
475 5 7 18 0.2996444444444445
476 5 8 9 0.13032111111111114
477 5 8 10 0.21344777777777785
478 5 8 11 0.07611333333333335
479 5 8 12 -0.029125555555555533
480 5 8 13 0.07806444444444446
481 5 8 14 0.1583855555555556
482 5 8 15 0.20523055555555564
483 5 8 16 0.11753055555555558
484 5 8 17 0.18218000000000006
485 5 8 18 0.2266711111111112
486 5 9 10 0.28799166666666676
487 5 9 11 0.02867000000000002
488 5 9 12 0.35181444444444454
489 5 9 13 0.04533611111111112
490 5 9 14 0.28386666666666677
491 5 9 15 0.17555888888888896
492 5 9 16 -0.020907777777777775
493 5 9 17 -0.03464894444444445
494 5 9 18 0.15618666666666672
495 5 10 11 -0.09677777777777781
496 5 10 12 -0.0922888888888889
497 5 10 13 -0.03761666666666669
498 5 10 14 0.013008333333333316
499 5 10 15 -0.23029444444444447
500 5 10 16 -0.00542777777777781
501 5 10 17 -0.2964711111111112
502 5 10 18 0.13488888888888892
503 5 11 12 0.07208333333333337
504 5 11 13 -0.11148333333333336
505 5 11 14 0.035105555555555557
506 5 11 15 0.357338888888889
507 5 11 16 0.21521111111111116
508 5 11 17 -0.1637555555555556
509 5 11 18 0.1863122222222223
510 5 12 13 -0.07146111111111114
511 5 12 14 -0.17389444444444452
512 5 12 15 0.12727222222222226
513 5 12 16 -0.2350166666666667
514 5 12 17 -0.4140777777777779
515 5 12 18 0.18396111111111116
516 5 13 14 0.2110144444444445
517 5 13 15 0.2446833333333334
518 5 13 16 -0.042101666666666676
519 5 13 17 -0.08259777777777781
520 5 13 18 0.0862166666666667
521 5 14 15 -0.0323061111111111
522 5 14 16 -0.21351111111111118
523 5 14 17 -0.28783116666666675
524 5 14 18 -0.1673666666666667
525 5 15 16 -0.1672561111111112
526 5 15 17 -0.08460555555555557
527 5 15 18 -0.023537666666666675
528 5 16 17 -0.0698277777777778
529 5 16 18 0.06414444444444448
530 5 17 18 0.4848777777777779
531 6 7 8 0.18600555555555562
532 6 7 9 0.03710000000000001
533 6 7 10 0.10463222222222225
534 6 7 11 -0.011355555555555565
535 6 7 12 0.1004166666666667
536 6 7 13 -0.01368055555555557
537 6 7 14 -0.07640000000000004
538 6 7 15 0.14410000000000003
539 6 7 16 0.0011111111111111
540 6 7 17 0.30347222222222225
541 6 7 18 0.07085
542 6 8 9 0.05909444444444446
543 6 8 10 0.10650666666666671
544 6 8 11 -0.04425555555555557
545 6 8 12 -0.2047944444444445
546 6 8 13 -0.033154444444444466
547 6 8 14 -0.08293888888888892
548 6 8 15 0.09864500000000004
549 6 8 16 0.006339444444444436
550 6 8 17 0.325588888888889
551 6 8 18 -0.07488111111111115
552 6 9 10 0.25227722222222226
553 6 9 11 -0.02047222222222223
554 6 9 12 0.2473722222222223
555 6 9 13 0.005343888888888878
556 6 9 14 0.11376888888888892
557 6 9 15 0.14020000000000005
558 6 9 16 -0.060872222222222244
559 6 9 17 0.1799866111111111
560 6 9 18 -0.07413888888888892
561 6 10 11 -0.11020555555555558
562 6 10 12 -0.1610166666666667
563 6 10 13 -0.04189444444444446
564 6 10 14 -0.12137500000000004
565 6 10 15 -0.22993888888888891
566 6 10 16 -0.009677777777777799
