t i j k u[t]=u_ijk
1 1 2 3 -0.0004775000000000198
2 1 2 4 0.06270000000000002
3 1 2 5 -0.07920300000000004
4 1 2 6 0.1855250000000001
5 1 2 7 -0.002949999999999998
6 1 2 8 0.17854500000000012
7 1 2 9 0.05425750000000003
8 1 2 10 -0.07615350000000003
9 1 2 11 -0.16139300000000006
10 1 2 12 0.13513950000000005
11 1 2 13 -0.011493500000000005
12 1 2 14 -0.012059999999999987
13 1 2 15 1.4500000000000629e-5
14 1 2 16 -0.07804635000000004
15 1 2 17 -0.04591500000000004
16 1 2 18 -0.09678200000000005
17 1 2 19 0.04959000000000002
18 1 2 20 0.05096500000000004
19 1 3 4 0.028852500000000007
20 1 3 5 -0.08968550000000004
21 1 3 6 0.035490500000000015
22 1 3 7 0.022577500000000007
23 1 3 8 0.21684250000000013
24 1 3 9 0.005930500000000005
25 1 3 10 -0.08141250000000004
26 1 3 11 0.05689350000000002
27 1 3 12 0.2703070000000001
28 1 3 13 0.031550950000000015
29 1 3 14 0.11924250000000006
30 1 3 15 -0.11682250000000007
31 1 3 16 -0.08402885000000003
32 1 3 17 0.2594565000000001
33 1 3 18 -0.05946850000000003
34 1 3 19 0.1447960000000001
35 1 3 20 0.12067250000000007
36 1 4 5 -0.13555230000000007
37 1 4 6 0.06513000000000004
38 1 4 7 -0.030815000000000006
39 1 4 8 -0.006234999999999949
40 1 4 9 -0.15099450000000003
41 1 4 10 -0.11551950000000004
42 1 4 11 0.06947100000000002
43 1 4 12 0.10682000000000004
44 1 4 13 0.08871150000000004
45 1 4 14 0.13343450000000007
46 1 4 15 -0.02095
47 1 4 16 -0.01296135000000001
48 1 4 17 0.13186150000000005
49 1 4 18 -0.16932350000000007
50 1 4 19 -0.012715999999999998
51 1 4 20 0.05043000000000005
52 1 5 6 0.08030300000000003
53 1 5 7 0.17097800000000005
54 1 5 8 0.22400800000000015
55 1 5 9 0.04905050000000002
56 1 5 10 -0.08312200000000004
57 1 5 11 0.10183900000000007
58 1 5 12 0.25580300000000006
59 1 5 13 0.1976045000000001
60 1 5 14 0.07490300000000001
61 1 5 15 0.04404300000000003
62 1 5 16 -0.020986350000000008
63 1 5 17 0.17879300000000004
64 1 5 18 -0.04719800000000002
65 1 5 19 0.2079380000000001
66 1 5 20 0.12749300000000008
67 1 6 7 -0.05282000000000002
68 1 6 8 0.08868000000000004
69 1 6 9 0.049417500000000024
70 1 6 10 -0.028123500000000003
71 1 6 11 -0.013292000000000003
72 1 6 12 0.1548700000000001
73 1 6 13 -0.09494850000000003
74 1 6 14 0.09092000000000001
75 1 6 15 -0.048305000000000035
76 1 6 16 -0.08919885000000002
77 1 6 17 0.07672500000000003
78 1 6 18 -0.024045350000000014
79 1 6 19 0.03570000000000001
80 1 6 20 0.10529000000000005
81 1 7 8 0.1951300000000001
82 1 7 9 -0.11913750000000006
83 1 7 10 -0.016252500000000003
84 1 7 11 0.05936600000000003
85 1 7 12 0.2935840000000001
86 1 7 13 -0.08630850000000005
87 1 7 14 0.07743500000000003
88 1 7 15 0.09470000000000003
89 1 7 16 -0.17166135000000007
90 1 7 17 0.10636000000000002
91 1 7 18 -0.14033100000000004
92 1 7 19 0.07430300000000004
93 1 7 20 0.2051415000000001
94 1 8 9 -0.22625750000000014
95 1 8 10 -0.13431500000000007
96 1 8 11 -0.3245790000000002
97 1 8 12 -0.10320950000000009
98 1 8 13 -0.054783500000000075
99 1 8 14 -0.1679545000000001
100 1 8 15 -0.20743250000000013
101 1 8 16 -0.23455635000000014
102 1 8 17 0.09629499999999998
103 1 8 18 -0.2699360000000002
104 1 8 19 0.06152499999999999
105 1 8 20 -0.2338900000000001
106 1 9 10 0.21175750000000013
107 1 9 11 0.02369500000000001
108 1 9 12 0.15390250000000008
109 1 9 13 0.057012350000000024
110 1 9 14 -0.01835749999999999
111 1 9 15 -0.19314750000000006
112 1 9 16 -0.09621385000000005
