t i j k u[t]
335 3 4 15 0.0028470000000000006
336 3 4 16 0.17587599999999998
337 3 4 17 -0.03834899999999998
338 3 4 18 0.20381599999999994
339 3 4 19 0.07864599999999998
340 3 4 20 -0.21211399999999997
341 3 5 6 -0.03411149999999999
342 3 5 7 0.012205549999999987
343 3 5 8 0.092245
344 3 5 9 0.019074999999999953
345 3 5 10 -0.12458499999999999
346 3 5 11 -0.10157
347 3 5 12 0.1084805
348 3 5 13 0.01568999999999999
349 3 5 14 0.06813849999999998
350 3 5 15 -0.03010349999999999
351 3 5 16 0.019030000000000012
352 3 5 17 0.24819249999999995
353 3 5 18 0.26747999999999994
354 3 5 19 0.16385999999999995
355 3 5 20 -0.070795
356 3 6 7 -0.011544450000000017
357 3 6 8 -0.10302999999999998
358 3 6 9 0.052094999999999995
359 3 6 10 -0.09847
360 3 6 11 -0.06020750000000001
361 3 6 12 0.0049924999999999995
362 3 6 13 0.03207499999999998
363 3 6 14 0.09998149999999999
364 3 6 15 -0.0796685
365 3 6 16 -0.028844999999999985
366 3 6 17 -0.020089999999999983
367 3 6 18 0.018009999999999988
368 3 6 19 0.0640355
369 3 6 20 -0.07391
370 3 7 8 0.035534949999999996
371 3 7 9 -0.17922054999999998
372 3 7 10 -0.09212804999999999
373 3 7 11 -0.0014255499999999974
374 3 7 12 -0.016453049999999993
375 3 7 13 -0.15745555
376 3 7 14 -0.19558304999999998
377 3 7 15 -0.06362204999999999
378 3 7 16 0.002494450000000003
379 3 7 17 0.010764450000000014
380 3 7 18 0.10614994999999997
381 3 7 19 -7.055000000000254e-5
382 3 7 20 -0.19876554999999996
383 3 8 9 0.20045999999999997
384 3 8 10 0.05453
385 3 8 11 0.09242499999999997
386 3 8 12 -0.003579999999999995
387 3 8 13 0.011229999999999981
388 3 8 14 0.07109249999999998
389 3 8 15 -0.14857849999999997
390 3 8 16 0.048657
391 3 8 17 0.33796
392 3 8 18 0.19636999999999996
393 3 8 19 0.003380000000000005
394 3 8 20 -0.14603049999999998
395 3 9 10 0.07646
396 3 9 11 0.01489500000000001
397 3 9 12 -0.0651005
398 3 9 13 -0.14382999999999999
399 3 9 14 -0.2890175
400 3 9 15 -0.3648234999999999
401 3 9 16 -0.19152
402 3 9 17 -0.13426
403 3 9 18 0.04204999999999998
404 3 9 19 0.17442499999999997
405 3 9 20 -0.24930999999999998
406 3 10 11 -0.088148
407 3 10 12 0.14045199999999997
408 3 10 13 0.04276499999999998
409 3 10 14 0.05825749999999999
410 3 10 15 -0.032618499999999995
411 3 10 16 0.23713999999999996
412 3 10 17 0.190157
413 3 10 18 0.19471049999999995
414 3 10 19 0.1012
415 3 10 20 0.028809999999999995
416 3 11 12 -0.021647499999999993
417 3 11 13 0.13946
418 3 11 14 -0.0009624999999999994
419 3 11 15 -0.07000349999999998
420 3 11 16 0.12891999999999998
421 3 11 17 -0.08367
422 3 11 18 0.18860999999999997
423 3 11 19 0.15759
424 3 11 20 -0.040595
425 3 12 13 0.04398250000000001
426 3 12 14 -0.121635
427 3 12 15 -0.19353599999999999
428 3 12 16 -0.062487499999999974
429 3 12 17 0.003072500000000011
430 3 12 18 0.1615825
431 3 12 19 -0.10759199999999998
432 3 12 20 -0.17282749999999997
433 3 13 14 -0.1428525
434 3 13 15 -0.14851849999999994
435 3 13 16 0.01570499999999999
436 3 13 17 0.08832999999999998
437 3 13 18 0.3107499999999999
438 3 13 19 0.02526650000000001
439 3 13 20 -0.16776999999999997
440 3 14 15 -0.05326299999999999
441 3 14 16 0.09269999999999999
442 3 14 17 0.15415149999999997
443 3 14 18 0.10605814999999996
444 3 14 19 0.1162475
445 3 14 20 -0.00527249999999999
446 3 15 16 -0.051586499999999993
447 3 15 17 0.2518085
448 3 15 18 0.22278849999999992
449 3 15 19 -0.016936499999999997
450 3 15 20 -0.027323
451 3 16 17 0.11087999999999999
452 3 16 18 0.016426499999999986
453 3 16 19 -0.09326499999999997
454 3 16 20 -0.07803999999999998
455 3 17 18 0.08237999999999998
456 3 17 19 0.19309
457 3 17 20 -0.19846439999999999
458 3 18 19 0.02137000000000002
459 3 18 20 -0.278925
460 3 19 20 -0.12371999999999998
461 4 5 6 -0.18989649999999997
462 4 5 7 -0.22547499999999998
463 4 5 8 0.21556999999999996
464 4 5 9 -0.21625999999999998
465 4 5 10 -0.36213499999999993
466 4 5 11 -0.22668999999999995
467 4 5 12 -0.028886999999999996
468 4 5 13 -0.12491499999999996
469 4 5 14 0.026120999999999985
470 4 5 15 -0.18937449999999997
471 4 5 16 -0.31326999999999994
472 4 5 17 0.13011749999999994
473 4 5 18 -0.09275999999999998
474 4 5 19 -0.07120999999999998
475 4 5 20 -0.015104999999999999
476 4 6 7 -0.09344
477 4 6 8 0.17608000000000001
478 4 6 9 -0.027455000000000004
479 4 6 10 -0.180235
480 4 6 11 -0.0295425
481 4 6 12 0.023410000000000018
482 4 6 13 0.047255
483 4 6 14 0.213749
484 4 6 15 -0.08315449999999999
485 4 6 16 -0.20535999999999993
486 4 6 17 0.01762000000000001
487 4 6 18 -0.18644499999999997
488 4 6 19 -0.01524949999999999
489 4 6 20 0.13756499999999997
490 4 7 8 0.3965405
491 4 7 9 -0.176875
492 4 7 10 -0.09199749999999998
493 4 7 11 0.11113499999999997
494 4 7 12 0.08385999999999999
495 4 7 13 -0.06037999999999999
496 4 7 14 7.999999999999118e-5
497 4 7 15 0.014787499999999997
498 4 7 16 -0.092125
499 4 7 17 0.13036999999999996
500 4 7 18 -0.016409500000000004
501 4 7 19 0.0025399999999999976
502 4 7 20 0.09460500000000001
503 4 8 9 -0.15819999999999998
504 4 8 10 -0.3063449999999999
505 4 8 11 -0.15601999999999996
506 4 8 12 -0.26427249999999997
507 4 8 13 -0.25270000000000004
508 4 8 14 -0.09425000000000003
509 4 8 15 -0.43117449999999996
510 4 8 16 -0.40696800000000005
511 4 8 17 0.09655999999999998
512 4 8 18 -0.287195
513 4 8 19 -0.35501499999999997
514 4 8 20 -0.21366549999999998
515 4 9 10 0.07424500000000002
516 4 9 11 0.12511
517 4 9 12 0.032867
518 4 9 13 -0.049099999999999984
519 4 9 14 -0.09569999999999998
520 4 9 15 -0.28875949999999995
521 4 9 16 -0.288485
522 4 9 17 -0.01700000000000001
523 4 9 18 -0.08285499999999997
524 4 9 19 0.17468999999999998
525 4 9 20 0.04171500000000001
526 4 10 11 0.024281999999999995
527 4 10 12 0.24063449999999997
528 4 10 13 0.13970999999999997
529 4 10 14 0.25378999999999996
530 4 10 15 0.04566050000000001
531 4 10 16 0.14239000000000002
532 4 10 17 0.309632
533 4 10 18 0.07202049999999999
534 4 10 19 0.10367999999999998
535 4 10 20 0.32204999999999995
536 4 11 12 -0.033895
537 4 11 13 0.123975
538 4 11 14 0.08214
539 4 11 15 -0.1041545
540 4 11 16 -0.07825999999999998
541 4 11 17 -0.07662499999999997
542 4 11 18 -0.04650999999999999
543 4 11 19 0.04764000000000001
544 4 11 20 0.14021499999999998
545 4 12 13 0.040745000000000024
546 4 12 14 -0.026285
547 4 12 15 -0.21543949999999998
548 4 12 16 -0.25742
549 4 12 17 0.02236499999999999
550 4 12 18 -0.06128999999999998
551 4 12 19 -0.20529449999999994
552 4 12 20 0.020230000000000012
553 4 13 14 -0.04426500000000004
554 4 13 15 -0.16718449999999996
555 4 13 16 -0.17599
556 4 13 17 0.11085999999999997
557 4 13 18 0.09111499999999999
558 4 13 19 -0.06919849999999998
559 4 13 20 0.028524999999999995
560 4 14 15 -0.17051649999999996
561 4 14 16 -0.19758249999999997
562 4 14 17 0.078094
563 4 14 18 -0.21216434999999997
564 4 14 19 -0.076805
565 4 14 20 0.092435
566 4 15 16 -0.22461549999999997
567 4 15 17 0.29300449999999995
568 4 15 18 0.021819500000000002
569 4 15 19 -0.09273549999999998
570 4 15 20 0.18763799999999994
571 4 16 17 0.32510500000000003
572 4 16 18 -0.0115135
573 4 16 19 0.003965000000000007
574 4 16 20 0.30994999999999995
575 4 17 18 -0.15978499999999995
576 4 17 19 0.07609500000000001
577 4 17 20 -0.024699399999999986
578 4 18 19 0.14654
579 4 18 20 0.13700500000000002
580 4 19 20 0.16704
581 5 6 7 -0.057861499999999996
582 5 6 8 -0.2293865
583 5 6 9 -0.0010914999999999786
584 5 6 10 -0.007996500000000028
585 5 6 11 0.007250999999999998
586 5 6 12 -0.13759949999999996
587 5 6 13 -0.017726499999999996
588 5 6 14 -0.002268499999999998
589 5 6 15 -0.08367649999999999
590 5 6 16 -0.08198649999999999
591 5 6 17 -0.3023939999999999
592 5 6 18 -0.28358149999999993
593 5 6 19 -0.13393599999999994
594 5 6 20 -0.03722649999999999
595 5 7 8 -0.044504499999999995
596 5 7 9 -0.18608999999999998
597 5 7 10 0.044662499999999994
598 5 7 11 0.11234999999999999
599 5 7 12 -0.112728
600 5 7 13 -0.16093999999999997
601 5 7 14 -0.25151599999999996
602 5 7 15 -0.021313000000000002
603 5 7 16 -0.004330000000000011
604 5 7 17 -0.2252225
605 5 7 18 -0.14912449999999997
606 5 7 19 -0.151725
607 5 7 20 -0.11576499999999998
608 5 8 9 0.27362999999999993
609 5 8 10 0.27135999999999993
610 5 8 11 0.28624
611 5 8 12 -0.019815499999999996
612 5 8 13 0.08778499999999996
613 5 8 14 0.09519899999999996
614 5 8 15 -0.026229999999999993
615 5 8 16 0.121872
616 5 8 17 0.1820125
617 5 8 18 0.021134999999999987
618 5 8 19 -0.06823499999999999
619 5 8 20 0.01700950000000001
620 5 9 10 0.22011999999999998
621 5 9 11 0.13553999999999994
622 5 9 12 -0.154506
623 5 9 13 -0.14044500000000001
624 5 9 14 -0.33808099999999996
625 5 9 15 -0.315645
626 5 9 16 -0.191475
627 5 9 17 -0.36337749999999996
628 5 9 18 -0.206355
629 5 9 19 0.029639999999999975
630 5 9 20 -0.15944
631 5 10 11 -0.11116299999999998
632 5 10 12 -0.09261349999999999
633 5 10 13 -0.09750999999999997
634 5 10 14 -0.13446599999999995
635 5 10 15 -0.12709999999999996
636 5 10 16 0.09352499999999998
637 5 10 17 -0.18262049999999996
638 5 10 18 -0.1973545
639 5 10 19 -0.187245
640 5 10 20 -0.024979999999999985
641 5 11 12 -0.231698
642 5 11 13 0.02220000000000002
643 5 11 14 -0.17067099999999996
644 5 11 15 -0.14146999999999998
645 5 11 16 0.008319999999999994
646 5 11 17 -0.43343249999999994
647 5 11 18 -0.18043999999999996
648 5 11 19 -0.10783999999999999
649 5 11 20 -0.07136999999999999
650 5 12 13 0.136773
651 5 12 14 -0.08129299999999998
652 5 12 15 -0.054952
653 5 12 16 0.026962999999999997
654 5 12 17 -0.1366395
655 5 12 18 0.002583000000000013
656 5 12 19 -0.16297149999999994
657 5 12 20 0.00644800000000002
658 5 13 14 -0.195301
659 5 13 15 -0.10272499999999998
660 5 13 16 0.012364999999999958
661 5 13 17 -0.14417249999999998
662 5 13 18 0.05895999999999999
663 5 13 19 -0.12290349999999997
664 5 13 20 -0.081285
665 5 14 15 0.044978999999999984
666 5 14 16 0.14180849999999995
667 5 14 17 -0.025902500000000005
668 5 14 18 -0.09328334999999999
669 5 14 19 0.020525999999999996
670 5 14 20 0.13366099999999997
671 5 15 16 -0.10071999999999999
672 5 15 17 -0.026487499999999983
673 5 15 18 -0.07479499999999997
674 5 15 19 -0.21089999999999998
675 5 15 20 0.01336850000000001
676 5 16 17 -0.11828249999999997
677 5 16 18 -0.23202349999999997
678 5 16 19 -0.23809499999999992
679 5 16 20 0.011785000000000023
680 5 17 18 0.0630925
681 5 17 19 0.2774225
682 5 17 20 0.12052309999999998
683 5 18 19 0.12499
684 5 18 20 0.05935000000000001
685 5 19 20 0.110935
686 6 7 8 0.12702049999999998
687 6 7 9 -0.24286000000000002
688 6 7 10 -0.005202499999999989
689 6 7 11 0.047237499999999995
690 6 7 12 -0.032990000000000005
691 6 7 13 -0.20107499999999995
692 6 7 14 -0.30710899999999997
693 6 7 15 0.004502000000000006
694 6 7 16 0.019794999999999983
695 6 7 17 0.01930999999999998
696 6 7 18 0.07659549999999998
697 6 7 19 -0.07565049999999998
698 6 7 20 -0.13639999999999997
699 6 8 9 0.045335000000000014
700 6 8 10 0.049969999999999994
701 6 8 11 0.04960249999999999
702 6 8 12 -0.1116025
703 6 8 13 -0.12387499999999999
704 6 8 14 -0.131919
705 6 8 15 -0.17193999999999995
706 6 8 16 -0.025528000000000012
707 6 8 17 0.25501999999999997
708 6 8 18 0.07532999999999998
709 6 8 19 -0.16368549999999998
710 6 8 20 -0.17515049999999996
711 6 9 10 0.22702499999999998
712 6 9 11 0.12719749999999996
713 6 9 12 -0.017998000000000017
714 6 9 13 -0.12380999999999999
715 6 9 14 -0.336904
716 6 9 15 -0.23305999999999996
717 6 9 16 -0.11058000000000003
718 6 9 17 -0.062075000000000026
719 6 9 18 0.07613499999999997
720 6 9 19 0.16248449999999995
721 6 9 20 -0.12330499999999997
722 6 10 11 -0.12641049999999998
723 6 10 12 0.03698949999999998
724 6 10 13 -0.08778
725 6 10 14 -0.14019399999999999
726 6 10 15 -0.051419999999999993
727 6 10 16 0.16751499999999997
728 6 10 17 0.11177699999999996
729 6 10 18 0.07823049999999997
730 6 10 19 -0.061305500000000006
731 6 10 20 0.004249999999999992
732 6 11 12 -0.08684750000000001
733 6 11 13 0.0471775
734 6 11 14 -0.16115149999999998
735 6 11 15 -0.0505425
736 6 11 16 0.09755749999999998
737 6 11 17 -0.12378750000000002
738 6 11 18 0.11039249999999996
739 6 11 19 0.033347
740 6 11 20 -0.026892500000000007
741 6 12 13 0.016900000000000047
742 6 12 14 -0.21662399999999996
743 6 12 15 -0.10887499999999997
744 6 12 16 -0.028649999999999995
745 6 12 17 0.028154999999999993
746 6 12 18 0.148565
747 6 12 19 -0.16663499999999998
748 6 12 20 -0.09392499999999997
749 6 13 14 -0.210759
750 6 13 15 -0.036774999999999954
751 6 13 16 0.07662499999999997
752 6 13 17 0.140495
753 6 13 18 0.32481499999999996
754 6 13 19 -0.006694000000000001
755 6 13 20 -0.06178499999999999
756 6 14 15 0.126387
