t i j k u[t]
217 2 5 18 0.18283750000000001
218 2 5 19 0.047915999999999986
219 2 5 20 -0.127869
220 2 6 7 0.08672
221 2 6 8 -0.19659850000000004
222 2 6 9 -0.16122250000000005
223 2 6 10 -0.07241600000000002
224 2 6 11 -0.16450045000000002
225 2 6 12 -0.15786620000000004
226 2 6 13 0.05676599999999999
227 2 6 14 -0.20269850000000003
228 2 6 15 -0.17404800000000006
229 2 6 16 -0.09620940000000003
230 2 6 17 -0.15568
231 2 6 18 0.019754499999999994
232 2 6 19 0.132125
233 2 6 20 -0.17393000000000006
234 2 7 8 -0.11902700000000002
235 2 7 9 -0.15144750000000004
236 2 7 10 -0.1496975
237 2 7 11 -0.21669500000000003
238 2 7 12 -0.04661020000000001
239 2 7 13 -0.11050000000000001
240 2 7 14 -0.13079400000000002
241 2 7 15 -0.171604
242 2 7 16 -0.11239000000000002
243 2 7 17 -0.12751500000000002
244 2 7 18 0.043642500000000015
245 2 7 19 -0.17625500000000002
246 2 7 20 -0.14809000000000003
247 2 8 9 -0.12681900000000004
248 2 8 10 -0.05426900000000001
249 2 8 11 -0.009437000000000003
250 2 8 12 -0.16027670000000002
251 2 8 13 0.1016285
252 2 8 14 -0.09036500000000001
253 2 8 15 0.07081849999999999
254 2 8 16 -0.127175
255 2 8 17 0.10698350000000002
256 2 8 18 0.06753200000000001
257 2 8 19 0.07610100000000002
258 2 8 20 0.017049500000000006
259 2 9 10 0.016891500000000007
260 2 9 11 -0.21310250000000003
261 2 9 12 0.03525230000000001
262 2 9 13 0.0998175
263 2 9 14 0.021894000000000007
264 2 9 15 -0.11483150000000002
265 2 9 16 0.06564900000000001
266 2 9 17 0.01600275
267 2 9 18 0.06659350000000001
268 2 9 19 0.09771
269 2 9 20 0.017128000000000004
270 2 10 11 -0.15984900000000002
271 2 10 12 -0.1508892
272 2 10 13 0.11144100000000001
273 2 10 14 -0.16356250000000003
274 2 10 15 -0.11085400000000004
275 2 10 16 -0.15653750000000002
276 2 10 17 0.04836650000000001
277 2 10 18 -0.05416900000000003
278 2 10 19 0.08260000000000003
279 2 10 20 0.057777500000000016
280 2 11 12 0.029127300000000005
281 2 11 13 0.22154650000000004
282 2 11 14 -0.0160495
283 2 11 15 -0.11971000000000002
284 2 11 16 0.0352835
285 2 11 17 0.17213000000000003
286 2 11 18 0.26493500000000003
287 2 11 19 0.19695000000000004
288 2 11 20 0.26578
289 2 12 13 0.19785920000000004
290 2 12 14 -0.0010643000000000002
291 2 12 15 -0.016456800000000008
292 2 12 16 0.022432700000000003
293 2 12 17 0.10006370000000002
294 2 12 18 0.23973020000000003
295 2 12 19 0.14949020000000005
296 2 12 20 -0.029069800000000007
297 2 13 14 -0.2949285
298 2 13 15 -0.2025
299 2 13 16 -0.17342245000000003
300 2 13 17 -0.07246
301 2 13 18 -0.08377340000000001
302 2 13 19 -0.11417100000000002
303 2 13 20 0.012715000000000011
304 2 14 15 0.06667350000000001
305 2 14 16 0.045147
306 2 14 17 0.060700000000000004
307 2 14 18 0.052458500000000005
308 2 14 19 0.0560385
309 2 14 20 -0.09282650000000002
310 2 15 16 -0.009243499999999984
311 2 15 17 0.08949350000000002
312 2 15 18 0.19732150000000004
313 2 15 19 0.11521400000000002
314 2 15 20 -0.0672
315 2 16 17 0.10990850000000003
316 2 16 18 0.06663300000000003
317 2 16 19 0.31209850000000006
318 2 16 20 0.08651350000000001
319 2 17 18 -0.009175000000000003
320 2 17 19 0.011774499999999995
321 2 17 20 0.0195635
322 2 18 19 -0.21805000000000008
323 2 18 20 -0.196115
324 2 19 20 -0.0512685
325 3 4 5 0.0679625
326 3 4 6 0.059140000000000005
327 3 4 7 0.015272500000000001
328 3 4 8 0.05445750000000001
329 3 4 9 -0.047139500000000015
330 3 4 10 0.087816
331 3 4 11 -0.07691250000000001
332 3 4 12 -0.021869000000000006
333 3 4 13 0.0032024999999999753
334 3 4 14 -0.030541500000000003
335 3 4 15 0.10105200000000003
336 3 4 16 -0.09394550000000003
337 3 4 17 -0.0934615
338 3 4 18 -0.049284499999999995
339 3 4 19 -0.028898500000000004
340 3 4 20 0.021844500000000006
341 3 5 6 0.09278150000000002
342 3 5 7 -0.17693610000000004
343 3 5 8 0.013312500000000001
344 3 5 9 -0.23625000000000002
345 3 5 10 -0.1490875
346 3 5 11 -0.14384800000000003
347 3 5 12 -0.08110305000000001
348 3 5 13 0.040330500000000005
349 3 5 14 -0.170609
350 3 5 15 -0.0536135
351 3 5 16 -0.050088000000000014
352 3 5 17 -0.127619
353 3 5 18 -0.036355500000000006
354 3 5 19 -0.21071550000000006
355 3 5 20 -0.27022300000000005
356 3 6 7 -0.022261499999999993
357 3 6 8 -0.063454
358 3 6 9 -0.17707150000000002
359 3 6 10 0.055226000000000004
360 3 6 11 -0.10531195
361 3 6 12 -0.042309000000000006
362 3 6 13 0.0927745
363 3 6 14 -0.0583805
364 3 6 15 0.009607000000000006
365 3 6 16 -0.06233540000000001
366 3 6 17 -0.11442550000000003
367 3 6 18 0.011746000000000005
368 3 6 19 0.08467800000000002
369 3 6 20 -0.10509950000000001
370 3 7 8 0.12309900000000003
371 3 7 9 -0.058315000000000006
372 3 7 10 0.08692600000000002
373 3 7 11 -0.048525000000000006
374 3 7 12 0.17792850000000002
375 3 7 13 0.03449000000000003
376 3 7 14 0.12250550000000003
377 3 7 15 0.12103250000000002
378 3 7 16 0.030465500000000006
379 3 7 17 0.02272100000000001
