t i j k u[t]=u_ijk
1 1 2 3 0.08448333333333334
2 1 2 4 -0.04319833333333333
3 1 2 5 -0.12966666666666668
4 1 2 6 0.07668611111111112
5 1 2 7 0.3354722222222222
6 1 2 8 -0.24446666666666667
7 1 2 9 0.26559444444444447
8 1 2 10 0.03687222222222225
9 1 2 11 0.24478944444444445
10 1 2 12 0.14906388888888888
11 1 2 13 0.13863277777777777
12 1 2 14 -0.0032288888888888988
13 1 2 15 0.08308111111111112
14 1 2 16 0.32729444444444444
15 1 2 17 0.14856555555555556
16 1 2 18 0.18012000000000003
17 1 3 4 0.003063888888888891
18 1 3 5 -0.11664944444444444
19 1 3 6 0.24275000000000002
20 1 3 7 -0.1470388888888889
21 1 3 8 -0.21346000000000004
22 1 3 9 0.09145944444444444
23 1 3 10 -0.011027777777777761
24 1 3 11 0.07534444444444448
25 1 3 12 0.12983555555555557
26 1 3 13 -0.009605555555555548
27 1 3 14 -0.06283333333333335
28 1 3 15 -0.09402222222222223
29 1 3 16 0.3125666666666667
30 1 3 17 0.1836488888888889
31 1 3 18 0.23003388888888895
32 1 4 5 -0.24306166666666668
33 1 4 6 -0.06561388888888889
34 1 4 7 0.2533488888888889
35 1 4 8 -0.22109166666666671
36 1 4 9 0.04315833333333332
37 1 4 10 0.028669444444444466
38 1 4 11 0.05224722222222224
39 1 4 12 -0.03638055555555557
40 1 4 13 -0.1856916666666667
41 1 4 14 -0.23999166666666674
42 1 4 15 0.07101388888888889
43 1 4 16 0.14961944444444444
44 1 4 17 0.1969655555555556
45 1 4 18 0.06949722222222221
46 1 5 6 0.19432166666666667
47 1 5 7 0.3022116666666667
48 1 5 8 0.0336088888888889
49 1 5 9 0.3056955555555556
50 1 5 10 0.17394222222222222
51 1 5 11 0.42403666666666673
52 1 5 12 -0.09403000000000003
53 1 5 13 0.32042
54 1 5 14 -0.041374444444444464
55 1 5 15 0.09376444444444444
56 1 5 16 0.4049077777777778
57 1 5 17 0.2624088888888889
58 1 5 18 0.09876999999999998
59 1 6 7 -0.055127777777777796
60 1 6 8 -0.2030677777777778
61 1 6 9 0.07060777777777778
62 1 6 10 -0.0659
63 1 6 11 0.05708333333333336
64 1 6 12 -0.05824444444444445
65 1 6 13 -0.05467777777777781
66 1 6 14 -0.1702888888888889
67 1 6 15 -0.24405000000000002
68 1 6 16 0.07409999999999999
69 1 6 17 -0.20031111111111113
70 1 6 18 0.11866111111111113
71 1 7 8 -0.2865438888888889
72 1 7 9 0.14753333333333335
73 1 7 10 0.04853333333333336
74 1 7 11 0.0710988888888889
75 1 7 12 -0.10721833333333335
76 1 7 13 0.005345555555555551
77 1 7 14 -0.12075444444444444
78 1 7 15 -0.119255
79 1 7 16 0.17171666666666666
80 1 7 17 0.24565000000000003
81 1 7 18 0.17363333333333333
82 1 8 9 0.5047
83 1 8 10 0.32074166666666676
84 1 8 11 0.3359894444444445
85 1 8 12 0.017366666666666607
86 1 8 13 0.2391611111111111
