l i j f[l] s[l] h[l]
47 2 11 0.062478 1.4571334999999996 1.1102230246251565e-15
48 3 11 0.11449 0.31560754999999985 8.881784197001252e-16
49 4 11 3.2768 -0.44267575 0.0
50 5 11 1.0925 -0.9051507000000001 4.440892098500626e-16
51 6 11 0.59873 1.4092507500000002 -4.440892098500626e-16
52 7 11 0.48417 -0.01745099999999977 4.440892098500626e-16
53 8 11 1.9175 0.34646304999999994 4.440892098500626e-16
54 9 11 3.0763 0.2704555000000002 -4.440892098500626e-16
55 10 11 -3.9394 -0.6101652500000001 0.0
56 1 12 -6.1496 -0.03991404999999967 0.0
57 2 12 -0.92715 1.4571334999999996 1.1102230246251565e-15
58 3 12 -2.2064 0.31560754999999985 8.881784197001252e-16
59 4 12 0.047026 -0.44267575 0.0
60 5 12 -0.36183 -0.9051507000000001 4.440892098500626e-16
61 6 12 -3.1468 1.4092507500000002 -4.440892098500626e-16
62 7 12 0.76947 -0.01745099999999977 4.440892098500626e-16
63 8 12 0.97588 0.34646304999999994 4.440892098500626e-16
64 9 12 -1.5708 0.2704555000000002 -4.440892098500626e-16
65 10 12 -2.867 -0.6101652500000001 0.0
66 11 12 -3.0756 1.0230112500000001 0.0
67 1 13 -1.8259 -0.03991404999999967 0.0
68 2 13 4.2899 1.4571334999999996 1.1102230246251565e-15
69 3 13 0.45127 0.31560754999999985 8.881784197001252e-16
70 4 13 1.8386 -0.44267575 0.0
71 5 13 3.1649 -0.9051507000000001 4.440892098500626e-16
72 6 13 -0.028195 1.4092507500000002 -4.440892098500626e-16
73 7 13 -0.68646 -0.01745099999999977 4.440892098500626e-16
74 8 13 4.2873 0.34646304999999994 4.440892098500626e-16
75 9 13 -1.7452 0.2704555000000002 -4.440892098500626e-16
76 10 13 2.0776 -0.6101652500000001 0.0
77 11 13 1.3033 1.0230112500000001 0.0
78 12 13 4.8588 2.2526853000000004 -4.440892098500626e-16
79 1 14 -5.8266 -0.03991404999999967 0.0
80 2 14 -2.5898 1.4571334999999996 1.1102230246251565e-15
81 3 14 -4.4198 0.31560754999999985 8.881784197001252e-16
82 4 14 -1.5119 -0.44267575 0.0
83 5 14 -4.2332 -0.9051507000000001 4.440892098500626e-16
84 6 14 -1.9135 1.4092507500000002 -4.440892098500626e-16
85 7 14 -2.3575 -0.01745099999999977 4.440892098500626e-16
86 8 14 -0.14075 0.34646304999999994 4.440892098500626e-16
87 9 14 -6.6755 0.2704555000000002 -4.440892098500626e-16
88 10 14 -0.43516 -0.6101652500000001 0.0
89 11 14 -1.9618 1.0230112500000001 0.0
90 12 14 -0.78952 2.2526853000000004 -4.440892098500626e-16
91 13 14 -5.719 -0.8212222499999999 -6.661338147750939e-16
92 1 15 -5.9356 -0.03991404999999967 0.0
93 2 15 -1.419 1.4571334999999996 1.1102230246251565e-15
94 3 15 -5.7366 0.31560754999999985 8.881784197001252e-16
95 4 15 -1.4549 -0.44267575 0.0
96 5 15 -2.8568 -0.9051507000000001 4.440892098500626e-16
97 6 15 -3.3839 1.4092507500000002 -4.440892098500626e-16
98 7 15 -1.9875 -0.01745099999999977 4.440892098500626e-16
99 8 15 -0.42639 0.34646304999999994 4.440892098500626e-16
100 9 15 -7.3026 0.2704555000000002 -4.440892098500626e-16
101 10 15 0.44838 -0.6101652500000001 0.0
102 11 15 -3.1804 1.0230112500000001 0.0
103 12 15 -4.766 2.2526853000000004 -4.440892098500626e-16
104 13 15 -3.3863 -0.8212222499999999 -6.661338147750939e-16
105 14 15 -0.15944 0.4314469999999999 -4.440892098500626e-16
106 1 16 -2.5135 -0.03991404999999967 0.0
107 2 16 1.709 1.4571334999999996 1.1102230246251565e-15
108 3 16 -3.223 0.31560754999999985 8.881784197001252e-16
109 4 16 4.0585 -0.44267575 0.0
110 5 16 1.9342 -0.9051507000000001 4.440892098500626e-16
111 6 16 -0.73017 1.4092507500000002 -4.440892098500626e-16
112 7 16 -3.7716 -0.01745099999999977 4.440892098500626e-16
113 8 16 0.1281 0.34646304999999994 4.440892098500626e-16
114 9 16 -3.1983 0.2704555000000002 -4.440892098500626e-16
115 10 16 0.67269 -0.6101652500000001 0.0
116 11 16 -1.4 1.0230112500000001 0.0
117 12 16 2.132 2.2526853000000004 -4.440892098500626e-16
118 13 16 1.4427 -0.8212222499999999 -6.661338147750939e-16
119 14 16 1.8506 0.4314469999999999 -4.440892098500626e-16
120 15 16 -1.838 -0.64157775 -4.440892098500626e-16
121 1 17 -2.9464 -0.03991404999999967 0.0
122 2 17 -2.4571 1.4571334999999996 1.1102230246251565e-15
123 3 17 -1.637 0.31560754999999985 8.881784197001252e-16
124 4 17 -0.53266 -0.44267575 0.0
125 5 17 -0.86242 -0.9051507000000001 4.440892098500626e-16
126 6 17 -4.5322 1.4092507500000002 -4.440892098500626e-16
127 7 17 -2.0941 -0.01745099999999977 4.440892098500626e-16
128 8 17 3.0822 0.34646304999999994 4.440892098500626e-16
129 9 17 -2.2366 0.2704555000000002 -4.440892098500626e-16
130 10 17 2.3081 -0.6101652500000001 0.0
131 11 17 -5.314 1.0230112500000001 0.0
132 12 17 -1.9009 2.2526853000000004 -4.440892098500626e-16
133 13 17 -3.2772 -0.8212222499999999 -6.661338147750939e-16
134 14 17 -0.58731 0.4314469999999999 -4.440892098500626e-16
135 15 17 -0.15228 -0.64157775 -4.440892098500626e-16
136 16 17 -0.6391 0.7395120000000001 2.220446049250313e-16
137 1 18 -1.9186 -0.03991404999999967 0.0
138 2 18 1.258 1.4571334999999996 1.1102230246251565e-15
139 3 18 -4.7942 0.31560754999999985 8.881784197001252e-16
140 4 18 0.19101 -0.44267575 0.0
141 5 18 0.25967 -0.9051507000000001 4.440892098500626e-16
142 6 18 -4.1429 1.4092507500000002 -4.440892098500626e-16
143 7 18 -1.9979 -0.01745099999999977 4.440892098500626e-16
144 8 18 2.4698 0.34646304999999994 4.440892098500626e-16
145 9 18 -2.9837 0.2704555000000002 -4.440892098500626e-16
146 10 18 1.2428 -0.6101652500000001 0.0
147 11 18 -2.4629 1.0230112500000001 0.0
148 12 18 3.3495 2.2526853000000004 -4.440892098500626e-16
149 13 18 1.6504 -0.8212222499999999 -6.661338147750939e-16
150 14 18 0.67423 0.4314469999999999 -4.440892098500626e-16
151 15 18 -0.81124 -0.64157775 -4.440892098500626e-16
152 16 18 -1.976 0.7395120000000001 2.220446049250313e-16
153 17 18 2.246 -0.07929395000000011 2.220446049250313e-16
154 1 19 -0.45729 -0.03991404999999967 0.0
155 2 19 -0.41503 1.4571334999999996 1.1102230246251565e-15
156 3 19 -1.1055 0.31560754999999985 8.881784197001252e-16
157 4 19 0.70055 -0.44267575 0.0
158 5 19 0.16953 -0.9051507000000001 4.440892098500626e-16
159 6 19 -0.7384 1.4092507500000002 -4.440892098500626e-16
160 7 19 0.37575 -0.01745099999999977 4.440892098500626e-16
161 8 19 3.9362 0.34646304999999994 4.440892098500626e-16
162 9 19 0.41355 0.2704555000000002 -4.440892098500626e-16
163 10 19 2.8688 -0.6101652500000001 0.0
164 11 19 0.82141 1.0230112500000001 0.0
165 12 19 0.85827 2.2526853000000004 -4.440892098500626e-16
166 13 19 -1.643 -0.8212222499999999 -6.661338147750939e-16
167 14 19 1.331 0.4314469999999999 -4.440892098500626e-16
168 15 19 1.0797 -0.64157775 -4.440892098500626e-16
169 16 19 -2.5636 0.7395120000000001 2.220446049250313e-16
170 17 19 3.348 -0.07929395000000011 2.220446049250313e-16
171 18 19 2.4792 -0.13250149999999994 -6.661338147750939e-16
172 1 20 -5.5349 -0.03991404999999967 0.0
173 2 20 -0.30768 1.4571334999999996 1.1102230246251565e-15
174 3 20 -2.0819 0.31560754999999985 8.881784197001252e-16
175 4 20 -3.6986 -0.44267575 0.0
176 5 20 -3.5574 -0.9051507000000001 4.440892098500626e-16
177 6 20 -1.327 1.4092507500000002 -4.440892098500626e-16
178 7 20 0.55069 -0.01745099999999977 4.440892098500626e-16
179 8 20 -0.8489 0.34646304999999994 4.440892098500626e-16
180 9 20 -1.9557 0.2704555000000002 -4.440892098500626e-16
181 10 20 0.58128 -0.6101652500000001 0.0
182 11 20 -4.6067 1.0230112500000001 0.0
183 12 20 -0.41561 2.2526853000000004 -4.440892098500626e-16
184 13 20 -2.7684 -0.8212222499999999 -6.661338147750939e-16
185 14 20 2.9171 0.4314469999999999 -4.440892098500626e-16
186 15 20 1.393 -0.64157775 -4.440892098500626e-16
187 16 20 -2.6221 0.7395120000000001 2.220446049250313e-16
188 17 20 -1.6627 -0.07929395000000011 2.220446049250313e-16
189 18 20 -0.75299 -0.13250149999999994 -6.661338147750939e-16
190 19 20 -3.1303 0.33616775000000015 -3.3306690738754696e-16
