l i j f[l] s[l] h[l]
1 1 2 4.8801 2.9488265 0.0
2 1 3 2.5607 2.9488265 0.0
3 2 3 -2.052 1.3251180000000005 -2.220446049250313e-16
4 1 4 -1.41 2.9488265 0.0
5 2 4 -4.0408 1.3251180000000005 -2.220446049250313e-16
6 3 4 -0.11272 -1.3563085000000001 -2.220446049250313e-16
7 1 5 -2.0655 2.9488265 0.0
8 2 5 -3.1539 1.3251180000000005 -2.220446049250313e-16
9 3 5 -1.6177 -1.3563085000000001 -2.220446049250313e-16
10 4 5 -1.3358 -1.7678645000000004 6.661338147750939e-16
11 1 6 2.3088 2.9488265 0.0
12 2 6 0.80015 1.3251180000000005 -2.220446049250313e-16
13 3 6 -1.0668 -1.3563085000000001 -2.220446049250313e-16
14 4 6 2.7882 -1.7678645000000004 6.661338147750939e-16
15 5 6 0.86985 -2.467391 0.0
16 1 7 -0.28463 2.9488265 0.0
17 2 7 -1.6274 1.3251180000000005 -2.220446049250313e-16
18 3 7 -1.9992 -1.3563085000000001 -2.220446049250313e-16
19 4 7 -0.73879 -1.7678645000000004 6.661338147750939e-16
20 5 7 0.70614 -2.467391 0.0
21 6 7 -0.87919 0.7649975 1.1102230246251565e-16
22 1 8 0.12194 2.9488265 0.0
23 2 8 -2.9069 1.3251180000000005 -2.220446049250313e-16
24 3 8 -6.1507 -1.3563085000000001 -2.220446049250313e-16
25 4 8 1.0807 -1.7678645000000004 6.661338147750939e-16
26 5 8 -2.2281 -2.467391 0.0
27 6 8 1.0257 0.7649975 1.1102230246251565e-16
28 7 8 -3.4804 -1.2951869050000002 0.0
29 1 9 0.49896 2.9488265 0.0
30 2 9 -1.4788 1.3251180000000005 -2.220446049250313e-16
31 3 9 -2.619 -1.3563085000000001 -2.220446049250313e-16
32 4 9 -1.0613 -1.7678645000000004 6.661338147750939e-16
33 5 9 -0.62152 -2.467391 0.0
34 6 9 -1.5312 0.7649975 1.1102230246251565e-16
35 7 9 -2.6782 -1.2951869050000002 0.0
36 8 9 -0.64839 -0.4523134050000003 -4.440892098500626e-16
37 1 10 -2.3501 2.9488265 0.0
38 2 10 -3.1648 1.3251180000000005 -2.220446049250313e-16
39 3 10 -1.3511 -1.3563085000000001 -2.220446049250313e-16
40 4 10 -3.0636 -1.7678645000000004 6.661338147750939e-16
41 5 10 -0.88507 -2.467391 0.0
42 6 10 -1.1449 0.7649975 1.1102230246251565e-16
43 7 10 0.43482 -1.2951869050000002 0.0
44 8 10 0.3882 -0.4523134050000003 -4.440892098500626e-16
45 9 10 0.37245 0.388195095 -4.440892098500626e-16
46 1 11 -0.5023 2.9488265 0.0
47 2 11 -6.7133 1.3251180000000005 -2.220446049250313e-16
48 3 11 -2.3002 -1.3563085000000001 -2.220446049250313e-16
49 4 11 -7.7303 -1.7678645000000004 6.661338147750939e-16
50 5 11 -0.1582 -2.467391 0.0
51 6 11 -4.5716 0.7649975 1.1102230246251565e-16
52 7 11 -0.36457 -1.2951869050000002 0.0
53 8 11 -2.7711 -0.4523134050000003 -4.440892098500626e-16
54 9 11 -3.4384 0.388195095 -4.440892098500626e-16
55 10 11 -1.3563 -0.20762240500000007 -2.220446049250313e-16
56 1 12 0.005611 2.9488265 0.0
57 2 12 -4.7936 1.3251180000000005 -2.220446049250313e-16
58 3 12 -3.4506 -1.3563085000000001 -2.220446049250313e-16
59 4 12 -3.0313 -1.7678645000000004 6.661338147750939e-16
60 5 12 -2.2811 -2.467391 0.0
61 6 12 -1.8068 0.7649975 1.1102230246251565e-16
62 7 12 -0.11353 -1.2951869050000002 0.0
63 8 12 -1.621 -0.4523134050000003 -4.440892098500626e-16
64 9 12 1.4882 0.388195095 -4.440892098500626e-16
65 10 12 1.5632 -0.20762240500000007 -2.220446049250313e-16
66 11 12 0.13658 2.1575263500000004 0.0
67 1 13 0.055539 2.9488265 0.0
68 2 13 -2.7387 1.3251180000000005 -2.220446049250313e-16
69 3 13 -1.9872 -1.3563085000000001 -2.220446049250313e-16
70 4 13 -4.5009 -1.7678645000000004 6.661338147750939e-16
71 5 13 0.0165 -2.467391 0.0
72 6 13 -0.067483 0.7649975 1.1102230246251565e-16
73 7 13 -3.2601 -1.2951869050000002 0.0
74 8 13 -3.0188 -0.4523134050000003 -4.440892098500626e-16
75 9 13 -3.0439 0.388195095 -4.440892098500626e-16
76 10 13 1.5113 -0.20762240500000007 -2.220446049250313e-16
77 11 13 -1.5924 2.1575263500000004 0.0
78 12 13 -2.5685 2.58014985 -4.440892098500626e-16
79 1 14 -3.5 2.9488265 0.0
80 2 14 -6.7124 1.3251180000000005 -2.220446049250313e-16
81 3 14 -3.3683 -1.3563085000000001 -2.220446049250313e-16
82 4 14 -4.0111 -1.7678645000000004 6.661338147750939e-16
83 5 14 -0.90111 -2.467391 0.0
84 6 14 -2.8754 0.7649975 1.1102230246251565e-16
85 7 14 -5.8389 -1.2951869050000002 0.0
86 8 14 -1.7986 -0.4523134050000003 -4.440892098500626e-16
87 9 14 -0.31529 0.388195095 -4.440892098500626e-16
88 10 14 -2.0828 -0.20762240500000007 -2.220446049250313e-16
89 11 14 -0.66387 2.1575263500000004 0.0
90 12 14 1.2845 2.58014985 -4.440892098500626e-16
91 13 14 0.86862 0.017508350000000034 2.220446049250313e-16
92 1 15 -3.8921 2.9488265 0.0
93 2 15 -2.8843 1.3251180000000005 -2.220446049250313e-16
94 3 15 -1.3861 -1.3563085000000001 -2.220446049250313e-16
95 4 15 -2.3061 -1.7678645000000004 6.661338147750939e-16
96 5 15 -1.1081 -2.467391 0.0
97 6 15 -0.27887 0.7649975 1.1102230246251565e-16
98 7 15 -4.9383 -1.2951869050000002 0.0
99 8 15 -0.8707 -0.4523134050000003 -4.440892098500626e-16
100 9 15 -3.6718 0.388195095 -4.440892098500626e-16
101 10 15 -3.6817 -0.20762240500000007 -2.220446049250313e-16
102 11 15 0.6475 2.1575263500000004 0.0
103 12 15 -3.0049 2.58014985 -4.440892098500626e-16
104 13 15 1.145 0.017508350000000034 2.220446049250313e-16
105 14 15 0.9807 2.99479085 0.0
106 1 16 -2.2728 2.9488265 0.0
107 2 16 -4.1787 1.3251180000000005 -2.220446049250313e-16
108 3 16 -3.3283 -1.3563085000000001 -2.220446049250313e-16
109 4 16 -3.0152 -1.7678645000000004 6.661338147750939e-16
110 5 16 -1.322 -2.467391 0.0
111 6 16 0.39219 0.7649975 1.1102230246251565e-16
112 7 16 -6.0781 -1.2951869050000002 0.0
113 8 16 -2.9488 -0.4523134050000003 -4.440892098500626e-16
114 9 16 -1.3594 0.388195095 -4.440892098500626e-16
115 10 16 -1.3685 -0.20762240500000007 -2.220446049250313e-16
116 11 16 -0.39094 2.1575263500000004 0.0
117 12 16 2.1572 2.58014985 -4.440892098500626e-16
118 13 16 2.1075 0.017508350000000034 2.220446049250313e-16
119 14 16 -1.4927 2.99479085 0.0
120 15 16 -1.5591 -0.05173674499999992 2.220446049250313e-16
121 1 17 -4.7111 2.9488265 0.0
122 2 17 -3.5269 1.3251180000000005 -2.220446049250313e-16
123 3 17 -7.0295 -1.3563085000000001 -2.220446049250313e-16
124 4 17 -2.2798 -1.7678645000000004 6.661338147750939e-16
125 5 17 0.0049919 -2.467391 0.0
126 6 17 -1.2549 0.7649975 1.1102230246251565e-16
127 7 17 -1.1858 -1.2951869050000002 0.0
128 8 17 -4.2556 -0.4523134050000003 -4.440892098500626e-16
129 9 17 -3.3465 0.388195095 -4.440892098500626e-16
130 10 17 -2.3274 -0.20762240500000007 -2.220446049250313e-16
131 11 17 0.52121 2.1575263500000004 0.0
132 12 17 -2.751 2.58014985 -4.440892098500626e-16
133 13 17 -1.5637 0.017508350000000034 2.220446049250313e-16
134 14 17 1.5315 2.99479085 0.0
135 15 17 1.5762 -0.05173674499999992 2.220446049250313e-16
136 16 17 0.30045 -0.5243114999999999 -1.6653345369377348e-16
137 1 18 -7.642 2.9488265 0.0
138 2 18 -3.9985 1.3251180000000005 -2.220446049250313e-16
139 3 18 -3.0739 -1.3563085000000001 -2.220446049250313e-16
140 4 18 -2.3673 -1.7678645000000004 6.661338147750939e-16
141 5 18 -4.4482 -2.467391 0.0
142 6 18 -5.1362 0.7649975 1.1102230246251565e-16
143 7 18 -1.5225 -1.2951869050000002 0.0
144 8 18 -2.8593 -0.4523134050000003 -4.440892098500626e-16
145 9 18 -3.5276 0.388195095 -4.440892098500626e-16
146 10 18 -2.7639 -0.20762240500000007 -2.220446049250313e-16
147 11 18 -2.0131 2.1575263500000004 0.0
148 12 18 1.0616 2.58014985 -4.440892098500626e-16
149 13 18 1.5111 0.017508350000000034 2.220446049250313e-16
150 14 18 0.72779 2.99479085 0.0
151 15 18 -2.2599 -0.05173674499999992 2.220446049250313e-16
152 16 18 1.2448 -0.5243114999999999 -1.6653345369377348e-16
153 17 18 0.016562 0.064192 -4.440892098500626e-16
154 1 19 -2.7908 2.9488265 0.0
155 2 19 -2.9741 1.3251180000000005 -2.220446049250313e-16
156 3 19 -3.811 -1.3563085000000001 -2.220446049250313e-16
157 4 19 -2.3692 -1.7678645000000004 6.661338147750939e-16
158 5 19 -1.1213 -2.467391 0.0
159 6 19 -1.9868 0.7649975 1.1102230246251565e-16
160 7 19 -3.5488 -1.2951869050000002 0.0
161 8 19 -4.5722 -0.4523134050000003 -4.440892098500626e-16
162 9 19 -2.4354 0.388195095 -4.440892098500626e-16
163 10 19 -1.7519 -0.20762240500000007 -2.220446049250313e-16
164 11 19 -2.0947 2.1575263500000004 0.0
165 12 19 2.8921 2.58014985 -4.440892098500626e-16
166 13 19 0.4073 0.017508350000000034 2.220446049250313e-16
167 14 19 -0.97187 2.99479085 0.0
168 15 19 -1.8421 -0.05173674499999992 2.220446049250313e-16
169 16 19 -1.4133 -0.5243114999999999 -1.6653345369377348e-16
170 17 19 -3.623 0.064192 -4.440892098500626e-16
171 18 19 1.715 -1.0032995000000002 0.0
172 1 20 -3.8428 2.9488265 0.0
173 2 20 -2.4329 1.3251180000000005 -2.220446049250313e-16
174 3 20 -4.3831 -1.3563085000000001 -2.220446049250313e-16
175 4 20 -3.6115 -1.7678645000000004 6.661338147750939e-16
176 5 20 -4.1219 -2.467391 0.0
177 6 20 -2.0423 0.7649975 1.1102230246251565e-16
178 7 20 -1.8748 -1.2951869050000002 0.0
179 8 20 0.0071276 -0.4523134050000003 -4.440892098500626e-16
180 9 20 -1.4648 0.388195095 -4.440892098500626e-16
181 10 20 -1.0701 -0.20762240500000007 -2.220446049250313e-16
182 11 20 0.26195 2.1575263500000004 0.0
183 12 20 -1.5333 2.58014985 -4.440892098500626e-16
184 13 20 -0.71819 0.017508350000000034 2.220446049250313e-16
185 14 20 2.2053 2.99479085 0.0
186 15 20 -0.41745 -0.05173674499999992 2.220446049250313e-16
187 16 20 1.7341 -0.5243114999999999 -1.6653345369377348e-16
188 17 20 2.0712 0.064192 -4.440892098500626e-16
189 18 20 0.030458 -1.0032995000000002 0.0
190 19 20 0.89938 -0.620607 -2.220446049250313e-16
