l i j f[l] s[l] h[l]
76 10 13 2.6487 -0.29617155000000006 3.3306690738754696e-16
77 11 13 1.984 -2.4132075 0.0
78 12 13 1.0015 1.3328754999999999 4.440892098500626e-16
79 1 14 -1.7236 -3.2629829999999993 -8.881784197001252e-16
80 2 14 -1.3892 1.6236169999999996 -4.440892098500626e-16
81 3 14 -5.3076 -0.05029999999999981 -4.440892098500626e-16
82 4 14 -1.6375 -1.1480049999999997 -6.661338147750939e-16
83 5 14 -7.7011 -0.049321999999999803 0.0
84 6 14 -0.60034 2.836878 4.440892098500626e-16
85 7 14 -1.4145 1.5755734500000003 -2.220446049250313e-16
86 8 14 0.32987 -1.5298435499999998 2.220446049250313e-16
87 9 14 -1.8736 0.33184644999999996 6.661338147750939e-16
88 10 14 -0.97257 -0.29617155000000006 3.3306690738754696e-16
89 11 14 -0.13665 -2.4132075 0.0
90 12 14 0.39929 1.3328754999999999 4.440892098500626e-16
91 13 14 -1.5666 -1.2386245 6.661338147750939e-16
92 1 15 -2.9016 -3.2629829999999993 -8.881784197001252e-16
93 2 15 1.1697 1.6236169999999996 -4.440892098500626e-16
94 3 15 -4.1568 -0.05029999999999981 -4.440892098500626e-16
95 4 15 -0.45298 -1.1480049999999997 -6.661338147750939e-16
96 5 15 1.0242 -0.049321999999999803 0.0
97 6 15 -1.3505 2.836878 4.440892098500626e-16
98 7 15 -2.6917 1.5755734500000003 -2.220446049250313e-16
99 8 15 -0.40485 -1.5298435499999998 2.220446049250313e-16
100 9 15 -5.4765 0.33184644999999996 6.661338147750939e-16
101 10 15 -0.060441 -0.29617155000000006 3.3306690738754696e-16
102 11 15 -1.9255 -2.4132075 0.0
103 12 15 -4.9172 1.3328754999999999 4.440892098500626e-16
104 13 15 -1.3622 -1.2386245 6.661338147750939e-16
105 14 15 0.39413 0.24000749999999982 3.3306690738754696e-16
106 1 16 -2.6428 -3.2629829999999993 -8.881784197001252e-16
107 2 16 0.23672 1.6236169999999996 -4.440892098500626e-16
108 3 16 -4.6682 -0.05029999999999981 -4.440892098500626e-16
109 4 16 1.5796 -1.1480049999999997 -6.661338147750939e-16
110 5 16 -0.28858 -0.049321999999999803 0.0
111 6 16 0.21727 2.836878 4.440892098500626e-16
112 7 16 -2.2316 1.5755734500000003 -2.220446049250313e-16
113 8 16 3.7333 -1.5298435499999998 2.220446049250313e-16
114 9 16 -2.7775 0.33184644999999996 6.661338147750939e-16
115 10 16 0.9391 -0.29617155000000006 3.3306690738754696e-16
116 11 16 -3.739 -2.4132075 0.0
117 12 16 -0.31408 1.3328754999999999 4.440892098500626e-16
118 13 16 -0.97446 -1.2386245 6.661338147750939e-16
119 14 16 3.3284 0.24000749999999982 3.3306690738754696e-16
120 15 16 -0.49371 0.99591905 -1.1102230246251565e-16
121 1 17 -0.9988 -3.2629829999999993 -8.881784197001252e-16
122 2 17 -1.0567 1.6236169999999996 -4.440892098500626e-16
123 3 17 -1.7849 -0.05029999999999981 -4.440892098500626e-16
124 4 17 -2.7023 -1.1480049999999997 -6.661338147750939e-16
125 5 17 -0.49342 -0.049321999999999803 0.0
126 6 17 -1.882 2.836878 4.440892098500626e-16
127 7 17 0.85299 1.5755734500000003 -2.220446049250313e-16
128 8 17 3.0492 -1.5298435499999998 2.220446049250313e-16
129 9 17 0.85404 0.33184644999999996 6.661338147750939e-16
130 10 17 0.73591 -0.29617155000000006 3.3306690738754696e-16
131 11 17 -2.267 -2.4132075 0.0
132 12 17 -0.80284 1.3328754999999999 4.440892098500626e-16
133 13 17 -1.843 -1.2386245 6.661338147750939e-16
134 14 17 -1.5152 0.24000749999999982 3.3306690738754696e-16
135 15 17 0.087055 0.99591905 -1.1102230246251565e-16
136 16 17 0.56342 1.37696945 -2.220446049250313e-16
137 1 18 -1.8914 -3.2629829999999993 -8.881784197001252e-16
138 2 18 1.2086 1.6236169999999996 -4.440892098500626e-16
139 3 18 -2.6205 -0.05029999999999981 -4.440892098500626e-16
140 4 18 -0.27587 -1.1480049999999997 -6.661338147750939e-16
141 5 18 1.0193 -0.049321999999999803 0.0
142 6 18 -1.5003 2.836878 4.440892098500626e-16
143 7 18 -1.3317 1.5755734500000003 -2.220446049250313e-16
144 8 18 0.67963 -1.5298435499999998 2.220446049250313e-16
145 9 18 -1.6476 0.33184644999999996 6.661338147750939e-16
