t i j k u[t]
679 5 16 20 0.16480499999999998
680 5 17 18 -0.010642999999999991
681 5 17 19 0.055889999999999995
682 5 17 20 -0.08014
683 5 18 19 0.02605999999999999
684 5 18 20 0.18334999999999999
685 5 19 20 0.2621405
686 6 7 8 0.15336149999999998
687 6 7 9 -0.06599500000000001
688 6 7 10 0.2625673
689 6 7 11 0.07140999999999997
690 6 7 12 0.4176384999999999
691 6 7 13 -0.078201
692 6 7 14 -0.051780000000000014
693 6 7 15 0.10210999999999999
694 6 7 16 0.05879599999999999
695 6 7 17 0.33002449999999994
696 6 7 18 0.11973499999999998
697 6 7 19 0.11382999999999999
698 6 7 20 0.004833999999999982
699 6 8 9 0.0416685
700 6 8 10 -0.1497642
701 6 8 11 -0.107765
702 6 8 12 0.239791
703 6 8 13 -0.013066999999999999
704 6 8 14 -0.11564299999999998
705 6 8 15 0.04826349999999999
706 6 8 16 -0.036140500000000006
707 6 8 17 0.3225334999999999
708 6 8 18 0.16242849999999998
709 6 8 19 0.03878349999999999
710 6 8 20 -0.2472925
711 6 9 10 0.28070729999999994
712 6 9 11 -0.005589500000000005
713 6 9 12 0.14584
714 6 9 13 -0.08968099999999998
715 6 9 14 -0.289275
716 6 9 15 -0.27975
717 6 9 16 -0.09457399999999999
718 6 9 17 -0.023720000000000005
719 6 9 18 0.060469999999999975
720 6 9 19 0.09720000000000001
721 6 9 20 -0.04586099999999999
722 6 10 11 -0.33471229999999996
723 6 10 12 0.1967977
724 6 10 13 -0.15852829999999998
725 6 10 14 0.023102699999999997
726 6 10 15 0.2354577
727 6 10 16 0.043020699999999995
728 6 10 17 0.3132727
729 6 10 18 0.29129769999999994
730 6 10 19 0.008607699999999994
731 6 10 20 0.0194942
732 6 11 12 0.33623349999999996
733 6 11 13 0.03709100000000001
734 6 11 14 -0.06303999999999998
735 6 11 15 0.14647
736 6 11 16 0.12801300000000002
737 6 11 17 0.181475
738 6 11 18 0.26108549999999997
739 6 11 19 -0.02288499999999999
740 6 11 20 -0.151176
741 6 12 13 -0.199596
742 6 12 14 -0.3414435
743 6 12 15 -0.315815
744 6 12 16 -0.15665400000000002
745 6 12 17 -0.09495000000000002
746 6 12 18 -0.05007250000000001
747 6 12 19 -0.391167
748 6 12 20 -0.316587
749 6 13 14 -0.26544399999999996
750 6 13 15 0.1433655
751 6 13 16 0.24376199999999995
752 6 13 17 0.13588599999999998
753 6 13 18 0.36473099999999997
754 6 13 19 0.007596000000000003
755 6 13 20 0.09530499999999999
756 6 14 15 0.45209499999999997
757 6 14 16 0.177261
758 6 14 17 0.43361999999999995
759 6 14 18 0.33120999999999995
760 6 14 19 -0.06312
761 6 14 20 0.04269849999999999
762 6 15 16 -0.24597399999999997
763 6 15 17 0.0017499999999999849
764 6 15 18 -0.032610000000000014
765 6 15 19 -0.11085999999999999
766 6 15 20 -0.0775665
767 6 16 17 0.21942049999999996
768 6 16 18 0.07524899999999998
769 6 16 19 -0.086548
770 6 16 20 -0.134202
771 6 17 18 -0.01899799999999999
772 6 17 19 -0.17346999999999996
773 6 17 20 -0.5053810000000001
774 6 18 19 -0.194945
775 6 18 20 -0.23353599999999997
776 6 19 20 0.06625949999999999
777 7 8 9 0.261025
778 7 8 10 -0.25897
779 7 8 11 -0.025813499999999993
780 7 8 12 -0.024485999999999994
781 7 8 13 0.21849549999999995
782 7 8 14 0.08949850000000001
783 7 8 15 0.09951499999999998
784 7 8 16 0.058424999999999984
785 7 8 17 0.14587050000000001
786 7 8 18 0.196055
787 7 8 19 0.07831499999999998
788 7 8 20 -0.09876499999999998
789 7 9 10 -0.04785500000000002
790 7 9 11 -0.1429945
791 7 9 12 -0.33779349999999997
792 7 9 13 -0.07747499999999999
793 7 9 14 -0.30349
794 7 9 15 -0.447855
795 7 9 16 -0.21936499999999998
796 7 9 17 -0.41973950000000004
797 7 9 18 -0.12526
798 7 9 19 -0.082625
799 7 9 20 -0.11669
800 7 10 11 -0.143555
801 7 10 12 0.04172650000000001
802 7 10 13 0.18223999999999999
803 7 10 14 0.33744999999999997
804 7 10 15 0.39591499999999996
805 7 10 16 0.24679199999999998
806 7 10 17 0.2458155
807 7 10 18 0.43413000000000007
808 7 10 19 0.157345
809 7 10 20 0.2772275
810 7 11 12 -0.009994999999999997
811 7 11 13 0.18670199999999998
812 7 11 14 0.06015
813 7 11 15 0.11577000000000001
814 7 11 16 0.140627
815 7 11 17 -0.0771395
816 7 11 18 0.2127605
817 7 11 19 -0.06530499999999999
818 7 11 20 -0.08460000000000001
819 7 12 13 0.2962435
820 7 12 14 0.12797499999999998
821 7 12 15 -0.0002864999999999895
822 7 12 16 0.2021885
