l i j f[l] s[l] h[l]
1 1 2 -2.3355 1.8241489999999996 1.7763568394002505e-15
2 1 3 1.0343 1.8241489999999996 1.7763568394002505e-15
3 2 3 0.70652 2.8575238499999998 1.7763568394002505e-15
4 1 4 -4.5402 1.8241489999999996 1.7763568394002505e-15
5 2 4 3.9497 2.8575238499999998 1.7763568394002505e-15
6 3 4 2.220446049250313e-16 -1.6299051499999995 -8.881784197001252e-16
7 1 5 -1.9748 1.8241489999999996 1.7763568394002505e-15
8 2 5 -0.53946 2.8575238499999998 1.7763568394002505e-15
9 3 5 -1.5737 -1.6299051499999995 -8.881784197001252e-16
10 4 5 -2.2284 -2.4208579999999986 4.440892098500626e-16
11 1 6 -0.2771 1.8241489999999996 1.7763568394002505e-15
12 2 6 0.72885 2.8575238499999998 1.7763568394002505e-15
13 3 6 -0.48968 -1.6299051499999995 -8.881784197001252e-16
14 4 6 -1.9344 -2.4208579999999986 4.440892098500626e-16
15 5 6 1.7631 1.9093929999999997 0.0
16 1 7 -3.5815 1.8241489999999996 1.7763568394002505e-15
17 2 7 -3.0825 2.8575238499999998 1.7763568394002505e-15
18 3 7 -1.5784 -1.6299051499999995 -8.881784197001252e-16
19 4 7 -3.9273 -2.4208579999999986 4.440892098500626e-16
20 5 7 -0.77949 1.9093929999999997 0.0
21 6 7 0.21172 0.2961181500000001 2.220446049250313e-16
22 1 8 -5.0392 1.8241489999999996 1.7763568394002505e-15
23 2 8 -0.12069 2.8575238499999998 1.7763568394002505e-15
24 3 8 -2.3759 -1.6299051499999995 -8.881784197001252e-16
25 4 8 -4.2774 -2.4208579999999986 4.440892098500626e-16
26 5 8 -2.7235 1.9093929999999997 0.0
27 6 8 -0.45175 0.2961181500000001 2.220446049250313e-16
28 7 8 0.21172 1.0617524999999994 2.220446049250313e-15
29 1 9 -6.1139 1.8241489999999996 1.7763568394002505e-15
30 2 9 -1.5549 2.8575238499999998 1.7763568394002505e-15
31 3 9 -2.8277 -1.6299051499999995 -8.881784197001252e-16
32 4 9 -1.7631 -2.4208579999999986 4.440892098500626e-16
33 5 9 -1.5737 1.9093929999999997 0.0
34 6 9 -1.7348 0.2961181500000001 2.220446049250313e-16
35 7 9 3.6047 1.0617524999999994 2.220446049250313e-15
36 8 9 1.9344 -1.6625565000000002 0.0
37 1 10 -6.1139 1.8241489999999996 1.7763568394002505e-15
38 2 10 -1.122 2.8575238499999998 1.7763568394002505e-15
39 3 10 -1.8184 -1.6299051499999995 -8.881784197001252e-16
40 4 10 -4.2267 -2.4208579999999986 4.440892098500626e-16
41 5 10 -2.3759 1.9093929999999997 0.0
42 6 10 -3.9497 0.2961181500000001 2.220446049250313e-16
43 7 10 -0.068705 1.0617524999999994 2.220446049250313e-15
44 8 10 1.8184 -1.6625565000000002 0.0
45 9 10 -2.1642 -0.36037135 0.0
46 1 11 -5.8005 1.8241489999999996 1.7763568394002505e-15
47 2 11 -1.2177 2.8575238499999998 1.7763568394002505e-15
48 3 11 -6.1139 -1.6299051499999995 -8.881784197001252e-16
49 4 11 -3.2942 -2.4208579999999986 4.440892098500626e-16
50 5 11 -2.4115 1.9093929999999997 0.0
