t i j k u[t]=u_ijk
1 1 2 3 -0.20389000000000002
2 1 2 4 -0.177365
3 1 2 5 -0.04138000000000002
4 1 2 6 0.0451
5 1 2 7 -0.09391550000000004
6 1 2 8 -0.06676500000000003
7 1 2 9 0.10213000000000003
8 1 2 10 -0.17328500000000005
9 1 2 11 -0.157623
10 1 2 12 -0.08767500000000002
11 1 2 13 -0.3371500000000001
12 1 2 14 -0.10084150000000003
13 1 2 15 -0.023837500000000025
14 1 2 16 -0.03205500000000001
15 1 2 17 0.10785950000000005
16 1 2 18 0.026155000000000015
17 1 2 19 0.062617
18 1 2 20 -0.25874
19 1 3 4 -0.13826500000000003
20 1 3 5 0.09658500000000005
21 1 3 6 0.21210400000000004
22 1 3 7 0.16087600000000005
23 1 3 8 0.15669600000000003
24 1 3 9 0.28203950000000005
25 1 3 10 0.09707000000000003
26 1 3 11 0.016425000000000006
27 1 3 12 0.27929100000000007
28 1 3 13 0.16568000000000005
29 1 3 14 0.0915
30 1 3 15 0.2866675000000001
31 1 3 16 0.14622000000000004
32 1 3 17 0.15508000000000005
33 1 3 18 0.2913650000000001
34 1 3 19 0.20342700000000005
35 1 3 20 0.008455000000000015
36 1 4 5 -0.025060000000000002
37 1 4 6 0.3326450000000001
38 1 4 7 0.026065499999999995
39 1 4 8 0.23023000000000005
40 1 4 9 0.3503450000000001
41 1 4 10 0.14007000000000006
42 1 4 11 0.06443
43 1 4 12 0.21780000000000005
44 1 4 13 0.10137
45 1 4 14 0.2559927
46 1 4 15 0.3050975
47 1 4 16 0.1793575
48 1 4 17 0.30267450000000007
49 1 4 18 0.23911500000000002
50 1 4 19 0.23307200000000006
51 1 4 20 0.07300500000000003
52 1 5 6 -0.12625000000000006
53 1 5 7 -0.009567500000000001
54 1 5 8 -0.09502500000000003
55 1 5 9 0.22717500000000007
56 1 5 10 -0.042295000000000006
57 1 5 11 -0.029071500000000007
58 1 5 12 0.11207100000000002
59 1 5 13 0.032510000000000004
60 1 5 14 0.08985250000000003
61 1 5 15 -0.03037050000000001
62 1 5 16 0.035245000000000005
63 1 5 17 0.019779500000000005
64 1 5 18 0.23508800000000007
65 1 5 19 0.081357
66 1 5 20 -0.172615
67 1 6 7 -0.15770450000000003
68 1 6 8 -0.004020000000000002
69 1 6 9 0.05995500000000003
70 1 6 10 -0.07947500000000002
71 1 6 11 -0.08534000000000003
72 1 6 12 0.04230550000000002
73 1 6 13 -0.12075650000000004
74 1 6 14 0.08910100000000003
75 1 6 15 -0.04455300000000001
76 1 6 16 -0.038684
77 1 6 17 -0.050529000000000004
78 1 6 18 0.16305950000000002
79 1 6 19 -0.08138250000000002
80 1 6 20 -0.217635
81 1 7 8 -0.14752050000000005
82 1 7 9 0.09617950000000003
83 1 7 10 0.08917950000000004
84 1 7 11 0.006131500000000002
85 1 7 12 0.19847450000000005
86 1 7 13 -0.16403550000000006
87 1 7 14 -0.013925499999999995
88 1 7 15 -0.12191300000000004
89 1 7 16 -0.13943050000000004
90 1 7 17 -0.02557930000000001
91 1 7 18 0.07085950000000003
92 1 7 19 0.08867150000000003
93 1 7 20 -0.12145050000000002
94 1 8 9 0.08038000000000003
95 1 8 10 0.00586500000000001
96 1 8 11 -0.06702500000000002
97 1 8 12 0.18525000000000005
98 1 8 13 -0.12888000000000005
99 1 8 14 0.16561500000000007
100 1 8 15 0.06925450000000001
101 1 8 16 -0.04776500000000001
102 1 8 17 0.10382450000000003
103 1 8 18 0.13171000000000002
104 1 8 19 -0.11304300000000003
105 1 8 20 -0.11762500000000002
106 1 9 10 -0.13446500000000006
107 1 9 11 -0.31899000000000005
108 1 9 12 -0.06246150000000003
109 1 9 13 -0.03262000000000002
