l i j f[l]=f_ij g[l]=g_ij s[l]=s_ij h[l]=h_ij
1 1 2 -1.6519 -1.4639939499999999 -0.18790605 0.0
2 1 3 0.74272 -1.0531671999999994 1.7958871999999997 -2.220446049250313e-16
3 2 3 2.5524 0.41082675000000024 2.14157325 -2.220446049250313e-16
4 1 4 -3.8183 -1.5386526499999997 -2.2796473500000003 2.220446049250313e-16
5 2 4 0.39498 -0.07465869999999997 0.46963869999999996 0.0
6 3 4 0.1853 -0.4854854500000002 0.6707854499999999 3.3306690738754696e-16
7 1 5 -3.5762 -1.2687187499999997 -2.30748125 -4.440892098500626e-16
8 2 5 0.35464 0.1952752000000002 0.15936479999999992 -1.1102230246251565e-16
9 3 5 -1.0448 -0.21555155000000004 -0.8292484499999999 0.0
10 4 5 1.0356 0.26993390000000017 0.7656660999999999 0.0
11 1 6 -1.4728 -1.6828107499999998 0.21001074999999983 -2.220446049250313e-16
12 2 6 -0.20821 -0.21881680000000003 0.010606800000000007 2.7755575615628914e-17
13 3 6 0.39777 -0.6296435500000003 1.0274135499999997 5.551115123125783e-16
14 4 6 -2.7525 -0.14415810000000007 -2.6083419 2.220446049250313e-16
15 5 6 -2.9474 -0.41409200000000024 -2.533308 1.1102230246251565e-16
16 1 7 -3.3436 -2.28030185 -1.06329815 0.0
17 2 7 0.1957 -0.8163079000000001 1.0120079 1.1102230246251565e-16
18 3 7 1.2616 -1.2271346500000002 2.4887346499999996 6.661338147750939e-16
19 4 7 -1.0228 -0.7416492000000001 -0.2811508 2.220446049250313e-16
20 5 7 -0.43238 -1.0115831000000002 0.5792031 2.220446049250313e-16
21 6 7 0.048407 -0.5974911 0.6458980999999999 1.1102230246251565e-16
22 1 8 -3.6047 -2.8564656499999996 -0.7482343499999997 -4.440892098500626e-16
23 2 8 0.89628 -1.3924716999999998 2.2887517 -4.440892098500626e-16
24 3 8 -1.9707 -1.8032984500000002 -0.16740154999999995 2.220446049250313e-16
25 4 8 0.016365 -1.317813 1.334178 -2.220446049250313e-16
26 5 8 -0.87221 -1.5877469 0.7155368999999998 0.0
27 6 8 -1.8367 -1.1736548999999998 -0.6630450999999999 -2.220446049250313e-16
28 7 8 -1.2392 -0.5761637999999998 -0.6630362000000001 -2.220446049250313e-16
29 1 9 1.2357 -1.9293483999999999 3.1650484000000003 -4.440892098500626e-16
30 2 9 -0.99879 -0.46535445000000003 -0.5334355500000001 1.6653345369377348e-16
31 3 9 -1.1686 -0.8761812000000002 -0.2924188000000001 2.220446049250313e-16
32 4 9 -2.4959 -0.39069575000000006 -2.10520425 1.6653345369377348e-16
33 5 9 -1.9185 -0.6606296500000002 -1.2578703499999997 -2.220446049250313e-16
34 6 9 -0.28089 -0.24653765 -0.03435234999999982 -1.6653345369377348e-16
35 7 9 0.86952 0.35095345 0.51856655 0.0
36 8 9 2.4935 0.9271172499999998 1.5663827500000003 0.0
37 1 10 -1.31 -1.6519733999999997 0.3419734 -4.440892098500626e-16
38 2 10 -2.0232 -0.18797945000000005 -1.83522055 0.0
39 3 10 -2.5619 -0.5988062000000003 -1.9630938 2.220446049250313e-16
40 4 10 -0.21469 -0.11332075000000008 -0.10136925000000005 1.3877787807814457e-16
41 5 10 -1.339 -0.38325465000000025 -0.9557453499999998 1.1102230246251565e-16
42 6 10 2.4101 0.030837349999999986 2.3792626500000003 -3.3306690738754696e-16
43 7 10 2.5362 0.62832845 1.90787155 -1.1102230246251565e-16
