l i j f[l] s[l] h[l]
172 1 20 -5.4124 -0.8677159999999996 0.0
173 2 20 -2.0648 0.9739315000000002 -2.220446049250313e-16
174 3 20 -1.4936 0.13982750000000013 0.0
175 4 20 0.034495 0.09587424999999994 0.0
176 5 20 -1.4702 -0.66031975 -1.1102230246251565e-16
177 6 20 -0.61256 1.01056275 0.0
178 7 20 -1.8052 0.18821699999999986 0.0
179 8 20 -2.456 1.3255329999999996 3.3306690738754696e-16
180 9 20 -2.4046 -0.1557944999999999 0.0
181 10 20 -0.13777 -0.85251725 0.0
182 11 20 -4.3286 -1.54597015 -4.440892098500626e-16
183 12 20 -1.2399 1.6627458499999999 1.1102230246251565e-16
184 13 20 -0.697 0.6600183499999999 0.0
185 14 20 1.5547 0.3388555999999999 0.0
186 15 20 0.37582 -0.7140141499999998 -2.220446049250313e-16
187 16 20 -3.0855 0.3643362499999999 4.440892098500626e-16
188 17 20 -2.3714 1.9780522500000002 0.0
189 18 20 0.78415 -1.80067525 0.0
190 19 20 -1.5711 0.5366619999999999 4.440892098500626e-16
