l i j f[l] s[l] h[l]
133 13 17 1.4883 0.8098516999999998 -1.1102230246251565e-16
134 14 17 0.47541 -2.00650265 -6.661338147750939e-16
135 15 17 -0.69799 2.4913787 -1.1102230246251565e-16
136 16 17 0.56027 0.3520635 -4.440892098500626e-16
137 1 18 -5.3726 0.6958099999999997 -4.440892098500626e-16
138 2 18 -4.7668 -0.37168384999999976 -8.881784197001252e-16
139 3 18 -0.74931 3.3986061500000004 -4.440892098500626e-16
140 4 18 -1.4143 -0.11446250000000027 -4.440892098500626e-16
141 5 18 -2.1293 -0.5641025 1.1102230246251565e-16
142 6 18 -0.70702 1.8024213499999997 5.551115123125783e-16
143 7 18 -0.71346 -1.1279438500000003 -8.881784197001252e-16
144 8 18 -3.9253 1.05086615 -2.220446049250313e-16
145 9 18 4.1332 -0.5472299999999999 -1.6653345369377348e-16
146 10 18 -0.84049 -0.6806813500000001 -3.3306690738754696e-16
147 11 18 -0.80219 1.23123485 -1.3322676295501878e-15
148 12 18 -0.38623 -0.34567515000000026 -4.440892098500626e-16
149 13 18 -0.39557 0.8098516999999998 -1.1102230246251565e-16
150 14 18 -1.2401 -2.00650265 -6.661338147750939e-16
151 15 18 -1.5013 2.4913787 -1.1102230246251565e-16
152 16 18 0.88949 0.3520635 -4.440892098500626e-16
153 17 18 -2.0891 -0.8123465000000001 -2.220446049250313e-16
154 1 19 -3.8892 0.6958099999999997 -4.440892098500626e-16
155 2 19 -3.4028 -0.37168384999999976 -8.881784197001252e-16
156 3 19 -1.3373 3.3986061500000004 -4.440892098500626e-16
157 4 19 -2.2084 -0.11446250000000027 -4.440892098500626e-16
158 5 19 -3.4927 -0.5641025 1.1102230246251565e-16
159 6 19 1.757 1.8024213499999997 5.551115123125783e-16
160 7 19 -4.8441 -1.1279438500000003 -8.881784197001252e-16
161 8 19 -3.6531 1.05086615 -2.220446049250313e-16
162 9 19 2.9606 -0.5472299999999999 -1.6653345369377348e-16
163 10 19 -2.4544 -0.6806813500000001 -3.3306690738754696e-16
164 11 19 -0.55384 1.23123485 -1.3322676295501878e-15
165 12 19 -0.38274 -0.34567515000000026 -4.440892098500626e-16
166 13 19 -1.3834 0.8098516999999998 -1.1102230246251565e-16
167 14 19 -0.86306 -2.00650265 -6.661338147750939e-16
168 15 19 -4.7302 2.4913787 -1.1102230246251565e-16
169 16 19 -0.26453 0.3520635 -4.440892098500626e-16
170 17 19 -1.4548 -0.8123465000000001 -2.220446049250313e-16
171 18 19 -2.3875 -0.23559264999999996 -5.551115123125783e-17
172 1 20 -3.3535 0.6958099999999997 -4.440892098500626e-16
173 2 20 -3.0233 -0.37168384999999976 -8.881784197001252e-16
174 3 20 0.12023 3.3986061500000004 -4.440892098500626e-16
175 4 20 -1.7826 -0.11446250000000027 -4.440892098500626e-16
176 5 20 -2.3641 -0.5641025 1.1102230246251565e-16
177 6 20 -0.36773 1.8024213499999997 5.551115123125783e-16
178 7 20 -4.0816 -1.1279438500000003 -8.881784197001252e-16
179 8 20 1.8675 1.05086615 -2.220446049250313e-16
180 9 20 -0.16514 -0.5472299999999999 -1.6653345369377348e-16
181 10 20 2.0759 -0.6806813500000001 -3.3306690738754696e-16
182 11 20 0.96739 1.23123485 -1.3322676295501878e-15
183 12 20 0.70946 -0.34567515000000026 -4.440892098500626e-16
184 13 20 -0.046027 0.8098516999999998 -1.1102230246251565e-16
185 14 20 -2.2016 -2.00650265 -6.661338147750939e-16
186 15 20 -3.0186 2.4913787 -1.1102230246251565e-16
187 16 20 0.58459 0.3520635 -4.440892098500626e-16
188 17 20 -0.3955 -0.8123465000000001 -2.220446049250313e-16
189 18 20 -1.6309 -0.23559264999999996 -5.551115123125783e-17
190 19 20 2.0137 0.2640259999999999 -2.220446049250313e-16
