t i j k u[t]
190 2 4 6 0.056925999999999984
191 2 4 7 0.06949999999999998
192 2 4 8 0.060140000000000006
193 2 4 9 0.07054999999999999
194 2 4 10 0.022203499999999973
195 2 4 11 -0.025416499999999995
196 2 4 12 -0.071645
197 2 4 13 0.16760999999999998
198 2 4 14 0.24385999999999997
199 2 4 15 -1.5000000000320312e-6
200 2 4 16 0.07055000000000002
201 2 4 17 0.03111699999999999
202 2 4 18 -0.04152700000000004
203 2 4 19 0.20094499999999996
204 2 4 20 0.022926499999999978
205 2 5 6 0.16330099999999997
206 2 5 7 0.09456999999999999
207 2 5 8 -0.026514999999999976
208 2 5 9 0.013620000000000009
209 2 5 10 -0.00360649999999999
210 2 5 11 -0.05514649999999999
211 2 5 12 -0.11677999999999998
212 2 5 13 -0.17301849999999996
213 2 5 14 0.47380499999999987
214 2 5 15 -0.14650649999999996
215 2 5 16 0.14789499999999997
216 2 5 17 0.031117000000000013
217 2 5 18 -0.07734699999999996
218 2 5 19 0.27829
219 2 5 20 0.08416650000000002
220 2 6 7 -0.14468599999999998
221 2 6 8 0.02862899999999999
222 2 6 9 -0.08953599999999996
223 2 6 10 -0.3046075
224 2 6 11 -0.07303749999999999
225 2 6 12 -0.29048599999999997
226 2 6 13 -0.0580295
227 2 6 14 0.161514
228 2 6 15 -0.18981249999999994
229 2 6 16 0.10027399999999999
230 2 6 17 -0.041919000000000005
231 2 6 18 -0.056928000000000006
232 2 6 19 0.02723900000000001
233 2 6 20 -0.0698245
234 2 7 8 0.056929999999999994
235 2 7 9 0.12608999999999998
236 2 7 10 -0.07846149999999999
237 2 7 11 -0.013616499999999986
238 2 7 12 -0.14650349999999998
239 2 7 13 0.001391500000000001
240 2 7 14 0.22093499999999994
241 2 7 15 -0.022926499999999978
242 2 7 16 -0.04944000000000002
243 2 7 17 -0.26327799999999996
244 2 7 18 -0.10027349999999997
245 2 7 19 0.03582350000000001
246 2 7 20 0.009311500000000004
247 2 8 9 -0.011795000000000016
248 2 8 10 -0.13178649999999997
249 2 8 11 -0.01500650000000001
250 2 8 12 -0.18732499999999996
251 2 8 13 -0.041523500000000005
252 2 8 14 -1.1102230246251564e-17
253 2 8 15 -0.1930265
254 2 8 16 0.15830499999999997
255 2 8 17 0.09706199999999997
256 2 8 18 -0.10166699999999998
257 2 8 19 0.08526500000000001
258 2 8 20 -0.01179350000000001
259 2 9 10 -0.25609149999999997
260 2 9 11 0.08344349999999998
261 2 9 12 -0.07485999999999998
262 2 9 13 -0.1465085
263 2 9 14 -0.013620000000000009
264 2 9 15 -0.0841685
265 2 9 16 0.18981499999999996
266 2 9 17 -0.171923
267 2 9 18 -0.08847899999999999
268 2 9 19 0.116775
269 2 9 20 -0.1676135
270 2 10 11 0.05553799999999999
271 2 10 12 0.0909665
272 2 10 13 -0.010406999999999998
273 2 10 14 0.24246849999999995
274 2 10 15 -0.061239999999999996
275 2 10 16 0.07055149999999998
276 2 10 17 -0.0047065000000000015
277 2 10 18 -0.13858549999999997
278 2 10 19 0.15581149999999996
279 2 10 20 -0.09384699999999999
280 2 11 12 0.005701500000000003
281 2 11 13 0.20913299999999999
282 2 11 14 0.13748849999999999
283 2 11 15 -0.019714999999999993
284 2 11 16 0.2957915
285 2 11 17 0.0207125
286 2 11 18 -0.035825499999999996
287 2 11 19 0.18802799999999997
288 2 11 20 0.019320999999999994
289 2 12 13 0.18123149999999996
290 2 12 14 0.40076999999999996
291 2 12 15 0.0970635
292 2 12 16 0.36173999999999995
293 2 12 17 0.05692949999999998
294 2 12 18 0.08095499999999999
295 2 12 19 0.33383
296 2 12 20 0.013619999999999997
297 2 13 14 0.12247849999999998
298 2 13 15 0.026517
299 2 13 16 0.18372
300 2 13 17 0.0354305
301 2 13 18 0.0716465
302 2 13 19 0.11068049999999999
303 2 13 20 -0.04761999999999998
304 2 14 15 -0.22884949999999993
305 2 14 16 -0.019715000000000003
306 2 14 17 -0.22314799999999996
307 2 14 18 -0.14789499999999997
308 2 14 19 0.0494415
309 2 14 20 -0.17009849999999993
310 2 15 16 0.3291265
311 2 15 17 0.1478985
312 2 15 18 0.07164599999999999
313 2 15 19 0.23925499999999997
314 2 15 20 0.019321349999999998
315 2 16 17 -0.19163699999999997
316 2 16 18 -0.228852
317 2 16 19 -0.21523499999999995
318 2 16 20 -0.3226985
319 2 17 18 0.152601
320 2 17 19 -0.056931999999999996
321 2 17 20 -0.09955049999999999
322 2 18 19 0.039032
323 2 18 20 -0.012894999999999998
324 2 19 20 -0.29118849999999996
325 3 4 5 0.002488000000000001
326 3 4 6 -0.09706499999999998
327 3 4 7 -0.08879999999999998
328 3 4 8 0.07485999999999998
329 3 4 9 -0.055534999999999994
330 3 4 10 0.03582500000000001
331 3 4 11 0.09706499999999998
332 3 4 12 -0.01610499999999999
333 3 4 13 0.10137349999999999
334 3 4 14 0.009309999999999995
335 3 4 15 0.0
336 3 4 16 -0.041524999999999986
337 3 4 17 -0.025414999999999983
338 3 4 18 -0.1583035
339 3 4 19 0.17553
340 3 4 20 -0.01610849999999999
341 3 5 6 -0.006798000000000004
342 3 5 7 -0.07983799999999999
343 3 5 8 -0.02790300000000001
344 3 5 9 -0.128573
345 3 5 10 -0.006092999999999992
346 3 5 11 0.05122699999999997
347 3 5 12 -0.077348
348 3 5 13 -0.25536299999999995
349 3 5 14 0.22314699999999996
350 3 5 15 -0.16261299999999998
351 3 5 16 0.01971199999999997
352 3 5 17 -0.041523
353 3 5 18 -0.21023149999999996
354 3 5 19 0.23676699999999995
355 3 5 20 0.029023500000000008
356 3 6 7 -0.14899499999999996
357 3 6 8 0.19733999999999996
358 3 6 9 -0.061629999999999976
359 3 6 10 -0.13699499999999998
360 3 6 11 0.20343499999999998
361 3 6 12 -0.08095499999999999
362 3 6 13 0.029724999999999998
363 3 6 14 0.080955
364 3 6 15 -0.035819999999999984
365 3 6 16 0.14218999999999998
366 3 6 17 0.055540000000000006
367 3 6 18 -0.019713500000000002
368 3 6 19 0.155815
369 3 6 20 0.045131500000000005
370 3 7 8 0.22994999999999996
371 3 7 9 0.15830499999999997
372 3 7 10 0.09345999999999999
373 3 7 11 0.267165
374 3 7 12 0.0673365
375 3 7 13 0.093455
376 3 7 14 0.14468499999999998
377 3 7 15 0.135375
378 3 7 16 -0.0032150000000000117
379 3 7 17 -0.16151
380 3 7 18 -0.05875
381 3 7 19 0.16870849999999998
382 3 7 20 0.12857649999999998
383 3 8 9 -0.15259999999999999
384 3 8 10 -0.13288499999999995
385 3 8 11 0.092755
386 3 8 12 -0.14650499999999994
387 3 8 13 -0.12247999999999998
388 3 8 14 -0.24926999999999996
389 3 8 15 -0.20774499999999996
390 3 8 16 0.03151000000000001
391 3 8 17 0.02581000000000002
392 3 8 18 -0.23316349999999997
393 3 8 19 0.04513000000000004
394 3 8 20 -0.06554849999999997
395 3 9 10 -0.11638499999999999
396 3 9 11 0.3320099999999999
397 3 9 12 0.10676499999999998
398 3 9 13 -0.08666
399 3 9 14 -0.12208499999999999
400 3 9 15 0.041918000000000004
401 3 9 16 0.20382499999999995
402 3 9 17 -0.10236999999999996
403 3 9 18 -0.0791705
404 3 9 19 0.217445
405 3 9 20 -0.0805635
406 3 10 11 0.16439799999999996
407 3 10 12 0.13288499999999998
408 3 10 13 -0.090265
409 3 10 14 -0.005702999999999997
410 3 10 15 -0.07486
411 3 10 16 -0.05514500000000002
412 3 10 17 -0.07486
413 3 10 18 -0.2689835
414 3 10 19 0.11677499999999996
415 3 10 20 -0.14650349999999998
416 3 11 12 -0.06123999999999998
417 3 11 13 0.020415
418 3 11 14 -0.219543
419 3 11 15 -0.14219499999999996
420 3 11 16 0.061235
421 3 11 17 -0.15830099999999997
422 3 11 18 -0.2750835
423 3 11 19 0.040131500000000014
424 3 11 20 -0.14219549999999995
425 3 12 13 0.059454999999999994
426 3 12 14 0.11068
427 3 12 15 0.041525000000000006
428 3 12 16 0.194125
429 3 12 17 -0.0551425
430 3 12 18 -0.09136149999999998
431 3 12 19 0.25287499999999996
432 3 12 20 -0.08095499999999999
433 3 13 14 -0.045835
434 3 13 15 0.092755
435 3 13 16 0.1378815
436 3 13 17 0.045134999999999995
437 3 13 18 0.0211065
438 3 13 19 0.151502
439 3 13 20 -0.020418499999999982
440 3 14 15 0.005702000000000006
441 3 14 16 0.10275999999999999
442 3 14 17 -0.045129999999999997
443 3 14 18 -0.030121499999999996
444 3 14 19 0.2585765
445 3 14 20 0.02541650000000001
446 3 15 16 0.21704999999999994
447 3 15 17 0.09136499999999999
448 3 15 18 -0.045132
449 3 15 19 0.2138385
450 3 15 20 -0.01971515
451 3 16 17 -0.13609399999999997
452 3 16 18 -0.2335535
453 3 16 19 -0.12857499999999997
454 3 16 20 -0.24965849999999995
455 3 17 18 0.0923565
456 3 17 19 -0.025815000000000008
457 3 17 20 -0.0820535
458 3 18 19 0.1303935
459 3 18 20 0.0648465
460 3 19 20 -0.3048085
461 4 5 6 0.09275499999999999
462 4 5 7 0.011449999999999958
463 4 5 8 -0.10027499999999996
464 4 5 9 -0.07054999999999999
465 4 5 10 -0.03942999999999999
466 4 5 11 -0.04335
467 4 5 12 -0.058755
468 4 5 13 -0.35424849999999997
469 4 5 14 0.21632499999999993
470 4 5 15 -0.16012499999999996
471 4 5 16 0.06372499999999995
472 4 5 17 -0.013619999999999997
473 4 5 18 -0.04943999999999997
474 4 5 19 0.063725
475 4 5 20 0.047620000000000016
476 4 6 7 -0.15725999999999998
477 4 6 8 0.025414999999999983
478 4 6 9 -0.10315999999999997
479 4 6 10 -0.269885
480 4 6 11 0.009304999999999985
481 4 6 12 -0.161915
482 4 6 13 -0.16871349999999996
483 4 6 14 -0.025419999999999984
484 4 6 15 -0.13288499999999998
485 4 6 16 0.08664999999999998
486 4 6 17 -0.01611
487 4 6 18 0.041525000000000006
488 4 6 19 -0.11677999999999998
489 4 6 20 -0.03582499999999999
490 4 7 8 0.06629
491 4 7 9 0.12504
492 4 7 10 -0.03116499999999998
493 4 7 11 0.08130000000000001
494 4 7 12 -0.005358499999999988
495 4 7 13 -0.09671849999999999
496 4 7 14 0.046575000000000005
497 4 7 15 0.04657500000000003
498 4 7 16 -0.050490000000000014
499 4 7 17 -0.22489499999999996
500 4 7 18 0.010753500000000037
501 4 7 19 -0.09562149999999997
502 4 7 20 0.055885000000000025
503 4 8 9 -0.022205
504 4 8 10 -0.09384999999999996
505 4 8 11 0.07054999999999999
506 4 8 12 -0.055539999999999985
507 4 8 13 -0.14899349999999997
508 4 8 14 -0.18372
509 4 8 15 -0.13288499999999998
510 4 8 16 0.14789499999999997
511 4 8 17 0.12608499999999997
512 4 8 18 3.3306690738754695e-17
513 4 8 19 -0.05553999999999996
514 4 8 20 0.025420000000000015
515 4 9 10 -0.20774499999999996
516 4 9 11 0.17940999999999996
517 4 9 12 0.06733499999999998
518 4 9 13 -0.2435685
519 4 9 14 -0.18692999999999999
520 4 9 15 -0.013616999999999994
521 4 9 16 0.18981499999999996
522 4 9 17 -0.13248999999999997
523 4 9 18 0.02359800000000001
524 4 9 19 -0.013620000000000002
525 4 9 20 -0.11998999999999999
526 4 10 11 0.10315799999999999
527 4 10 12 0.18481499999999998
528 4 10 13 -0.1558135
529 4 10 14 0.020812
530 4 10 15 -0.03903499999999999
531 4 10 16 0.02220499999999998
532 4 10 17 -0.013619999999999997
533 4 10 18 -0.07485499999999995
534 4 10 19 -0.022930000000000006
535 4 10 20 -0.09456999999999999
536 4 11 12 0.051930000000000004
537 4 11 13 0.0161065
538 4 11 14 -0.131788
539 4 11 15 -0.04512999999999997
540 4 11 16 0.199825
541 4 11 17 -0.035820999999999985
542 4 11 18 -0.01971499999999997
543 4 11 19 -0.03833349999999998
544 4 11 20 -0.02902199999999998
545 4 12 13 -0.058023499999999985
546 4 12 14 0.08526500000000001
547 4 12 15 0.025420000000000015
548 4 12 16 0.219545
549 4 12 17 -0.04583249999999999
550 4 12 18 0.05083700000000002
551 4 12 19 0.061239999999999996
552 4 12 20 -0.08095149999999998
553 4 13 14 0.046228499999999985
554 4 13 15 0.19412849999999998
555 4 13 16 0.28078
556 4 13 17 0.17192349999999998
557 4 13 18 0.28078349999999996
558 4 13 19 0.07734549999999998
559 4 13 20 0.09706350000000001
560 4 14 15 0.015012000000000008
561 4 14 16 0.15359499999999995
562 4 14 17 -0.010404999999999996
563 4 14 18 0.137492
564 4 14 19 0.09235649999999998
565 4 14 20 0.05083500000000001
566 4 15 16 0.258575
567 4 15 17 0.11677999999999998
568 4 15 18 0.1131715
569 4 15 19 0.03830849999999998
570 4 15 20 -0.00360665
571 4 16 17 -0.15220399999999998
572 4 16 18 -0.11677499999999995
573 4 16 19 -0.34562999999999994
574 4 16 20 -0.27507499999999996
575 4 17 18 0.22524500000000003
576 4 17 19 -0.22675999999999993
577 4 17 20 -0.09136
578 4 18 19 -0.20344
579 4 18 20 -0.0773485
580 4 19 20 -0.11316999999999998
581 5 6 7 -0.07595499999999997
582 5 6 8 0.21844499999999994
583 5 6 9 0.060144999999999976
584 5 6 10 -0.1377
585 5 6 11 0.14540999999999998
586 5 6 12 -0.010404999999999996
587 5 6 13 0.2782899999999999
588 5 6 14 -0.14898999999999996
589 5 6 15 0.11999499999999995
590 5 6 16 0.11567999999999999
591 5 6 17 0.09026499999999998
592 5 6 18 0.18372
593 5 6 19 -0.08775
594 5 6 20 0.009309999999999983
595 5 7 8 0.17801499999999995
596 5 7 9 0.20703999999999997
597 5 7 10 0.019714999999999983
598 5 7 11 0.13609999999999997
599 5 7 12 0.06484649999999999
600 5 7 13 0.26898
601 5 7 14 -0.15829999999999997
602 5 7 15 0.21814999999999996
603 5 7 16 -0.10276500000000001
604 5 7 17 -0.199825
605 5 7 18 0.07164349999999996
606 5 7 19 -0.1478965
607 5 7 20 0.019714999999999993
608 5 8 9 -0.051930000000000004
609 5 8 10 -0.15469499999999997
610 5 8 11 0.013625000000000019
611 5 8 12 -0.09705999999999997
612 5 8 13 0.10497999999999999
613 5 8 14 -0.50032
614 5 8 15 -0.07303499999999999
615 5 8 16 -0.016104999999999967
616 5 8 17 0.03943000000000001
617 5 8 18 -0.050834999999999984
618 5 8 19 -0.21953999999999996
619 5 8 20 -0.12247499999999997
620 5 9 10 -0.238865
621 5 9 11 0.15220999999999998
622 5 9 12 0.055540000000000006
623 5 9 13 0.04012999999999999
624 5 9 14 -0.47380499999999987
625 5 9 15 0.07595799999999998
626 5 9 16 0.055540000000000006
627 5 9 17 -0.18941999999999998
628 5 9 18 0.0024879999999999846
629 5 9 19 -0.14789499999999997
630 5 9 20 -0.23815999999999996
631 5 10 11 0.10707799999999999
632 5 10 12 0.20414000000000002
633 5 10 13 0.15900499999999998
634 5 10 14 -0.23494299999999996
635 5 10 15 0.08165999999999997
636 5 10 16 -0.08094999999999998
637 5 10 17 -0.03942999999999999
638 5 10 18 -0.06484499999999999
639 5 10 19 -0.12608499999999997
640 5 10 20 -0.18162
641 5 11 12 0.067335
642 5 11 13 0.327005
643 5 11 14 -0.3914629999999999
644 5 11 15 0.07164499999999999
645 5 11 16 0.09274999999999999
646 5 11 17 -0.065551
647 5 11 18 -0.013625000000000019
648 5 11 19 -0.14540850000000002
649 5 11 20 -0.119992
650 5 12 13 0.23746999999999996
651 5 12 14 -0.18981499999999996
652 5 12 15 0.12678999999999996
653 5 12 16 0.09706499999999998
654 5 12 17 -0.09096749999999998
655 5 12 18 0.04152199999999997
656 5 12 19 -0.061240000000000024
657 5 12 20 -0.18732649999999998
658 5 13 14 -0.5243449999999998
659 5 13 15 4.999999999988347e-6
660 5 13 16 -0.13719349999999997
661 5 13 17 -0.168705
662 5 13 18 -0.024025000000000005
663 5 13 19 -0.34062799999999993
664 5 13 20 -0.30480499999999994
665 5 14 15 0.391462
666 5 14 16 0.30619499999999994
667 5 14 17 0.21953999999999999
668 5 14 18 0.4032569999999999
669 5 14 19 0.24495649999999997
670 5 14 20 0.21953999999999996
671 5 15 16 0.03472500000000003
672 5 15 17 -0.029724999999999974
673 5 15 18 0.0024864999999999996
674 5 15 19 -0.18554149999999994
675 5 15 20 -0.21135164999999995
676 5 16 17 -0.07485900000000001
677 5 16 18 -0.0036100000000000238
678 5 16 19 -0.34563
679 5 16 20 -0.25897
680 5 17 18 0.26106499999999994
681 5 17 19 -0.304105
682 5 17 20 -0.1526
683 5 18 19 -0.3166049999999999
684 5 18 20 -0.17440849999999994
685 5 19 20 -0.09706499999999998
686 6 7 8 -0.11638499999999997
687 6 7 9 0.07094
688 6 7 10 0.08145999999999999
689 6 7 11 -0.08526499999999995
690 6 7 12 -0.0007034999999999791
691 6 7 13 -0.08526499999999997
692 6 7 14 -0.085265
693 6 7 15 0.022200000000000015
694 6 7 16 -0.2944
695 6 7 17 -0.3660449999999999
696 6 7 18 -0.18803149999999993
697 6 7 19 -0.13610149999999996
698 6 7 20 -0.06554999999999997
699 6 8 9 0.10636999999999995
700 6 8 10 0.20145
701 6 8 11 0.08666
702 6 8 12 0.13179
703 6 8 13 0.045134999999999995
704 6 8 14 -0.13288499999999998
705 6 8 15 0.025414999999999983
706 6 8 16 0.08666
707 6 8 17 0.16760999999999998
708 6 8 18 -0.01610999999999999
709 6 8 19 0.08665500000000001
710 6 8 20 0.08666
711 6 9 10 -0.04101999999999999
712 6 9 11 0.066945
713 6 9 12 0.12609
714 6 9 13 -0.17801499999999998
715 6 9 14 -0.26466999999999996
716 6 9 15 0.016108000000000004
717 6 9 16 5.000000000010551e-6
718 6 9 17 -0.21953999999999996
719 6 9 18 -0.12108699999999997
720 6 9 19 5.551115123125782e-18
721 6 9 20 -0.18732499999999996
722 6 10 11 -0.17603199999999997
723 6 10 12 0.076845
724 6 10 13 -0.25698499999999996
725 6 10 14 -0.223653
726 6 10 15 -0.17603499999999997
727 6 10 16 -0.33432999999999996
728 6 10 17 -0.26739499999999994
729 6 10 18 -0.3862649999999999
730 6 10 19 -0.17603499999999997
731 6 10 20 -0.32863
732 6 11 12 0.22314999999999996
733 6 11 13 0.194125
734 6 11 14 -0.097063
735 6 11 15 0.09706
736 6 11 16 0.12247999999999999
737 6 11 17 -0.010405999999999999
738 6 11 18 -0.051934999999999995
739 6 11 19 0.08775149999999998
740 6 11 20 0.016107999999999997
741 6 12 13 -0.05122499999999999
742 6 12 14 -0.05122999999999999
743 6 12 15 -0.0036100000000000017
744 6 12 16 -0.029019999999999997
745 6 12 17 -0.1916375
746 6 12 18 -0.152603
747 6 12 19 0.01610499999999999
748 6 12 20 -0.2070415
749 6 13 14 -0.097065
750 6 13 15 0.15829999999999997
751 6 13 16 0.025416499999999995
752 6 13 17 0.01932
753 6 13 18 0.070545
754 6 13 19 0.02541199999999999
755 6 13 20 -0.03582499999999998
756 6 14 15 0.122477
757 6 14 16 0.041525000000000006
758 6 14 17 -0.019714999999999983
759 6 14 18 0.07054700000000001
760 6 14 19 0.1837165
761 6 14 20 0.061240000000000024
762 6 15 16 0.039040000000000005
763 6 15 17 5.000000000010551e-6
764 6 15 18 -0.061238499999999974
765 6 15 19 0.022203499999999998
766 6 15 20 -0.10066664999999998
767 6 16 17 -0.049443999999999995
768 6 16 18 -0.07164999999999998
769 6 16 19 -0.14219999999999997
770 6 16 20 -0.15259999999999999
771 6 17 18 0.16760999999999998
772 6 17 19 -0.12609
773 6 17 20 -0.071645
774 6 18 19 -0.045135
775 6 18 20 1.4999999999987244e-6
776 6 19 20 -0.194125
777 7 8 9 -0.08095500000000003
778 7 8 10 0.003605000000000013
779 7 8 11 0.055539999999999985
780 7 8 12 0.016108499999999994
781 7 8 13 0.014014999999999991
782 7 8 14 -0.16400499999999996
783 7 8 15 -0.11316999999999999
784 7 8 16 0.264675
785 7 8 17 0.4172699999999999
786 7 8 18 0.05553649999999999
787 7 8 19 0.10637150000000001
788 7 8 20 0.03582499999999999
789 7 9 10 -0.05153999999999999
790 7 9 11 0.22314999999999993
791 7 9 12 0.19773349999999998
792 7 9 13 -0.021810000000000003
793 7 9 14 -0.10846499999999998
794 7 9 15 0.06484799999999999
795 7 9 16 0.36534500000000003
796 7 9 17 0.21744499999999994
797 7 9 18 0.13788449999999997
798 7 9 19 0.2070415
799 7 9 20 -0.050835000000000005
800 7 10 11 -0.009307000000000015
801 7 10 12 0.15900849999999997
802 7 10 13 -0.09025999999999999
803 7 10 14 -0.05692799999999997
804 7 10 15 -0.11677500000000002
805 7 10 16 0.04152999999999999
806 7 10 17 0.18010999999999996
807 7 10 18 -0.11677349999999999
808 7 10 19 0.04152649999999997
809 7 10 20 -0.18162
810 7 11 12 0.13858849999999998
811 7 11 13 0.194125
812 7 11 14 -0.09706299999999998
813 7 11 15 -0.010404999999999985
814 7 11 16 0.33161500000000005
815 7 11 17 0.270374
816 7 11 18 0.050831499999999995
817 7 11 19 0.138588
818 7 11 20 -0.003606999999999993
819 7 12 13 0.0333365
820 7 12 14 0.0333315
821 7 12 15 -0.026513499999999995
822 7 12 16 0.2646765
823 7 12 17 0.17370399999999997
824 7 12 18 0.034725
825 7 12 19 0.15150299999999997
826 7 12 20 -0.142195
827 7 13 14 -0.09706499999999998
828 7 13 15 0.050834999999999984
829 7 13 16 0.2345515
830 7 13 17 0.3001
831 7 13 18 0.1733115
832 7 13 19 0.0762485
833 7 13 20 -0.055539999999999985
834 7 14 15 0.015011999999999985
835 7 14 16 0.25066
836 7 14 17 0.26106499999999994
837 7 14 18 0.17331349999999993
838 7 14 19 0.23455299999999996
