t i j k u[t]=u_ijk
1 1 2 3 0.5168844444444444
2 1 2 4 0.002062222222222212
3 1 2 5 0.15383444444444438
4 1 2 6 0.26510111111111107
5 1 2 7 0.3214511111111111
6 1 2 8 -0.28864333333333325
7 1 2 9 0.4402399999999999
8 1 2 10 0.20612999999999998
9 1 2 11 0.19713999999999998
10 1 2 12 0.29253999999999997
11 1 2 13 0.12620944444444443
12 1 2 14 0.31943722222222215
13 1 2 15 0.2699955555555555
14 1 2 16 0.17330666666666666
15 1 2 17 0.39177888888888884
16 1 2 18 0.16893444444444441
17 1 3 4 -0.32456888888888885
18 1 3 5 -0.4099822222222222
19 1 3 6 -0.1740577222222222
20 1 3 7 -0.3498444444444444
21 1 3 8 -0.5707055555555555
22 1 3 9 0.013849999999999996
23 1 3 10 -0.23537055555555553
24 1 3 11 -0.3917777777777777
25 1 3 12 -0.340945
26 1 3 13 -0.15273166666666665
27 1 3 14 -0.13998333333333335
28 1 3 15 -0.2719833333333333
29 1 3 16 -0.2656622222222222
30 1 3 17 -0.2327572222222222
31 1 3 18 -0.1750833333333333
32 1 4 5 -0.1251094444444444
33 1 4 6 0.08954499999999997
34 1 4 7 0.1858222222222222
35 1 4 8 -0.0507972222222222
36 1 4 9 0.15430555555555556
37 1 4 10 -0.024144444444444423
38 1 4 11 -0.08949444444444443
39 1 4 12 0.07974444444444442
40 1 4 13 0.0723388888888889
41 1 4 14 -0.10871111111111112
42 1 4 15 0.12487999999999995
43 1 4 16 -0.07896666666666664
44 1 4 17 0.18612777777777775
45 1 4 18 0.03876666666666666
46 1 5 6 0.1399944444444444
47 1 5 7 -0.018205555555555558
48 1 5 8 -0.00850555555555553
49 1 5 9 0.27688333333333326
50 1 5 10 0.06658333333333333
51 1 5 11 0.21047388888888882
52 1 5 12 -0.006888888888888882
53 1 5 13 0.16564555555555555
54 1 5 14 0.12356111111111107
55 1 5 15 0.07079444444444442
56 1 5 16 0.041500000000000016
57 1 5 17 0.12822777777777777
58 1 5 18 0.15252777777777773
59 1 6 7 0.055599444444444444
60 1 6 8 -0.26102222222222216
61 1 6 9 0.07819444444444447
62 1 6 10 -0.20032222222222215
63 1 6 11 -0.03796666666666664
64 1 6 12 -0.1205194444444444
65 1 6 13 0.009278888888888922
66 1 6 14 -0.029272222222222213
67 1 6 15 -0.0966611111111111
68 1 6 16 -0.16851111111111106
69 1 6 17 -0.1838055555555555
70 1 6 18 0.08846222222222223
71 1 7 8 -0.1433144444444444
72 1 7 9 0.09023333333333336
73 1 7 10 0.006929444444444475
74 1 7 11 -0.09821222222222219
75 1 7 12 -0.12231111111111109
76 1 7 13 0.01649444444444446
77 1 7 14 0.0011055555555555445
78 1 7 15 -0.06654277777777777
79 1 7 16 -0.15301555555555552
80 1 7 17 0.1905611111111111
81 1 7 18 0.16204444444444444
82 1 8 9 0.40691111111111106
83 1 8 10 0.2709888888888889
84 1 8 11 0.16492499999999996
85 1 8 12 -0.028217222222222227
86 1 8 13 0.22209999999999996
87 1 8 14 0.05433888888888885
88 1 8 15 0.09106111111111106
89 1 8 16 0.04020888888888888
90 1 8 17 0.24701666666666663
91 1 8 18 0.30254444444444445
92 1 9 10 -0.11598333333333331
93 1 9 11 -0.06922222222222224
94 1 9 12 -0.02490555555555553
95 1 9 13 0.11770555555555552
96 1 9 14 0.09756111111111107
97 1 9 15 -0.15889333333333333
98 1 9 16 -0.23718777777777775
99 1 9 17 -0.19967055555555552
100 1 9 18 -0.09408022222222223
101 1 10 11 0.06541111111111107
102 1 10 12 -0.09812555555555556
103 1 10 13 0.0177461111111111
104 1 10 14 0.1289866666666666
105 1 10 15 0.04957555555555552
106 1 10 16 -0.0066222222222222325
107 1 10 17 0.06904444444444444
108 1 10 18 0.10077888888888885
109 1 11 12 -0.1886333333333333
110 1 11 13 -0.1350944444444444
111 1 11 14 -0.03953333333333334
112 1 11 15 -0.0011777777777777897
113 1 11 16 0.14081111111111108
114 1 11 17 0.016945555555555564
115 1 11 18 0.07462222222222221
116 1 12 13 0.1241488888888889
117 1 12 14 -0.0756666666666667
118 1 12 15 0.1430883333333333
119 1 12 16 -0.11458333333333333
120 1 12 17 -0.06328888888888887
121 1 12 18 0.12481111111111107
122 1 13 14 0.09483222222222217
123 1 13 15 -0.036722222222222246
124 1 13 16 -0.19461111111111107
125 1 13 17 -0.010805000000000004
126 1 13 18 -0.12674444444444447
127 1 14 15 -0.0558861111111111
128 1 14 16 -0.40098888888888873
129 1 14 17 -0.03894444444444442
130 1 14 18 -0.16177777777777774
131 1 15 16 -0.0651444444444444
132 1 15 17 0.1505111111111111
133 1 15 18 0.15743333333333331
134 1 16 17 0.0011027777777777796
135 1 16 18 0.09251666666666665
136 1 17 18 0.16010555555555553
137 2 3 4 0.19025333333333336
138 2 3 5 -0.0469322222222222
