l i j f[l]=f_ij g[l]=g_ij s[l]=s_ij h[l]=h_ij
1 1 2 -0.96888 -4.5252822222222235 3.5564022222222214 1.7763568394002505e-15
2 1 3 -7.5037 -2.9652122777777783 -4.5384877222222215 -4.440892098500626e-16
3 2 3 2.7691 1.5600699444444448 1.2090300555555555 -4.440892098500626e-16
4 1 4 -2.5797 -3.3565138888888897 0.7768138888888888 8.881784197001252e-16
5 2 4 -1.5737 1.1687683333333334 -2.742468333333333 -4.440892098500626e-16
6 3 4 -0.91824 -0.39130161111111134 -0.5269383888888887 5.551115123125783e-17
7 1 5 2.220446049250313e-16 -1.7238488888888894 1.7238488888888888 8.881784197001252e-16
8 2 5 3.7379 2.8014333333333337 0.9364666666666663 0.0
9 3 5 0.12402 1.2413633888888889 -1.1173433888888888 0.0
10 4 5 0.32773 1.6326650000000003 -1.304935 -2.220446049250313e-16
11 1 6 -4.4213 -3.234171611111112 -1.1871283888888884 8.881784197001252e-16
12 2 6 1.3194 1.2911106111111113 0.028289388888888822 -2.220446049250313e-16
13 3 6 -0.050639 -0.2689593333333335 0.21832033333333334 1.6653345369377348e-16
14 4 6 -0.22979 0.12234227777777784 -0.35213227777777784 0.0
15 5 6 -1.9014 -1.5103227222222224 -0.39107727777777773 2.220446049250313e-16
16 1 7 -4.8679 -4.557049444444445 -0.3108505555555553 8.881784197001252e-16
17 2 7 1.8871 -0.03176722222222206 1.9188672222222223 -2.220446049250313e-16
18 3 7 -3.6614 -1.5918371666666669 -2.0695628333333325 -6.661338147750939e-16
19 4 7 1.0566 -1.2005355555555555 2.2571355555555552 2.220446049250313e-16
20 5 7 -5.1956 -2.833200555555556 -2.3623994444444443 4.440892098500626e-16
21 6 7 0.55419 -1.3228778333333333 1.877067833333333 2.220446049250313e-16
22 1 8 -1.37 -4.464866111111112 3.09486611111111 1.7763568394002505e-15
23 2 8 -5.5967 0.060416111111111115 -5.65711611111111 -1.4432899320127035e-15
24 3 8 -4.139 -1.4996538333333338 -2.6393461666666664 0.0
25 4 8 0.29535 -1.1083522222222224 1.403702222222222 4.440892098500626e-16
26 5 8 -1.5231 -2.7410172222222227 1.2179172222222225 4.440892098500626e-16
27 6 8 -1.6471 -1.2306945000000002 -0.4164055 2.220446049250313e-16
28 7 8 0.91824 0.09218333333333317 0.8260566666666663 4.440892098500626e-16
29 1 9 -7.4759 -5.33060588888889 -2.1452941111111112 8.881784197001252e-16
30 2 9 1.4173 -0.8053236666666671 2.2226236666666668 3.3306690738754696e-16
