t i j k u[t]=u_ijk
1 1 2 3 0.013673333333333334
2 1 2 4 -0.060029444444444455
3 1 2 5 -0.05526555555555557
4 1 2 6 0.027931111111111104
5 1 2 7 0.05297777777777778
6 1 2 8 -0.14802500000000002
7 1 2 9 0.04498833333333333
8 1 2 10 0.01856538888888888
9 1 2 11 0.09010555555555556
10 1 2 12 0.02821111111111111
11 1 2 13 0.017395388888888887
12 1 2 14 -0.06997222222222224
13 1 2 15 0.03625944444444445
14 1 2 16 0.04303722222222223
15 1 2 17 0.0008103888888888802
16 1 2 18 0.025046111111111102
17 1 3 4 -0.03704166666666667
18 1 3 5 -0.04440111111111112
19 1 3 6 0.053518333333333334
20 1 3 7 -0.05880555555555556
21 1 3 8 -0.10577277777777779
22 1 3 9 0.030590833333333334
23 1 3 10 0.015239999999999997
24 1 3 11 0.03776277777777778
25 1 3 12 -0.0438438888888889
26 1 3 13 0.019615
27 1 3 14 -0.053205555555555555
28 1 3 15 -0.014122222222222222
29 1 3 16 0.09189444444444445
30 1 3 17 0.011814999999999994
31 1 3 18 0.03180055555555556
32 1 4 5 -0.06639944444444444
33 1 4 6 -0.03955055555555557
34 1 4 7 0.013127222222222226
35 1 4 8 -0.07436166666666667
36 1 4 9 0.0018944444444444395
37 1 4 10 -0.011789444444444458
38 1 4 11 0.030616111111111115
39 1 4 12 -0.021128333333333332
40 1 4 13 -0.00319500000000001
41 1 4 14 -0.08086722222222223
42 1 4 15 0.041628888888888896
43 1 4 16 0.011332222222222226
44 1 4 17 0.05864333333333333
45 1 4 18 0.01763444444444445
46 1 5 6 0.034578333333333336
47 1 5 7 0.02769388888888889
48 1 5 8 -0.022903888888888887
49 1 5 9 0.043810555555555554
50 1 5 10 0.053661111111111104
51 1 5 11 0.1291311111111111
52 1 5 12 -0.034222777777777776
53 1 5 13 0.08117627777777778
54 1 5 14 -0.01760388888888888
55 1 5 15 0.01670722222222222
56 1 5 16 0.056415
57 1 5 17 0.046930555555555545
58 1 5 18 0.02089611111111112
59 1 6 7 -0.06656666666666666
60 1 6 8 -0.11435722222222224
61 1 6 9 0.0031371666666666696
62 1 6 10 -0.03756111111111111
63 1 6 11 -0.009583333333333327
64 1 6 12 -0.0984111111111111
65 1 6 13 -0.020826666666666663
66 1 6 14 -0.04239833333333333
67 1 6 15 -0.0956111111111111
68 1 6 16 -0.01745833333333333
69 1 6 17 -0.06194444444444445
70 1 6 18 0.011794444444444448
71 1 7 8 -0.02835444444444445
72 1 7 9 0.08202777777777778
73 1 7 10 0.018313888888888883
74 1 7 11 0.05928377777777778
75 1 7 12 -0.04294122222222222
76 1 7 13 0.05845222222222223
77 1 7 14 -0.0038832611111111106
78 1 7 15 -0.03874444444444445
79 1 7 16 0.042398333333333336
80 1 7 17 0.08005
81 1 7 18 0.07749666666666667
82 1 8 9 0.16229333333333332
83 1 8 10 0.17209333333333332
84 1 8 11 0.14984133333333333
85 1 8 12 0.022548333333333333
86 1 8 13 0.12738905555555557
87 1 8 14 0.0950973888888889
88 1 8 15 0.06555444444444444
89 1 8 16 0.14284611111111115
90 1 8 17 0.14861888888888888
91 1 8 18 0.1267611111111111
92 1 9 10 0.05905722222222222
93 1 9 11 0.04973038888888889
94 1 9 12 -0.021981666666666663
95 1 9 13 0.011366666666666669
96 1 9 14 -0.020027222222222217
97 1 9 15 -0.028121111111111104
98 1 9 16 -0.03172
99 1 9 17 -0.0063516666666666695
100 1 9 18 0.07457833333333334
101 1 10 11 0.047352777777777785
102 1 10 12 -0.10631444444444443
103 1 10 13 0.03314833333333334
104 1 10 14 -0.015077222222222214
105 1 10 15 -0.07687222222222223
106 1 10 16 0.01972000000000001
107 1 10 17 0.009661666666666669
108 1 10 18 0.013855555555555562
109 1 11 12 -0.10315111111111111
110 1 11 13 -0.11481666666666668
111 1 11 14 -0.09063777777777778
112 1 11 15 -0.01965722222222222
113 1 11 16 0.029855555555555562
114 1 11 17 -0.06503777777777778
115 1 11 18 0.020490000000000005
116 1 12 13 0.07783277777777776
117 1 12 14 -0.042744444444444446
118 1 12 15 0.06841222222222222
119 1 12 16 0.03847
120 1 12 17 0.004394444444444436
121 1 12 18 0.13347222222222221
122 1 13 14 -0.019402777777777776
123 1 13 15 0.002889333333333338
124 1 13 16 -0.052469444444444444
125 1 13 17 -0.019319888888888897
126 1 13 18 0.020529166666666664
127 1 14 15 0.011961666666666667
128 1 14 16 -0.0026938888888888906
129 1 14 17 0.016461055555555548
130 1 14 18 0.03321277777777777
131 1 15 16 0.012834444444444442
132 1 15 17 0.05318888888888888
133 1 15 18 -0.025140555555555562
134 1 16 17 0.03292333333333333
135 1 16 18 0.009447777777777774
136 1 17 18 0.0845188888888889
137 2 3 4 0.03666111111111111
138 2 3 5 0.024537777777777783
139 2 3 6 0.039260555555555555
140 2 3 7 -0.09811
141 2 3 8 0.05592555555555557
142 2 3 9 -0.000724166666666664
143 2 3 10 0.01034794444444445
144 2 3 11 -0.038669444444444444
145 2 3 12 -0.05838166666666667
146 2 3 13 0.01589294444444445
147 2 3 14 0.030440000000000012
148 2 3 15 -0.03670833333333333
149 2 3 16 0.06253055555555556
150 2 3 17 0.02467794444444445
151 2 3 18 0.020427777777777788
152 2 4 5 -0.07116333333333333
153 2 4 6 -0.12751111111111113
154 2 4 7 -0.09988000000000001
155 2 4 8 0.013633888888888895
156 2 4 9 -0.10312333333333334
157 2 4 10 -0.09038427777777779
158 2 4 11 -0.11951888888888892
159 2 4 12 -0.10936888888888889
160 2 4 13 -0.08061983333333334
161 2 4 14 -0.07092444444444446
162 2 4 15 -0.05466000000000001
163 2 4 16 -0.09173444444444445
164 2 4 17 -0.0021964999999999997
165 2 4 18 -0.06744111111111112
