t i j k u[t]=u_ijk
1 1 2 3 0.2460688888888889
2 1 2 4 -0.02545499999999999
3 1 2 5 0.025456111111111103
4 1 2 6 0.11030777777777774
5 1 2 7 0.21212999999999993
6 1 2 8 -0.10182388888888885
7 1 2 9 0.3054633333333333
8 1 2 10 0.12727999999999995
9 1 2 11 0.13576499999999994
10 1 2 12 0.11879277777777773
11 1 2 13 0.09333555555555552
12 1 2 14 0.1866744444444444
13 1 2 15 0.07636499999999997
14 1 2 16 0.025455555555555547
15 1 2 17 0.18667444444444442
16 1 2 18 0.17818777777777775
17 1 3 4 -0.21212777777777778
18 1 3 5 -0.2375833333333333
19 1 3 6 -0.11879055555555555
20 1 3 7 -0.2206166666666666
21 1 3 8 -0.2800094444444444
22 1 3 9 0.05939444444444442
23 1 3 10 -0.12727388888888888
24 1 3 11 -0.1866722222222222
25 1 3 12 -0.21212777777777778
26 1 3 13 -0.03394111111111113
27 1 3 14 -0.09333333333333332
28 1 3 15 -0.20364444444444438
29 1 3 16 -0.21212833333333334
30 1 3 17 -0.12727388888888888
31 1 3 18 -0.016970000000000013
32 1 4 5 -0.042425555555555536
33 1 4 6 0.10182222222222219
34 1 4 7 0.16970166666666664
35 1 4 8 0.0
36 1 4 9 0.18667222222222218
37 1 4 10 0.008488888888888877
38 1 4 11 0.008488888888888877
39 1 4 12 0.03394055555555554
40 1 4 13 0.11030555555555553
41 1 4 14 -0.10182222222222218
42 1 4 15 0.04242388888888888
43 1 4 16 -0.06787999999999997
44 1 4 17 0.14424999999999996
45 1 4 18 0.16121666666666665
46 1 5 6 0.0763683333333333
47 1 5 7 0.05090722222222223
48 1 5 8 0.008485
49 1 5 9 0.25455166666666657
50 1 5 10 0.02545722222222221
51 1 5 11 0.1697055555555555
52 1 5 12 -0.025457777777777767
53 1 5 13 0.14424611111111105
54 1 5 14 0.05939611111111109
55 1 5 15 -0.016970555555555548
56 1 5 16 -0.016972777777777767
57 1 5 17 0.11030888888888886
58 1 5 18 0.1951572222222222
59 1 6 7 0.06787944444444444
60 1 6 8 -0.15273166666666663
61 1 6 9 0.11030555555555553
62 1 6 10 -0.13576111111111108
63 1 6 11 0.02545722222222221
64 1 6 12 -0.06788166666666665
65 1 6 13 0.04242388888888888
66 1 6 14 0.016972222222222222
67 1 6 15 -0.0848533333333333
68 1 6 16 -0.1442466666666666
69 1 6 17 -0.07636666666666664
70 1 6 18 0.1357611111111111
71 1 7 8 -0.11879111111111111
