t i j k u[t]=u_ijk
1 1 2 3 0.11704950000000001
2 1 2 4 0.0416525
3 1 2 5 0.1009545
4 1 2 6 -0.0016290000000000026
5 1 2 7 0.026898000000000005
6 1 2 8 0.02904849999999999
7 1 2 9 -0.0087155
8 1 2 10 0.06261699999999999
9 1 2 11 0.053389500000000006
10 1 2 12 0.123579
11 1 2 13 0.0206245
12 1 2 14 0.02583950000000001
13 1 2 15 0.1454795
14 1 2 16 0.063787
15 1 2 17 0.0482915
16 1 2 18 -0.034480500000000004
17 1 2 19 -0.014730500000000014
18 1 2 20 -0.019695499999999998
19 1 3 4 0.027563
20 1 3 5 -0.007579000000000003
21 1 3 6 -0.042738500000000006
22 1 3 7 0.006080000000000005
23 1 3 8 0.0687685
24 1 3 9 -0.043396000000000004
25 1 3 10 -0.06316500000000001
26 1 3 11 -0.05518350000000002
27 1 3 12 -0.002187500000000009
28 1 3 13 0.008555499999999999
29 1 3 14 -0.04202000000000001
30 1 3 15 0.005024999999999991
31 1 3 16 0.020981499999999986
32 1 3 17 -0.042805
33 1 3 18 -0.016068000000000006
34 1 3 19 -0.018220000000000017
35 1 3 20 0.0074987499999999985
36 1 4 5 0.0313345
37 1 4 6 -0.069875
38 1 4 7 0.01575000000000001
39 1 4 8 0.07173249999999999
40 1 4 9 -0.086285
41 1 4 10 -0.04494500000000002
42 1 4 11 0.043799000000000005
43 1 4 12 0.0012349999999999972
44 1 4 13 0.014644999999999998
45 1 4 14 -0.004564999999999997
46 1 4 15 0.151375
47 1 4 16 0.041325999999999995
48 1 4 17 -0.0001489999999999936
49 1 4 18 0.023276
50 1 4 19 -0.019540000000000016
51 1 4 20 -0.007366999999999997
52 1 5 6 -0.007724500000000002
53 1 5 7 -0.04465149999999999
54 1 5 8 -0.037794500000000016
55 1 5 9 -0.0799675
56 1 5 10 -0.053375000000000006
57 1 5 11 -0.001879999999999993
58 1 5 12 -0.014481000000000003
59 1 5 13 -0.003041999999999998
60 1 5 14 -0.11224
61 1 5 15 0.04425949999999999
62 1 5 16 0.005930999999999993
63 1 5 17 -0.016096699999999995
64 1 5 18 -0.055568
65 1 5 19 -0.07501000000000001
66 1 5 20 -0.11575
67 1 6 7 0.05323700000000001
68 1 6 8 0.14711
69 1 6 9 0.0111335
70 1 6 10 0.04672549999999999
71 1 6 11 0.06459000000000001
72 1 6 12 0.06475550000000001
73 1 6 13 0.033037000000000004
74 1 6 14 -0.009699999999999999
75 1 6 15 -0.010725000000000007
76 1 6 16 -0.010135000000000005
77 1 6 17 0.05477900000000001
78 1 6 18 0.013978
79 1 6 19 0.09090250000000001
80 1 6 20 0.015329500000000003
81 1 7 8 0.08265499999999999
82 1 7 9 -0.031992000000000013
83 1 7 10 0.031052999999999983
84 1 7 11 -0.10489000000000002
85 1 7 12 0.07695999999999999
86 1 7 13 0.026495499999999995
87 1 7 14 -0.04868500000000002
88 1 7 15 0.094455
89 1 7 16 -0.04948500000000002
90 1 7 17 -0.026002000000000004
91 1 7 18 -0.01123800000000001
92 1 7 19 -0.09429000000000003
93 1 7 20 -0.10137499999999999
94 1 8 9 -0.126305
95 1 8 10 -0.05847
96 1 8 11 -0.07014849999999999
97 1 8 12 0.025139500000000006
98 1 8 13 -0.06033499999999999
99 1 8 14 -0.12412500000000001
100 1 8 15 -0.008200999999999995
101 1 8 16 -0.06043
102 1 8 17 -0.05334499999999999
103 1 8 18 -0.127305
104 1 8 19 -0.129135
105 1 8 20 0.03776000000000002
106 1 9 10 0.105165
107 1 9 11 0.03139000000000001
108 1 9 12 0.05800300000000001
109 1 9 13 0.006916500000000003
110 1 9 14 0.09759000000000001
111 1 9 15 0.09491000000000001
112 1 9 16 0.13754
113 1 9 17 0.06133800000000001
114 1 9 18 0.07131
115 1 9 19 0.108665
116 1 9 20 0.0016590000000000014
117 1 10 11 -0.07117704999999999
118 1 10 12 -0.07715999999999999
119 1 10 13 0.023976000000000015
120 1 10 14 -0.050883
121 1 10 15 0.024019000000000013
122 1 10 16 -0.013921999999999999
123 1 10 17 -0.0060834999999999865
124 1 10 18 -0.05644149999999999
125 1 10 19 -0.083955
126 1 10 20 -0.0026134999999999913
127 1 11 12 0.08256000000000001
128 1 11 13 -0.01121
129 1 11 14 0.0389215
130 1 11 15 0.047675499999999996
131 1 11 16 0.08524
132 1 11 17 0.08567899999999999
133 1 11 18 0.012861999999999997
134 1 11 19 0.04631499999999999
135 1 11 20 0.043333500000000004
136 1 12 13 0.008462150000000007
137 1 12 14 0.04131300000000001
138 1 12 15 0.065205
139 1 12 16 0.015183999999999994
140 1 12 17 -0.058672499999999995
141 1 12 18 -0.024593
142 1 12 19 -0.01647700000000001
143 1 12 20 0.002230000000000004
144 1 13 14 -0.06682500000000001
145 1 13 15 0.03929699999999999
146 1 13 16 0.021155999999999994
147 1 13 17 0.009497500000000004
148 1 13 18 -0.03899400000000001
149 1 13 19 -0.03610550000000001
150 1 13 20 -0.027512000000000005
151 1 14 15 0.135325
152 1 14 16 0.0020414999999999895
153 1 14 17 0.0142065
154 1 14 18 -0.0581905
155 1 14 19 -0.02386100000000001
156 1 14 20 -0.08750000000000001
157 1 15 16 -0.0569615
158 1 15 17 -0.032104999999999995
159 1 15 18 -0.06470100000000001
160 1 15 19 -0.1345
161 1 15 20 -0.073595
162 1 16 17 -0.008968349999999988
163 1 16 18 -0.004041499999999993
164 1 16 19 -0.0041145
165 1 16 20 -0.02167649999999999
166 1 17 18 -0.06039
167 1 17 19 -0.028074000000000012
168 1 17 20 -0.023442
169 1 18 19 -0.045235000000000004
170 1 18 20 -0.041099000000000004
171 1 19 20 0.02202800000000001
172 2 3 4 0.10296000000000001
173 2 3 5 0.008516000000000013
174 2 3 6 0.07594000000000001
175 2 3 7 0.09623150000000003
176 2 3 8 0.15676950000000003
177 2 3 9 0.082369
178 2 3 10 -0.008732499999999989
179 2 3 11 0.008476500000000003
180 2 3 12 -0.008716999999999997
181 2 3 13 0.1049805
182 2 3 14 0.04919000000000001
183 2 3 15 -0.023405
184 2 3 16 0.074244
185 2 3 17 0.025953000000000007
186 2 3 18 0.13546200000000003
187 2 3 19 0.11356
188 2 3 20 0.14424375
189 2 4 5 -0.027967500000000003
190 2 4 6 -0.0265935
191 2 4 7 0.0305045
192 2 4 8 0.08433650000000002
193 2 4 9 -0.03591699999999999
194 2 4 10 -0.06590950000000001
195 2 4 11 0.032062
196 2 4 12 -0.08069150000000001
197 2 4 13 0.035673
198 2 4 14 0.011248000000000005
199 2 4 15 0.047548
200 2 4 16 0.0191915
201 2 4 17 -0.0067879999999999946
202 2 4 18 0.09940900000000001
203 2 4 19 0.036842999999999994
204 2 4 20 0.05398100000000002
205 2 5 6 0.094859
206 2 5 7 0.029405000000000008
207 2 5 8 0.034111499999999996
208 2 5 9 0.029702500000000003
209 2 5 10 -0.015037500000000004
210 2 5 11 0.045684999999999996
211 2 5 12 -0.03710550000000001
212 2 5 13 0.077288
213 2 5 14 -0.03712500000000001
214 2 5 15 -0.00026550000000000185
215 2 5 16 0.043098500000000005
216 2 5 17 0.0365663
217 2 5 18 0.079867
218 2 5 19 0.04067500000000001
219 2 5 20 0.004899999999999994
220 2 6 7 0.02471
221 2 6 8 0.11643249999999998
222 2 6 9 0.018219999999999997
223 2 6 10 -0.017520500000000005
224 2 6 11 0.0095715
225 2 6 12 -0.0604525
226 2 6 13 0.010783499999999996
227 2 6 14 -0.03716850000000001
228 2 6 15 -0.15783350000000002
229 2 6 16 -0.07555100000000001
230 2 6 17 0.004858499999999999
231 2 6 18 0.0468295
232 2 6 19 0.10400400000000001
233 2 6 20 0.033396
234 2 7 8 0.0805045
235 2 7 9 0.003621499999999997
236 2 7 10 -0.004666000000000003
237 2 7 11 -0.1313815
238 2 7 12 -0.019721000000000013
239 2 7 13 0.032769
240 2 7 14 -0.04762650000000001
241 2 7 15 -0.024126499999999995
242 2 7 16 -0.086374
243 2 7 17 -0.0473955
244 2 7 18 0.05014049999999999
245 2 7 19 -0.052661499999999986
246 2 7 20 -0.0547815
247 2 8 9 -0.08854100000000002
248 2 8 10 -0.09203850000000001
249 2 8 11 -0.09448950000000002
250 2 8 12 -0.06939100000000001
251 2 8 13 -0.051911
252 2 8 14 -0.12091600000000004
253 2 8 15 -0.124632
254 2 8 16 -0.0951685
255 2 8 17 -0.072588
256 2 8 18 -0.06377600000000001
257 2 8 19 -0.085356
258 2 8 20 0.08650400000000001
259 2 9 10 0.0338325
260 2 9 11 -0.030714999999999996
261 2 9 12 -0.0742915
262 2 9 13 -0.0224235
263 2 9 14 0.06303500000000001
264 2 9 15 -0.059285
265 2 9 16 0.06503750000000001
266 2 9 17 0.004331000000000008
267 2 9 18 0.09707500000000001
268 2 9 19 0.11468000000000002
269 2 9 20 0.012639000000000003
270 2 10 11 -0.061949550000000006
271 2 10 12 -0.138122
272 2 10 13 0.06596850000000001
273 2 10 14 -0.014105500000000005
274 2 10 15 -0.058843500000000014
275 2 10 16 -0.015092000000000003
276 2 10 17 0.008242000000000003
277 2 10 18 0.040656000000000005
278 2 10 19 -0.0066075
279 2 10 20 0.07969899999999999
280 2 11 12 0.012370500000000005
281 2 11 13 0.021555
282 2 11 14 0.0664715
283 2 11 15 -0.0444145
284 2 11 16 0.0748425
285 2 11 17 0.09077700000000001
286 2 11 18 0.100732
287 2 11 19 0.11443500000000002
288 2 11 20 0.11641850000000002
289 2 12 13 0.11141665
290 2 12 14 0.1390525
291 2 12 15 0.0433045
292 2 12 16 0.074976
293 2 12 17 0.016615
294 2 12 18 0.13346650000000002
295 2 12 19 0.12183250000000001
296 2 12 20 0.1455045
297 2 13 14 -0.07204
298 2 13 15 -0.085558
299 2 13 16 -0.022006500000000002
300 2 13 17 -0.018169499999999995
301 2 13 18 0.016111
302 2 13 19 -0.0007504999999999985
303 2 13 20 0.012808
304 2 14 15 0.015684999999999994
305 2 14 16 -0.035906
306 2 14 17 -0.008245499999999996
307 2 14 18 0.0021295000000000064
308 2 14 19 0.01670900000000001
309 2 14 20 -0.041964999999999995
310 2 15 16 0.024731
311 2 15 17 0.065083
312 2 15 18 0.11525900000000001
313 2 15 19 0.025710000000000014
314 2 15 20 0.09158000000000002
315 2 16 17 0.006527150000000003
316 2 16 18 0.09422600000000002
317 2 16 19 0.07440300000000002
318 2 16 20 0.061806000000000014
319 2 17 18 0.022382000000000003
320 2 17 19 0.034948
321 2 17 20 0.044545
322 2 18 19 -0.064985
323 2 18 20 -0.05588400000000001
324 2 19 20 0.026993
325 3 4 5 0.06647650000000001
326 3 4 6 0.00042650000000000744
327 3 4 7 0.03723300000000001
328 3 4 8 0.030527000000000002
329 3 4 9 -0.015325999999999996
330 3 4 10 0.045783000000000004
331 3 4 11 0.1265455
332 3 4 12 0.030985500000000013
333 3 4 13 0.033652499999999995
334 3 4 14 0.065018
335 3 4 15 0.17391300000000004
336 3 4 16 0.0479075
337 3 4 17 0.07021900000000002
338 3 4 18 0.066907
339 3 4 19 0.026243000000000006
340 3 4 20 0.012697250000000005
341 3 5 6 0.027435
342 3 5 7 -0.0583105
343 3 5 8 -0.11414200000000002
344 3 5 9 -0.0441505
345 3 5 10 0.0022109999999999964
346 3 5 11 0.04572450000000001
347 3 5 12 -0.019872499999999998
348 3 5 13 -0.0191765
349 3 5 14 -0.07779900000000002
350 3 5 15 0.03165550000000001
351 3 5 16 -0.0226295
