t i j k u[t]=u_ijk
1 1 2 3 -0.015405500000000008
2 1 2 4 0.0037654999999999998
3 1 2 5 0.013485000000000016
4 1 2 6 -0.006036500000000001
5 1 2 7 0.13849950000000003
6 1 2 8 -0.019260000000000003
7 1 2 9 0.054118000000000006
8 1 2 10 0.034150500000000014
9 1 2 11 0.011119999999999998
10 1 2 12 -0.032151400000000004
11 1 2 13 -0.03768050000000001
12 1 2 14 -0.013060000000000007
13 1 2 15 0.058615
14 1 2 16 -0.022907000000000014
15 1 2 17 0.09484500000000001
16 1 2 18 0.20326500000000003
17 1 2 19 0.15578700000000004
18 1 2 20 0.01361499999999998
19 1 3 4 0.027648499999999996
20 1 3 5 0.026420500000000006
21 1 3 6 -0.08791950000000001
22 1 3 7 0.023830500000000004
23 1 3 8 -0.07450450000000002
24 1 3 9 -0.04494650000000001
25 1 3 10 0.012405999999999997
26 1 3 11 0.001380500000000007
27 1 3 12 -0.04171090000000001
28 1 3 13 -0.049524500000000006
29 1 3 14 0.08518200000000001
30 1 3 15 0.009195499999999992
31 1 3 16 0.013176500000000004
32 1 3 17 -0.008734500000000003
33 1 3 18 0.16869550000000003
34 1 3 19 0.0662255
35 1 3 20 0.016230500000000005
36 1 4 5 -0.059320500000000005
37 1 4 6 -0.07921505000000001
38 1 4 7 0.013375500000000004
39 1 4 8 -0.06031850000000001
40 1 4 9 -0.06295450000000001
41 1 4 10 -0.03607400000000001
42 1 4 11 -0.10940050000000004
43 1 4 12 -0.10426690000000002
44 1 4 13 -0.16897600000000004
45 1 4 14 -0.0011214999999999977
46 1 4 15 0.009944500000000007
47 1 4 16 -0.062307500000000016
48 1 4 17 0.028564000000000006
49 1 4 18 0.1134845
50 1 4 19 0.007009500000000003
51 1 4 20 -0.0035594999999999997
52 1 5 6 -0.08477450000000002
53 1 5 7 -0.009662
54 1 5 8 -0.14292050000000003
55 1 5 9 -0.031880500000000006
56 1 5 10 -0.001593499999999998
57 1 5 11 -0.08218950000000001
58 1 5 12 -0.11894140000000002
59 1 5 13 -0.09505550000000001
60 1 5 14 0.015686500000000006
61 1 5 15 0.021752500000000004
62 1 5 16 -0.036427125000000005
63 1 5 17 0.03164695000000001
64 1 5 18 0.09480050000000004
65 1 5 19 0.023975000000000014
66 1 5 20 -0.022034000000000005
67 1 6 7 0.050977999999999996
68 1 6 8 0.029353
69 1 6 9 0.042053
70 1 6 10 0.0303255
71 1 6 11 0.001890000000000003
72 1 6 12 -0.00039139999999999737
73 1 6 13 0.002236499999999996
74 1 6 14 0.008335000000000006
75 1 6 15 0.13666
76 1 6 16 0.058457000000000016
77 1 6 17 0.13816550000000002
78 1 6 18 0.126275
79 1 6 19 0.09125000000000001
80 1 6 20 0.10266300000000002
81 1 7 8 -0.12006750000000001
82 1 7 9 -0.11714300000000002
