t i j k u[t]=u_ijk
1 1 2 3 0.0641005
2 1 2 4 -0.027644500000000006
3 1 2 5 0.004315999999999992
4 1 2 6 -0.0666635
5 1 2 7 -0.0321475
6 1 2 8 -0.0476735
7 1 2 9 0.0028799999999999993
8 1 2 10 0.010803050000000002
9 1 2 11 -0.03404465
10 1 2 12 0.037426499999999994
11 1 2 13 -0.068595
12 1 2 14 -0.0492885
13 1 2 15 0.04385099999999999
14 1 2 16 0.016489749999999997
15 1 2 17 -0.0006195000000000102
16 1 2 18 -0.005008000000000006
17 1 2 19 -0.02397200000000001
18 1 2 20 -0.03455250000000001
19 1 3 4 0.004978499999999997
20 1 3 5 -0.021913500000000002
21 1 3 6 -0.046257000000000006
22 1 3 7 0.0042404999999999995
23 1 3 8 -0.042829
24 1 3 9 -0.0197515
25 1 3 10 -0.007021499999999997
26 1 3 11 -0.025529000000000003
27 1 3 12 -0.0005159999999999997
28 1 3 13 -0.022290499999999994
29 1 3 14 -0.031719
30 1 3 15 -0.006085500000000004
31 1 3 16 0.0079255
32 1 3 17 -0.02247550000000001
33 1 3 18 -0.0021670000000000023
34 1 3 19 0.010748999999999991
35 1 3 20 0.06358949999999998
36 1 4 5 -0.02568
37 1 4 6 -0.05194349999999999
38 1 4 7 -0.007202849999999999
39 1 4 8 0.016948
40 1 4 9 -0.02952099999999999
41 1 4 10 0.020045500000000004
42 1 4 11 -0.017900999999999997
43 1 4 12 0.02908000000000001
44 1 4 13 0.03430350000000001
45 1 4 14 0.025820000000000003
46 1 4 15 0.041281
47 1 4 16 0.027481500000000002
48 1 4 17 -0.016396000000000004
49 1 4 18 -0.019351000000000007
50 1 4 19 0.011368500000000004
51 1 4 20 0.006963999999999992
52 1 5 6 0.007674500000000001
53 1 5 7 -0.0405195
54 1 5 8 -0.007939999999999996
55 1 5 9 -0.007892499999999995
56 1 5 10 0.008738500000000007
57 1 5 11 0.050105500000000004
58 1 5 12 0.030371650000000004
59 1 5 13 0.026587000000000006
60 1 5 14 -0.034269999999999995
61 1 5 15 0.01825
62 1 5 16 0.063352
63 1 5 17 0.021030149999999997
64 1 5 18 0.007272000000000001
65 1 5 19 -0.026380000000000004
66 1 5 20 -0.049850000000000005
67 1 6 7 0.060673
68 1 6 8 0.0485655
69 1 6 9 0.018280500000000005
70 1 6 10 0.051283999999999996
71 1 6 11 0.040688
72 1 6 12 0.06680895
73 1 6 13 0.05852900000000001
74 1 6 14 0.002849500000000005
75 1 6 15 0.022839999999999996
76 1 6 16 0.038573500000000004
77 1 6 17 0.04695249999999999
78 1 6 18 0.04016099999999999
79 1 6 19 0.11960799999999999
80 1 6 20 0.037920999999999996
81 1 7 8 0.0158045
82 1 7 9 0.0388651
83 1 7 10 0.05473769999999999
84 1 7 11 -0.0406165
85 1 7 12 0.087766
86 1 7 13 0.004671000000000003
87 1 7 14 -0.0031834999999999945
88 1 7 15 0.019531499999999993
89 1 7 16 0.0007945000000000091
90 1 7 17 0.03291349999999999
91 1 7 18 0.05172344999999999
92 1 7 19 -0.002173999999999998
93 1 7 20 -0.020439000000000002
94 1 8 9 -0.026406499999999992
95 1 8 10 0.013759000000000004
96 1 8 11 0.021211
97 1 8 12 0.024069000000000004
98 1 8 13 -0.015476499999999994
99 1 8 14 -0.005781999999999998
100 1 8 15 0.031994449999999994
101 1 8 16 0.016076
102 1 8 17 0.013932499999999992
103 1 8 18 -0.011351500000000004
104 1 8 19 0.012970500000000001
105 1 8 20 0.08067199999999998
106 1 9 10 0.042962
107 1 9 11 -0.013470500000000002
108 1 9 12 0.025550000000000003
109 1 9 13 -0.012285500000000005
110 1 9 14 0.0334755
111 1 9 15 0.010132499999999992
112 1 9 16 0.075995
113 1 9 17 0.04821349999999999
114 1 9 18 0.060252
115 1 9 19 0.05720849999999999
116 1 9 20 0.02296149999999999
117 1 10 11 -0.0824975
118 1 10 12 -0.06502999999999999
119 1 10 13 -0.024632000000000005
120 1 10 14 -0.043995
121 1 10 15 -0.024086350000000006
122 1 10 16 0.011915499999999996
123 1 10 17 -0.02241300000000001
124 1 10 18 -0.03283400000000001
125 1 10 19 -0.019085500000000012
126 1 10 20 0.033234999999999994
127 1 11 12 0.038891999999999996
128 1 11 13 0.030594
129 1 11 14 0.008239000000000002
130 1 11 15 0.013342499999999992
