t i j k u[t]=u_ijk
1 1 2 3 0.0016135000000000118
2 1 2 4 0.04271499999999999
3 1 2 5 -0.03291849999999999
4 1 2 6 0.10894949999999999
5 1 2 7 0.007349000000000004
6 1 2 8 0.036319000000000004
7 1 2 9 -0.01462749999999999
8 1 2 10 -0.04396649999999998
9 1 2 11 -0.08163099999999998
10 1 2 12 0.014025000000000008
11 1 2 13 0.009525000000000004
12 1 2 14 -0.009689999999999985
13 1 2 15 0.012850500000000004
14 1 2 16 -0.059509699999999985
15 1 2 17 -0.06235499999999998
16 1 2 18 -0.05684149999999999
17 1 2 19 -0.004045499999999995
18 1 2 20 0.03956
19 1 3 4 0.006006499999999991
20 1 3 5 -0.05548199999999998
21 1 3 6 0.028071999999999993
22 1 3 7 0.0077154999999999975
23 1 3 8 0.0666615
24 1 3 9 0.0027134999999999985
25 1 3 10 -0.06812299999999999
26 1 3 11 0.038826
27 1 3 12 0.0942175
28 1 3 13 0.021293299999999994
29 1 3 14 0.05080149999999999
30 1 3 15 -0.04035349999999999
31 1 3 16 -0.04838119999999999
32 1 3 17 0.1262505
33 1 3 18 -0.03754849999999999
34 1 3 19 0.053669999999999995
35 1 3 20 0.09742149999999998
36 1 4 5 -0.07003819999999998
37 1 4 6 0.07857949999999997
38 1 4 7 -0.01795799999999999
39 1 4 8 0.013645000000000015
40 1 4 9 -0.08739899999999998
41 1 4 10 -0.05528599999999999
42 1 4 11 0.04750649999999999
43 1 4 12 0.008832500000000007
44 1 4 13 0.051085
45 1 4 14 0.069886
46 1 4 15 0.005587500000000005
47 1 4 16 -0.010970699999999988
48 1 4 17 0.05519349999999999
49 1 4 18 -0.09586649999999997
50 1 4 19 -0.04142199999999999
51 1 4 20 0.08392949999999999
52 1 5 6 0.06329099999999999
53 1 5 7 0.10041749999999999
54 1 5 8 0.08293349999999998
55 1 5 9 0.0048489999999999965
56 1 5 10 -0.02762799999999999
57 1 5 11 0.0659355
58 1 5 12 0.083864
59 1 5 13 0.11914849999999999
60 1 5 14 0.06520349999999998
61 1 5 15 0.04326349999999999
62 1 5 16 -0.014153699999999996
63 1 5 17 0.08994949999999997
64 1 5 18 -0.03877199999999999
65 1 5 19 0.07929149999999997
66 1 5 20 0.11587349999999999
67 1 6 7 -0.02583949999999999
68 1 6 8 0.006020500000000005
69 1 6 9 0.001913000000000003
70 1 6 10 -0.020969499999999995
71 1 6 11 0.0008565000000000016
72 1 6 12 0.006305500000000007
73 1 6 13 -0.05984699999999999
74 1 6 14 0.02298550000000002
75 1 6 15 -0.029219499999999978
76 1 6 16 -0.06560169999999999
77 1 6 17 0.0043604999999999885
78 1 6 18 -0.020644199999999994
79 1 6 19 -0.02899799999999999
80 1 6 20 0.09658549999999999
81 1 7 8 0.06646599999999998
82 1 7 9 -0.057890499999999984
83 1 7 10 -0.010204499999999997
84 1 7 11 0.02700199999999999
85 1 7 12 0.08862885
86 1 7 13 -0.05286399999999999
87 1 7 14 0.050821000000000005
88 1 7 15 0.07992699999999997
89 1 7 16 -0.08356569999999998
90 1 7 17 0.04769099999999998
91 1 7 18 -0.06947249999999999
92 1 7 19 0.0101885
93 1 7 20 0.1512412
94 1 8 9 -0.142804
95 1 8 10 -0.0855295
96 1 8 11 -0.13137649999999998
97 1 8 12 -0.04930869999999999
98 1 8 13 -0.02982499999999998
99 1 8 14 -0.02909599999999999
100 1 8 15 -0.04812799999999999
101 1 8 16 -0.0686607
102 1 8 17 0.025379999999999986
103 1 8 18 -0.12458399999999997
104 1 8 19 -0.021325000000000014
105 1 8 20 -0.0023920000000000074
106 1 9 10 0.08929049999999998
107 1 9 11 0.026293499999999997
108 1 9 12 0.08014249999999999
109 1 9 13 0.03689970999999999
110 1 9 14 0.07724249999999999
111 1 9 15 -0.013332499999999988
112 1 9 16 -0.03754069999999999
113 1 9 17 0.12239649999999998
114 1 9 18 -0.04934099999999999
115 1 9 19 0.07257499999999997
116 1 9 20 0.15144299999999994
117 1 10 11 -0.07241399999999999
118 1 10 12 0.048725
119 1 10 13 0.06834949999999998
120 1 10 14 0.1285325
121 1 10 15 0.09434449999999998
122 1 10 16 0.026578799999999996
123 1 10 17 0.16413449999999996
124 1 10 18 0.044365999999999996
125 1 10 19 0.13185449999999996
