t i j k u[t]=u_ijk
1 1 2 3 0.011524500000000003
2 1 2 4 0.030374999999999982
3 1 2 5 0.0748085
4 1 2 6 0.0813515
5 1 2 7 0.06602919999999998
6 1 2 8 0.04456789999999999
7 1 2 9 0.05652299999999999
8 1 2 10 0.08110899999999999
9 1 2 11 -0.0026955000000000056
10 1 2 12 -0.017181600000000005
11 1 2 13 0.041579049999999985
12 1 2 14 0.03689
13 1 2 15 0.107255
14 1 2 16 0.044189999999999986
15 1 2 17 0.136395
16 1 2 18 0.13741499999999998
17 1 2 19 0.073138
18 1 2 20 0.12066499999999998
19 1 3 4 0.06605709999999998
20 1 3 5 0.0518385
21 1 3 6 -0.022082
22 1 3 7 0.008724699999999995
23 1 3 8 -0.0514331
24 1 3 9 -0.004820499999999999
25 1 3 10 0.0622335
26 1 3 11 0.007485999999999997
27 1 3 12 -0.024342600000000002
28 1 3 13 0.009883049999999992
29 1 3 14 0.07200849999999999
30 1 3 15 0.08407149999999998
31 1 3 16 0.02730399999999999
32 1 3 17 0.027113999999999992
33 1 3 18 0.113884
34 1 3 19 0.024962000000000005
35 1 3 20 0.034199
36 1 4 5 -0.008240499999999996
37 1 4 6 -0.048445499999999996
38 1 4 7 -0.039101299999999985
39 1 4 8 -0.003527599999999997
40 1 4 9 -0.05506999999999999
41 1 4 10 -0.040231
42 1 4 11 -0.14603549999999996
43 1 4 12 -0.07984659999999999
44 1 4 13 -0.10849595
45 1 4 14 -0.03455
46 1 4 15 -0.000594
47 1 4 16 -0.048339999999999994
48 1 4 17 0.03446749999999999
49 1 4 18 0.0616665
50 1 4 19 -0.02431699999999999
51 1 4 20 -0.01742499999999999
52 1 5 6 -0.053453999999999995
53 1 5 7 -0.0227548
54 1 5 8 -0.07381259999999999
55 1 5 9 -0.05851699999999999
56 1 5 10 -0.011633000000000003
57 1 5 11 -0.030888000000000002
58 1 5 12 -0.0900241
59 1 5 13 -0.04324809999999999
60 1 5 14 0.022432499999999994
61 1 5 15 0.011604999999999996
62 1 5 16 -0.027521499999999994
63 1 5 17 0.06815606499999999
64 1 5 18 0.02746649999999999
65 1 5 19 -0.014756999999999998
66 1 5 20 -0.04960349999999999
