t i j k u[t]=u_ijk
1 1 2 3 -0.04382650000000002
2 1 2 4 0.03191750000000001
3 1 2 5 0.13921000000000003
4 1 2 6 0.04632000000000001
5 1 2 7 -0.029130499999999993
6 1 2 8 0.17420800000000003
7 1 2 9 -0.07571
8 1 2 10 -0.076437
9 1 2 11 -0.18173900000000004
10 1 2 12 -0.024178
11 1 2 13 0.036140000000000005
12 1 2 14 0.03377
13 1 2 15 -0.019562500000000003
14 1 2 16 -0.12405050000000002
15 1 2 17 -0.05769020000000001
16 1 2 18 -0.032104999999999995
17 1 2 19 -0.06684889999999999
18 1 2 20 -0.020885499999999994
19 1 3 4 0.15191050000000003
20 1 3 5 0.1318525
21 1 3 6 -0.0214885
22 1 3 7 -0.043574
23 1 3 8 0.20906650000000002
24 1 3 9 -0.0012135000000000119
25 1 3 10 0.094109
26 1 3 11 0.039318000000000006
27 1 3 12 0.010986500000000012
28 1 3 13 0.042496500000000006
29 1 3 14 0.20207399999999998
30 1 3 15 0.043631500000000004
31 1 3 16 -0.07592850000000001
32 1 3 17 0.09537000000000002
33 1 3 18 0.060299000000000005
34 1 3 19 -0.053080900000000014
35 1 3 20 0.12875525000000002
36 1 4 5 0.024647000000000002
37 1 4 6 -0.0622174
38 1 4 7 -0.039070500000000015
39 1 4 8 0.024970000000000003
40 1 4 9 -0.16957
41 1 4 10 -0.06811605000000001
42 1 4 11 -0.059549
43 1 4 12 -0.02469850000000001
44 1 4 13 -0.08206050000000001
45 1 4 14 0.11715449999999998
46 1 4 15 -0.024141000000000013
47 1 4 16 -0.07742500000000001
48 1 4 17 -0.07458940000000001
49 1 4 18 -0.09409750000000003
50 1 4 19 -0.06897640000000001
51 1 4 20 0.007332499999999998
52 1 5 6 -0.017170000000000008
53 1 5 7 -0.0571805
54 1 5 8 0.10248249999999999
55 1 5 9 -0.163005
56 1 5 10 -0.18005750000000004
57 1 5 11 -0.050289000000000014
58 1 5 12 -0.041493500000000016
59 1 5 13 -0.04057900000000001
60 1 5 14 0.01906999999999998
61 1 5 15 -0.018100500000000016
62 1 5 16 -0.09825800000000001
63 1 5 17 -0.09063800000000001
64 1 5 18 -0.07873200000000001
65 1 5 19 -0.07942740000000001
66 1 5 20 -0.11608000000000002
67 1 6 7 0.014234499999999994
68 1 6 8 0.16849550000000002
69 1 6 9 -0.11915250000000002
70 1 6 10 0.002017999999999995
71 1 6 11 0.008405999999999992
72 1 6 12 -0.0748
73 1 6 13 0.022486
74 1 6 14 0.1917915
75 1 6 15 -0.012960000000000005
76 1 6 16 -0.087703
77 1 6 17 -0.1979625
78 1 6 18 -0.16506
79 1 6 19 -0.022130900000000002
80 1 6 20 0.040428000000000006
81 1 7 8 0.25112350000000006
82 1 7 9 -0.13737300000000002
83 1 7 10 0.10674800000000001
84 1 7 11 0.0210165
85 1 7 12 0.10079250000000001
86 1 7 13 -0.042474500000000005
87 1 7 14 0.163462
88 1 7 15 0.020360499999999993
89 1 7 16 -0.05409100000000001
90 1 7 17 0.010459999999999999
91 1 7 18 -0.1263495
92 1 7 19 0.0014505999999999992
93 1 7 20 0.0345065
94 1 8 9 -0.30355100000000007
95 1 8 10 -0.19908700000000001
96 1 8 11 -0.24196870000000006
97 1 8 12 -0.15248050000000005
98 1 8 13 -0.16055650000000002
99 1 8 14 -0.02148150000000002
100 1 8 15 -0.16115000000000004
101 1 8 16 -0.26599900000000004
102 1 8 17 -0.1512935
103 1 8 18 -0.21942255000000002
104 1 8 19 -0.1738409
105 1 8 20 -0.23747000000000001
106 1 9 10 0.22177250000000004
107 1 9 11 0.09374330000000002
108 1 9 12 0.13699000000000003
109 1 9 13 0.08262000000000003
110 1 9 14 0.188845
111 1 9 15 -0.0015749999999999933
112 1 9 16 0.020130000000000016
113 1 9 17 0.061267500000000016
114 1 9 18 -0.049600000000000005
115 1 9 19 0.1514291
116 1 9 20 0.138795
117 1 10 11 -0.1488965
118 1 10 12 -0.011537500000000001
119 1 10 13 -0.034905500000000006
120 1 10 14 0.2190625
121 1 10 15 0.1244775
122 1 10 16 -0.08845250000000002
123 1 10 17 0.012984500000000001
124 1 10 18 0.0024630000000000042
125 1 10 19 -0.0216754
126 1 10 20 0.05468100000000001
127 1 11 12 0.0801145
128 1 11 13 0.026948000000000003
129 1 11 14 0.1894395
130 1 11 15 0.07371
131 1 11 16 -0.005148500000000001
132 1 11 17 -0.0302485
133 1 11 18 0.0133565
134 1 11 19 -0.016672400000000004
135 1 11 20 -0.016020999999999997
136 1 12 13 -0.013773
137 1 12 14 0.148079
138 1 12 15 -0.0651
139 1 12 16 -0.0504485
140 1 12 17 -0.055749000000000014
