t i j k u[t]=u_ijk
1 1 2 3 0.11016611111111112
2 1 2 4 -0.07138833333333335
3 1 2 5 -0.03383888888888889
4 1 2 6 -0.056429333333333345
5 1 2 7 0.013532222222222225
6 1 2 8 -0.06811277777777779
7 1 2 9 0.00772555555555556
8 1 2 10 0.0069305555555555535
9 1 2 11 0.04127777777777779
10 1 2 12 0.03066833333333334
11 1 2 13 -0.06681022222222224
12 1 2 14 -0.0011427777777777736
13 1 2 15 0.051696111111111116
14 1 2 16 0.04027833333333333
15 1 2 17 0.05084611111111112
16 1 2 18 0.008489444444444445
17 1 3 4 -0.02100611111111111
18 1 3 5 -0.16954888888888892
19 1 3 6 -0.1291595777777778
20 1 3 7 -0.2066877777777778
21 1 3 8 -0.16040833333333335
22 1 3 9 -0.10728000000000001
23 1 3 10 -0.15024444444444446
24 1 3 11 -0.024882166666666674
25 1 3 12 -0.06301805555555556
26 1 3 13 -0.13860388888888892
27 1 3 14 -0.1502166666666667
28 1 3 15 -0.06945333333333334
29 1 3 16 -0.09076555555555557
30 1 3 17 0.014459444444444447
31 1 3 18 -0.06342000000000002
32 1 4 5 -0.13549
33 1 4 6 -0.09885000000000001
34 1 4 7 -0.04723444444444445
35 1 4 8 -0.10123888888888888
36 1 4 9 0.061141111111111125
37 1 4 10 -0.019951666666666673
38 1 4 11 -0.004128888888888893
39 1 4 12 -0.018479444444444448
40 1 4 13 -0.07370333333333333
41 1 4 14 -0.03346166666666667
42 1 4 15 -0.020920555555555557
43 1 4 16 -0.006514444444444447
44 1 4 17 0.11781222222222222
45 1 4 18 0.012229444444444437
46 1 5 6 -0.0018755555555555535
47 1 5 7 -0.010621111111111112
48 1 5 8 0.008788333333333334
49 1 5 9 0.00393277777777778
50 1 5 10 0.034449999999999995
51 1 5 11 0.09218061111111112
52 1 5 12 0.030453333333333336
53 1 5 13 -0.021279444444444448
54 1 5 14 0.04047
55 1 5 15 0.032561666666666676
56 1 5 16 0.05539833333333333
57 1 5 17 0.10079333333333335
58 1 5 18 0.008150555555555552
59 1 6 7 0.0015099999999999992
60 1 6 8 0.011829000000000001
61 1 6 9 0.014876111111111109
