t i j k u[t]=u_ijk
1 1 2 3 -0.09364299999999999
2 1 2 4 -0.018727999999999995
3 1 2 5 0.05618500000000001
4 1 2 6 -0.33711500000000005
5 1 2 7 -0.24347000000000005
6 1 2 8 -0.13110000000000002
7 1 2 9 1.5000000000015006e-6
8 1 2 10 -0.16855800000000004
9 1 2 11 0.0
10 1 2 12 -0.187285
11 1 2 13 -0.037455000000000016
12 1 2 14 -0.28092700000000004
13 1 2 15 -0.037458000000000005
14 1 2 16 -0.074915
15 1 2 17 -0.22474200000000005
16 1 2 18 -0.07491499999999998
17 1 2 19 -0.09364300000000002
18 1 2 20 0.0
19 1 3 4 1.1102230246251568e-17
20 1 3 5 0.05618650000000001
21 1 3 6 0.037458000000000026
22 1 3 7 0.056183
23 1 3 8 0.018726000000000007
24 1 3 9 0.05618800000000001
25 1 3 10 -0.09364350000000002
26 1 3 11 0.168558
27 1 3 12 -0.09364200000000002
28 1 3 13 0.074913
29 1 3 14 -0.11237100000000003
30 1 3 15 0.14983000000000005
31 1 3 16 0.074913
32 1 3 17 -2.0000000000020006e-6
33 1 3 18 0.05618300000000002
34 1 3 19 -0.037457000000000004
35 1 3 20 0.14982800000000002
36 1 4 5 9.999999999954493e-7
37 1 4 6 -0.26219700000000007
38 1 4 7 -0.22474200000000005
39 1 4 8 0.056183000000000025
40 1 4 9 0.187288
41 1 4 10 -0.14982900000000005
42 1 4 11 0.0374565
43 1 4 12 -0.11237050000000003
44 1 4 13 0.074913
45 1 4 14 -0.037457000000000004
46 1 4 15 0.037457000000000004
47 1 4 16 -0.05618700000000003
48 1 4 17 -0.13109900000000002
49 1 4 18 -0.093642
50 1 4 19 -0.037457000000000004
51 1 4 20 -0.03745700000000001
52 1 5 6 -0.16855800000000004
53 1 5 7 -0.056186500000000014
54 1 5 8 -0.03746
55 1 5 9 0.05618650000000001
56 1 5 10 -0.16855850000000003
57 1 5 11 -0.03745850000000001
58 1 5 12 -0.13110000000000002
59 1 5 13 0.018729999999999997
60 1 5 14 -0.13110050000000004
61 1 5 15 -0.037458
62 1 5 16 -0.07491500000000002
63 1 5 17 -0.13110000000000002
64 1 5 18 0.11236850000000004
65 1 5 19 -0.037458000000000005
66 1 5 20 0.074913
67 1 6 7 0.0
68 1 6 8 0.168555
69 1 6 9 0.24347300000000005
70 1 6 10 0.20601500000000006
71 1 6 11 0.24347000000000005
72 1 6 12 -0.018725000000000006
73 1 6 13 0.280928
74 1 6 14 0.09364300000000002
75 1 6 15 1.9999999999908985e-6
76 1 6 16 0.16855650000000003
77 1 6 17 0.14983000000000005
78 1 6 18 0.24347000000000008
79 1 6 19 0.168557
80 1 6 20 0.29965650000000005
81 1 7 8 0.09364000000000004
82 1 7 9 0.20601500000000006
83 1 7 10 -0.05618649999999999
84 1 7 11 1.1102230246251568e-17
85 1 7 12 0.07491500000000004
86 1 7 13 0.22474200000000005
87 1 7 14 -0.01872849999999999
88 1 7 15 1.1102230246251568e-17
89 1 7 16 0.07491350000000002
90 1 7 17 1.1102230246251568e-17
91 1 7 18 0.13109800000000002
92 1 7 19 -0.03745649999999999
93 1 7 20 0.20601350000000007
94 1 8 9 0.09364700000000002
95 1 8 10 -0.14982650000000006
96 1 8 11 -0.056183500000000025
97 1 8 12 -0.18728200000000006
98 1 8 13 0.018729999999999997
99 1 8 14 -0.07491200000000002
100 1 8 15 -0.018726000000000007
101 1 8 16 0.05618500000000001
102 1 8 17 -0.29965500000000006
103 1 8 18 0.09364350000000003
104 1 8 19 -0.11236850000000004
105 1 8 20 0.26220000000000004
106 1 9 10 -0.22474500000000003
107 1 9 11 -0.16856000000000004
108 1 9 12 -0.29965500000000006
109 1 9 13 0.07491200000000002
110 1 9 14 -0.11237200000000003
111 1 9 15 -0.20601300000000006
112 1 9 16 0.018724999999999995
113 1 9 17 -0.22474350000000007
114 1 9 18 0.11236500000000002
115 1 9 19 -0.14983000000000005
116 1 9 20 0.037455000000000016
117 1 10 11 0.07491500000000002
118 1 10 12 -0.037455
119 1 10 13 0.22474300000000005
120 1 10 14 9.999999999954493e-7
121 1 10 15 0.01873200000000001
122 1 10 16 0.05618500000000001
123 1 10 17 0.03745850000000001
124 1 10 18 0.18728500000000006
125 1 10 19 0.056186500000000014
126 1 10 20 0.16856000000000004
127 1 11 12 -0.14982700000000002
128 1 11 13 0.13110000000000002
129 1 11 14 -0.01872700000000001
130 1 11 15 0.09364200000000002
131 1 11 16 0.018728500000000002
132 1 11 17 -0.1310985
133 1 11 18 0.13109850000000003
134 1 11 19 -0.05618500000000001
135 1 11 20 0.13110000000000002
136 1 12 13 0.35584000000000005
137 1 12 14 0.01872800000000001
138 1 12 15 0.03745700000000001
139 1 12 16 0.20601000000000003
140 1 12 17 0.037457000000000004
141 1 12 18 0.29965500000000006
142 1 12 19 0.16855350000000002
143 1 12 20 0.26219850000000006
144 1 13 14 -0.14982700000000002
145 1 13 15 -0.056187999999999995
146 1 13 16 -0.1498285
147 1 13 17 -0.13110000000000002
148 1 13 18 -0.018729999999999972
149 1 13 19 -0.1310995
