t i j k u[t]=u_ijk
1 1 2 3 0.15108611111111114
2 1 2 4 0.06327111111111113
3 1 2 5 -0.03205166666666667
4 1 2 6 0.15604666666666672
5 1 2 7 0.11768611111111114
6 1 2 8 -0.09060500000000003
7 1 2 9 0.4076744444444445
8 1 2 10 0.0978977777777778
9 1 2 11 0.2036866666666667
10 1 2 12 0.1684966666666667
11 1 2 13 0.13824333333333338
12 1 2 14 0.07438644444444446
13 1 2 15 0.05638666666666668
14 1 2 16 0.05880555555555557
15 1 2 17 0.22719666666666674
16 1 2 18 0.14464666666666667
17 1 3 4 0.0010611111111111058
18 1 3 5 -0.17904722222222227
19 1 3 6 0.023244444444444432
20 1 3 7 -0.1617444444444445
21 1 3 8 -0.13370388888888896
22 1 3 9 0.12202166666666668
23 1 3 10 -0.07568388888888894
24 1 3 11 0.12197555555555556
25 1 3 12 -0.0379227777777778
26 1 3 13 0.03114166666666667
27 1 3 14 -0.028137944444444476
28 1 3 15 -0.09318200000000006
29 1 3 16 -0.06796388888888893
30 1 3 17 0.03636833333333335
31 1 3 18 0.11021944444444447
32 1 4 5 -0.22305388888888894
33 1 4 6 0.029536611111111114
34 1 4 7 0.07844555555555559
35 1 4 8 -0.1367794444444445
36 1 4 9 0.22839000000000007
37 1 4 10 -0.07151111111111114
38 1 4 11 0.10734277777777779
39 1 4 12 -0.008966111111111116
40 1 4 13 0.09027388888888892
41 1 4 14 -0.29882777777777786
42 1 4 15 -0.12011666666666672
43 1 4 16 0.023994444444444443
44 1 4 17 0.13143277777777782
45 1 4 18 0.1582689444444445
46 1 5 6 0.15851166666666675
47 1 5 7 0.12405388888888895
48 1 5 8 0.0933416666666667
49 1 5 9 0.3131600000000001
50 1 5 10 0.02868166666666665
51 1 5 11 0.294458388888889
52 1 5 12 0.10913166666666671
53 1 5 13 0.2239544444444445
54 1 5 14 0.0694038888888889
55 1 5 15 0.07307500000000003
56 1 5 16 0.16497388888888895
57 1 5 17 0.22070800000000007
58 1 5 18 0.1947094444444445
59 1 6 7 -0.03152222222222223
60 1 6 8 -0.1365605555555556
61 1 6 9 0.19196611111111114
62 1 6 10 -0.13668333333333338
63 1 6 11 0.10884611111111114
64 1 6 12 -0.12664444444444448
