l i j f[l]=f_ij g[l]=g_ij s[l]=s_ij h[l]=h_ij
1 1 2 0.11723 -1.2087387350000003 1.3259687350000005 -2.220446049250313e-16
2 1 3 -0.93546 -0.9216468000000001 -0.01381319999999996 1.1102230246251565e-16
3 2 3 1.564 0.2870919350000001 1.2769080650000002 -2.220446049250313e-16
4 1 4 -0.73517 -0.7440022 0.008832200000000009 0.0
5 2 4 0.50661 0.46473653500000023 0.041873465000000026 -2.220446049250313e-16
6 3 4 0.77229 0.17764460000000015 0.5946454000000002 -3.3306690738754696e-16
7 1 5 -2.1048 -1.3660572500000001 -0.73874275 2.220446049250313e-16
8 2 5 0.43651 -0.15731851499999994 0.5938285150000001 -1.6653345369377348e-16
9 3 5 -0.9602 -0.44441045 -0.5157895500000002 1.1102230246251565e-16
10 4 5 -0.56493 -0.6220550500000002 0.05712504999999998 1.1102230246251565e-16
11 1 6 -0.92309 -1.3692641 0.4461741000000001 0.0
12 2 6 -0.49542 -0.16052536499999998 -0.33489463500000005 0.0
13 3 6 -0.13313 -0.44761730000000005 0.31448730000000014 -5.551115123125783e-17
14 4 6 -1.5022 -0.6252619000000003 -0.8769381 3.3306690738754696e-16
15 5 6 0.27864 -0.003206850000000039 0.28184685000000004 0.0
16 1 7 -0.98495 -1.07516388 0.09021388000000002 0.0
17 2 7 0.20618 0.1335748550000001 0.07260514499999998 -8.326672684688674e-17
18 3 7 0.028276 -0.15351707999999997 0.18179307999999994 2.7755575615628914e-17
19 4 7 0.1455 -0.3311616800000001 0.4766616800000001 0.0
20 5 7 -0.5826 0.29089337000000004 -0.8734933700000002 1.1102230246251565e-16
21 6 7 0.99967 0.2941002200000001 0.70556978 -1.6653345369377348e-16
22 1 8 -1.4692 -1.07266145 -0.3965385500000001 0.0
23 2 8 -0.59969 0.1360772850000001 -0.7357672850000001 5.551115123125783e-17
24 3 8 0.19558 -0.15101464999999997 0.34659465 -2.7755575615628914e-17
25 4 8 -0.066566 -0.3286592500000001 0.26209325 1.1102230246251565e-16
26 5 8 0.043592 0.29339580000000004 -0.24980380000000005 0.0
27 6 8 0.49542 0.2966026500000001 0.19881735000000003 -1.1102230246251565e-16
28 7 8 0.44711 0.00250243 0.44460757000000006 -5.551115123125783e-17
29 1 9 -1.7131 -2.0426745200000003 0.3295745199999999 4.440892098500626e-16
30 2 9 -0.30632 -0.833935785 0.5276157850000001 0.0
31 3 9 -0.77759 -1.12102772 0.34343772000000006 0.0
32 4 9 -2.1107 -1.29867232 -0.8120276800000003 4.440892098500626e-16
33 5 9 -0.26744 -0.67661727 0.40917727000000004 0.0
34 6 9 -0.74283 -0.67341042 -0.06941957999999995 -1.1102230246251565e-16
35 7 9 0.0041236 -0.9675106400000001 0.9716342400000001 0.0
36 8 9 -1.4356 -0.97001307 -0.46558693 0.0
37 1 10 -1.3714 -1.5608628500000001 0.18946285000000007 2.220446049250313e-16
38 2 10 -0.12606 -0.35212411499999996 0.22606411500000007 -1.1102230246251565e-16
39 3 10 -1.3001 -0.63921605 -0.6608839500000001 1.1102230246251565e-16
40 4 10 -1.0592 -0.8168606500000002 -0.24233934999999995 2.220446049250313e-16
41 5 10 -0.99555 -0.19480559999999997 -0.8007444000000002 1.6653345369377348e-16
42 6 10 0.20382 -0.19159874999999993 0.39541875000000004 -1.1102230246251565e-16
43 7 10 -0.19086 -0.48569897000000006 0.29483897 1.1102230246251565e-16
44 8 10 -0.76757 -0.4882014 -0.2793686000000001 1.1102230246251565e-16
45 9 10 0.75344 0.48181167 0.27162833000000003 -5.551115123125783e-17
46 1 11 -1.1717 -1.6318191650000002 0.46011916500000005 2.220446049250313e-16
47 2 11 -0.0094253 -0.42308043000000006 0.41365513 5.551115123125783e-17
48 3 11 -1.0592 -0.7101723650000001 -0.34902763499999995 1.1102230246251565e-16
49 4 11 -0.34344 -0.8878169650000003 0.544376965 2.220446049250313e-16
50 5 11 0.74872 -0.2657619150000001 1.0144819150000002 0.0
51 6 11 0.024152 -0.2625550650000001 0.286707065 1.1102230246251565e-16
52 7 11 -1.4456 -0.5566552850000002 -0.8889447149999998 0.0
53 8 11 0.29925 -0.5591577150000002 0.8584077150000001 1.1102230246251565e-16
54 9 11 0.49542 0.4108553549999999 0.08456464500000001 1.1102230246251565e-16
55 10 11 -0.54785 -0.07095631500000013 -0.47689368500000007 2.498001805406602e-16
56 1 12 -1.6465 -1.4557400650000003 -0.19075993500000016 4.440892098500626e-16
57 2 12 0.87125 -0.24700133000000002 1.1182513299999999 1.1102230246251565e-16
58 3 12 -0.50838 -0.5340932650000001 0.025713264999999947 1.1102230246251565e-16
59 4 12 -0.54667 -0.7117378650000002 0.16506786500000004 2.220446049250313e-16
60 5 12 0.23622 -0.08968281500000008 0.32590281500000007 2.7755575615628914e-17
61 6 12 -0.42591 -0.08647596500000004 -0.33943403500000013 1.6653345369377348e-16
62 7 12 1.134 -0.3805761850000001 1.5145761850000001 -1.1102230246251565e-16
63 8 12 -0.036523 -0.3830786150000001 0.34655561500000004 5.551115123125783e-17
64 9 12 0.34285 0.586934455 -0.2440844550000001 1.1102230246251565e-16
65 10 12 -0.99908 0.1051227849999999 -1.1042027850000002 3.7470027081099033e-16
66 11 12 0.54313 0.17607910000000004 0.3670509000000002 -2.220446049250313e-16
67 1 13 -2.1578 -2.1995720000000003 0.04177200000000002 4.440892098500626e-16
68 2 13 -2.3345 -0.9908332650000002 -1.343666735 4.440892098500626e-16
69 3 13 -1.3078 -1.2779252000000003 -0.029874800000000104 4.440892098500626e-16
70 4 13 0.02592 -1.4555698000000006 1.4814898 4.440892098500626e-16
71 5 13 -0.42178 -0.8335147500000003 0.4117347500000001 2.220446049250313e-16
72 6 13 -0.40823 -0.8303079000000002 0.42207790000000006 2.220446049250313e-16
73 7 13 -0.32753 -1.1244081200000005 0.7968781200000001 4.440892098500626e-16
74 8 13 -1.3631 -1.1269105500000003 -0.23618945000000002 4.440892098500626e-16
75 9 13 -1.1428 -0.15689748000000026 -0.9859025200000002 4.440892098500626e-16
76 10 13 -0.40647 -0.6387091500000003 0.23223915000000003 2.220446049250313e-16
77 11 13 -1.7614 -0.5677528350000002 -1.1936471650000002 3.3306690738754696e-16
78 12 13 -0.77818 -0.7438319350000002 -0.03434806499999999 2.220446049250313e-16
79 1 14 -0.99555 -1.9671500000000004 0.9716000000000001 2.220446049250313e-16
80 2 14 -1.1228 -0.7584112650000002 -0.36438873500000013 3.3306690738754696e-16
81 3 14 -0.9549 -1.0455032000000002 0.09060320000000004 2.220446049250313e-16
82 4 14 -0.71574 -1.2231478000000005 0.5074078 4.440892098500626e-16
83 5 14 -1.5298 -0.6010927500000003 -0.9287072500000003 5.551115123125783e-16
84 6 14 -0.94018 -0.5978859000000002 -0.34229410000000005 2.220446049250313e-16
85 7 14 -1.2818 -0.8919861200000003 -0.38981388000000006 3.3306690738754696e-16
86 8 14 -2.0017 -0.8944885500000004 -1.10721145 4.440892098500626e-16
87 9 14 0.64033 0.07552451999999976 0.56480548 2.220446049250313e-16
88 10 14 -0.28865 -0.40628715000000026 0.11763714999999997 2.7755575615628914e-16
89 11 14 -0.19086 -0.33533083500000016 0.14447083500000013 0.0
90 12 14 -0.36877 -0.5114099350000002 0.142639935 2.220446049250313e-16
91 13 14 -0.75815 0.23242200000000002 -0.9905720000000002 2.220446049250313e-16
92 1 15 -2.2444 -1.1051785 -1.1392215000000003 2.220446049250313e-16
93 2 15 0.24211 0.10356023500000006 0.138549765 -5.551115123125783e-17
94 3 15 -0.55904 -0.18353170000000002 -0.3755083 5.551115123125783e-17
95 4 15 0.73164 -0.36117630000000017 1.0928163000000002 -5.551115123125783e-17
96 5 15 0.32812 0.26087875 0.06724125000000003 0.0
97 6 15 -1.4568 0.26408560000000003 -1.7208856000000006 4.440892098500626e-16
98 7 15 0.36523 -0.030014620000000047 0.39524462000000005 0.0
99 8 15 -0.23269 -0.03251705000000005 -0.20017295000000002 5.551115123125783e-17
100 9 15 0.72045 0.93749602 -0.21704601999999998 0.0
101 10 15 0.22856 0.45568434999999996 -0.22712434999999997 0.0
102 11 15 -0.09661 0.5266406650000002 -0.6232506650000001 0.0
103 12 15 0.47716 0.3505615650000001 0.126598435 -1.1102230246251565e-16
104 13 15 1.7566 1.0943935000000002 0.6622064999999999 -2.220446049250313e-16
105 14 15 1.306 0.8619715000000003 0.4440285000000001 -4.440892098500626e-16
106 1 16 -1.6612 -1.4565357000000003 -0.20466430000000005 4.440892098500626e-16
107 2 16 0.27981 -0.24779696500000004 0.5276069650000001 -1.1102230246251565e-16
108 3 16 -1.1257 -0.5348889000000001 -0.5908111 2.220446049250313e-16
109 4 16 -0.99143 -0.7125335000000003 -0.2788965 2.220446049250313e-16
110 5 16 -0.12783 -0.0904784500000001 -0.037351550000000004 1.1102230246251565e-16
