t i j k u[t]=u_ijk
1 1 2 3 -0.07195650000000002
2 1 2 4 -0.027055000000000006
3 1 2 5 -0.160916
4 1 2 6 -0.01342000000000001
5 1 2 7 -0.125983
6 1 2 8 0.04402999999999999
7 1 2 9 -0.008786500000000008
8 1 2 10 -0.15542899999999998
9 1 2 11 -0.22115859999999998
10 1 2 12 -0.120785
11 1 2 13 -0.1277095
12 1 2 14 -0.11213900000000002
13 1 2 15 -0.047692000000000005
14 1 2 16 -0.07709625
15 1 2 17 -0.141575
16 1 2 18 -0.04085750000000001
17 1 2 19 -0.14329200000000003
18 1 2 20 -0.04700499999999999
19 1 3 4 0.15350899999999998
20 1 3 5 -0.007015500000000002
21 1 3 6 0.006706499999999992
22 1 3 7 -0.01576200000000001
23 1 3 8 0.09619149999999999
24 1 3 9 0.0584865
25 1 3 10 -0.022362500000000007
26 1 3 11 0.0656709
27 1 3 12 0.07538649999999998
28 1 3 13 0.000314999999999993
29 1 3 14 -0.028768499999999995
30 1 3 15 -0.021073499999999988
31 1 3 16 -0.00046349999999999446
32 1 3 17 0.022129
33 1 3 18 0.026936499999999995
34 1 3 19 0.0329725
35 1 3 20 0.0735665
36 1 4 5 -0.087612
37 1 4 6 -0.004922000000000003
38 1 4 7 -0.08113418
39 1 4 8 -0.05273
40 1 4 9 0.016775129999999996
41 1 4 10 -0.07851099999999998
42 1 4 11 -0.059078099999999995
43 1 4 12 -0.0279585
44 1 4 13 -0.0611815
45 1 4 14 -0.07040500000000001
46 1 4 15 -0.027459499999999998
47 1 4 16 0.020412
48 1 4 17 -0.1243775
49 1 4 18 -0.010317000000000002
50 1 4 19 -0.1202915
51 1 4 20 -0.015489499999999995
52 1 5 6 0.10437
53 1 5 7 0.01628345
54 1 5 8 0.08961249999999998
55 1 5 9 0.11240149999999999
56 1 5 10 -0.054126499999999994
57 1 5 11 -0.0025021000000000015
58 1 5 12 0.08356449999999999
59 1 5 13 0.0379685
60 1 5 14 -0.34515250000000003
61 1 5 15 0.11061299999999999
62 1 5 16 0.0817725
63 1 5 17 0.04025299999999999
64 1 5 18 0.12163149999999998
65 1 5 19 -0.043449
66 1 5 20 0.015017499999999993
67 1 6 7 -0.10163349999999999
68 1 6 8 0.033613
69 1 6 9 0.0304413625
70 1 6 10 -0.06497599999999998
71 1 6 11 -0.04774659999999999
72 1 6 12 -0.013852499999999995
73 1 6 13 -0.11699699999999999
74 1 6 14 -0.003147800000000002
75 1 6 15 -0.0279805
76 1 6 16 0.0039045000000000043
77 1 6 17 -0.09331249999999999
78 1 6 18 -0.0277845
79 1 6 19 -0.096089
80 1 6 20 0.026988500000000006
81 1 7 8 0.0813185
82 1 7 9 0.03264349999999999
83 1 7 10 0.01977445
84 1 7 11 -0.012981099999999999
85 1 7 12 0.1048405
86 1 7 13 -0.0553925
87 1 7 14 0.05504049999999999
88 1 7 15 -0.018251499999999997
89 1 7 16 0.023833999999999998
90 1 7 17 0.0469075
91 1 7 18 0.03413499999999999
92 1 7 19 -0.008973
93 1 7 20 0.10084000000000001
94 1 8 9 0.007195000000000002
95 1 8 10 -0.1439835
