l i j f[l]=f_ij g[l]=g_ij s[l]=s_ij h[l]=h_ij
1 1 2 3.7874 1.038022 2.7493780000000005 -6.661338147750939e-16
2 1 3 1.2625 0.5610925000000001 0.7014075 -1.1102230246251565e-16
3 2 3 -0.84164 -0.4769294999999999 -0.36471050000000005 -1.1102230246251565e-16
4 1 4 -1.9638 0.5119994999999999 -2.4757995 0.0
5 2 4 -1.4027 -0.5260225000000001 -0.8766775 0.0
6 3 4 0.56109 -0.049093000000000164 0.6101829999999999 2.220446049250313e-16
7 1 5 -0.70137 -0.007013999999999909 -0.694356 -1.6653345369377348e-16
8 2 5 -0.98191 -1.0450359999999999 0.06312599999999995 0.0
9 3 5 2.220446049250313e-16 -0.5681065000000001 0.5681065000000001 2.220446049250313e-16
10 4 5 2.220446049250313e-16 -0.5190134999999998 0.5190135000000002 -2.220446049250313e-16
11 1 6 1.4027 0.4699165000000003 0.9327834999999999 -1.1102230246251565e-16
12 2 6 2.220446049250313e-16 -0.5681054999999997 0.5681055 -1.1102230246251565e-16
13 3 6 -1.2625 -0.09117599999999981 -1.1713239999999998 -3.3306690738754696e-16
14 4 6 2.220446049250313e-16 -0.04208299999999965 0.042083000000000245 -3.7470027081099033e-16
15 5 6 0.70137 0.4769305000000002 0.22443949999999993 -5.551115123125783e-17
16 1 7 1.2625 -0.15429899999999996 1.4167989999999997 2.220446049250313e-16
17 2 7 -0.42082 -1.192321 0.7715009999999999 0.0
18 3 7 -0.42082 -0.7153915000000001 0.29457149999999993 1.1102230246251565e-16
19 4 7 -1.4027 -0.6662984999999999 -0.7364015 -1.1102230246251565e-16
20 5 7 0.14027 -0.14728500000000005 0.287555 5.551115123125783e-17
21 6 7 -1.8236 -0.6242155000000003 -1.1993844999999999 0.0
22 1 8 1.543 0.3576975 1.1853024999999997 2.220446049250313e-16
23 2 8 -0.28055 -0.6803245 0.39977450000000003 0.0
24 3 8 -1.1222 -0.2033950000000001 -0.9188049999999999 -1.1102230246251565e-16
25 4 8 2.8055 -0.15430199999999994 2.959802 0.0
26 5 8 -0.84164 0.3647114999999999 -1.2063515 5.551115123125783e-17
27 6 8 -0.56109 -0.11221900000000029 -0.448871 3.3306690738754696e-16
28 7 8 -0.42082 0.5119965 -0.9328164999999999 0.0
29 1 9 -0.98191 -0.6733079999999999 -0.3086019999999998 -2.220446049250313e-16
30 2 9 -1.6833 -1.7113299999999998 0.0280300000000001 -2.220446049250313e-16
31 3 9 -3.9276 -1.2344005 -2.6931994999999995 -4.440892098500626e-16
32 4 9 0.42082 -1.1853075 1.6061275 0.0
33 5 9 -1.9638 -0.6662939999999999 -1.297506 0.0
34 6 9 -0.70137 -1.1432245 0.4418544999999998 2.220446049250313e-16
35 7 9 -0.56109 -0.5190089999999999 -0.04208099999999994 -1.1102230246251565e-16
36 8 9 -1.2625 -1.0310055 -0.23149449999999994 0.0
37 1 10 -2.2444 -1.234402 -1.009998 -2.220446049250313e-16
38 2 10 -1.543 -2.272424 0.729424 0.0
