t i j k u[t]=u_ijk
1 1 2 3 0.17499849999999995
2 1 2 4 0.163515
3 1 2 5 0.27153499999999997
4 1 2 6 0.14680799999999997
5 1 2 7 0.12706849999999997
6 1 2 8 0.20822899999999994
7 1 2 9 0.222888
8 1 2 10 0.2461545
9 1 2 11 0.0512435
10 1 2 12 0.09875499999999997
11 1 2 13 0.22294000000000003
12 1 2 14 0.17444499999999996
13 1 2 15 0.25166
14 1 2 16 0.150528
15 1 2 17 0.17030499999999996
16 1 2 18 0.32749
17 1 2 19 0.19251000000000001
18 1 2 20 0.27918
19 1 3 4 0.067565
20 1 3 5 -0.028866000000000003
21 1 3 6 -0.0566485
22 1 3 7 -0.0243655
23 1 3 8 -0.0699225
24 1 3 9 0.0038110000000000062
25 1 3 10 0.0996235
26 1 3 11 0.02053265
27 1 3 12 -0.1378685
28 1 3 13 -0.009984499999999995
29 1 3 14 0.16587349999999998
30 1 3 15 -0.03614050000000001
31 1 3 16 0.005599500000000002
32 1 3 17 0.03939649999999999
33 1 3 18 0.12231649999999998
34 1 3 19 0.0581545
35 1 3 20 0.0671965
36 1 4 5 -0.014751499999999997
37 1 4 6 -0.051905
38 1 4 7 -0.0891925
39 1 4 8 0.080496
40 1 4 9 -0.06341899999999999
41 1 4 10 -0.044900499999999996
42 1 4 11 -0.1469415
43 1 4 12 -0.1403665
44 1 4 13 -0.07647495
45 1 4 14 0.02425999999999999
46 1 4 15 -0.070987
47 1 4 16 -0.0369725
48 1 4 17 -0.003049999999999986
49 1 4 18 0.07762250000000001
50 1 4 19 -0.0032645000000000035
51 1 4 20 -0.031165000000000005
52 1 5 6 -0.021247500000000006
53 1 5 7 -0.11864250000000001
54 1 5 8 -0.1536415
55 1 5 9 -0.07763465
56 1 5 10 0.050875000000000004
57 1 5 11 0.0031069999999999987
58 1 5 12 -0.18682249999999997
59 1 5 13 -0.0952325
60 1 5 14 0.05559599999999999
61 1 5 15 -0.0495745
62 1 5 16 -0.025509499999999997
63 1 5 17 0.032032500000000005
64 1 5 18 0.0482725
65 1 5 19 -0.022677500000000007
66 1 5 20 -0.009407500000000003
67 1 6 7 -0.0146926
68 1 6 8 0.0652655
69 1 6 9 0.019545500000000007
70 1 6 10 0.14136100000000001
71 1 6 11 -0.018846499999999988
72 1 6 12 -0.060814999999999994
73 1 6 13 0.0762695
74 1 6 14 0.17376199999999997
75 1 6 15 0.19161299999999998
76 1 6 16 0.159802
77 1 6 17 0.168437
78 1 6 18 0.13866
79 1 6 19 0.039594999999999984
80 1 6 20 0.122215
81 1 7 8 0.04893700000000001
82 1 7 9 -0.005464999999999986
83 1 7 10 0.09072649999999999
84 1 7 11 0.06598400000000001
85 1 7 12 0.031198000000000004
86 1 7 13 -0.013694999999999988
87 1 7 14 0.11254999999999998
88 1 7 15 -0.00021700000000000053
89 1 7 16 0.00402800000000001
90 1 7 17 0.18356350000000002
