t i j k u[t]=u_ijk
1 1 2 3 0.13083450000000002
2 1 2 4 0.06795050000000001
3 1 2 5 0.13292700000000002
4 1 2 6 0.027245000000000002
5 1 2 7 0.065418
6 1 2 8 0.049337000000000006
7 1 2 9 0.0762005
8 1 2 10 0.0681285
9 1 2 11 0.063975235
10 1 2 12 0.13174900000000003
11 1 2 13 -0.002973499999999985
12 1 2 14 -0.000500999999999996
13 1 2 15 0.13018700000000002
14 1 2 16 0.10291200000000002
15 1 2 17 0.10632850000000002
16 1 2 18 0.11089250000000003
17 1 2 19 0.04129649999999999
18 1 2 20 0.024061499999999993
19 1 3 4 0.028600000000000007
20 1 3 5 0.010457000000000001
21 1 3 6 -0.007275
22 1 3 7 0.0038883000000000017
23 1 3 8 0.03646600000000001
24 1 3 9 2.500000000005276e-6
25 1 3 10 -0.043208
26 1 3 11 -0.041148000000000004
27 1 3 12 0.010133000000000003
28 1 3 13 -0.004273000000000005
29 1 3 14 -0.044740499999999996
30 1 3 15 0.037495000000000014
31 1 3 16 -0.019997999999999995
32 1 3 17 0.005681999999999999
33 1 3 18 0.07864050000000002
34 1 3 19 0.040116500000000006
35 1 3 20 0.026183
36 1 4 5 0.040235
37 1 4 6 -0.06571400000000001
38 1 4 7 0.019764
39 1 4 8 0.033373200000000006
40 1 4 9 -0.056638499999999994
41 1 4 10 -0.0211485
42 1 4 11 0.004654499999999998
43 1 4 12 0.01823300000000001
44 1 4 13 0.0724275
45 1 4 14 -0.022768000000000004
46 1 4 15 0.11204350000000002
47 1 4 16 -0.0032700000000000008
48 1 4 17 -0.006038500000000014
49 1 4 18 0.016726500000000002
50 1 4 19 -0.011253499999999996
51 1 4 20 -0.025243500000000006
52 1 5 6 -0.045153500000000006
53 1 5 7 -0.0851225
54 1 5 8 -0.029600400000000002
55 1 5 9 -0.032957
56 1 5 10 -0.08644750000000001
57 1 5 11 -0.009219
58 1 5 12 -0.011103999999999998
59 1 5 13 -0.018439000000000004
60 1 5 14 -0.13195250000000003
61 1 5 15 0.02338600000000001
62 1 5 16 -0.0285715
63 1 5 17 8.714999999999141e-5
64 1 5 18 0.030894500000000002
65 1 5 19 -0.05616950000000001
66 1 5 20 -0.07475500000000002
67 1 6 7 0.0530765
68 1 6 8 0.05207650000000001
69 1 6 9 0.0023590000000000056
70 1 6 10 0.032606500000000004
71 1 6 11 0.013638100000000002
72 1 6 12 0.014875000000000006
73 1 6 13 0.04132400000000001
74 1 6 14 -0.043386
75 1 6 15 -0.006774499999999995
76 1 6 16 0.030101500000000007
77 1 6 17 0.0507195
78 1 6 18 0.05846449999999999
79 1 6 19 0.06429800000000001
80 1 6 20 -0.008102000000000005
81 1 7 8 0.046568000000000005
82 1 7 9 0.03661368000000001
83 1 7 10 0.009779499999999998
84 1 7 11 -0.0629425
85 1 7 12 0.08977750000000001
86 1 7 13 0.042266000000000005
87 1 7 14 -0.06356
88 1 7 15 0.08123400000000001
89 1 7 16 -0.0271875
90 1 7 17 0.042118499999999996
91 1 7 18 0.092896
92 1 7 19 -0.0577325
93 1 7 20 -0.08259250000000001
94 1 8 9 -0.059585000000000006
95 1 8 10 -0.04326850000000001
96 1 8 11 8.749999999999592e-5
97 1 8 12 0.007038850000000002
98 1 8 13 -0.03372500000000001
99 1 8 14 -0.12376750000000002
100 1 8 15 0.027125500000000007
101 1 8 16 -0.009810500000000003
102 1 8 17 0.03684489999999999
103 1 8 18 -0.006190000000000008
104 1 8 19 -0.03732000000000001
105 1 8 20 0.03425149999999999
106 1 9 10 0.020586999999999998
107 1 9 11 -0.002299000000000004
108 1 9 12 0.013812500000000002
109 1 9 13 -0.03490500000000001
110 1 9 14 -0.0038610000000000038
111 1 9 15 0.06258750000000002
112 1 9 16 0.06715000000000002
113 1 9 17 0.02473824999999999
114 1 9 18 0.1179
115 1 9 19 0.03619649999999999
116 1 9 20 -0.0063370500000000055
117 1 10 11 -0.0373775
118 1 10 12 -0.036198999999999995
119 1 10 13 0.018996500000000003
120 1 10 14 -0.033225
121 1 10 15 0.05507800000000002
122 1 10 16 0.026860500000000006
123 1 10 17 0.044326849999999994
124 1 10 18 0.03987800000000001
125 1 10 19 0.017583
126 1 10 20 0.030570500000000004
127 1 11 12 0.05089650000000001
128 1 11 13 -0.03876500000000001
129 1 11 14 -0.0183505
130 1 11 15 0.048804500000000015
131 1 11 16 0.042265500000000004
132 1 11 17 0.060291
133 1 11 18 0.141025
134 1 11 19 0.047538000000000004
135 1 11 20 0.05578350000000001
136 1 12 13 -0.013344000000000007
137 1 12 14 -0.050986000000000004
138 1 12 15 0.05375300000000001
139 1 12 16 0.018319
140 1 12 17 -0.01316750000000001
141 1 12 18 0.082763
142 1 12 19 0.012899914999999993
143 1 12 20 0.008214999999999995
144 1 13 14 -0.09602000000000001
145 1 13 15 0.09216000000000002
146 1 13 16 0.048600000000000004
147 1 13 17 0.021589499999999998
148 1 13 18 0.04797900000000001
149 1 13 19 -0.040676000000000004
150 1 13 20 -0.003270999999999999
151 1 14 15 0.1277425
152 1 14 16 0.053075500000000005
153 1 14 17 0.06509299999999998
154 1 14 18 0.079612
155 1 14 19 0.031191499999999994
156 1 14 20 -0.018232500000000006
157 1 15 16 -0.05425500000000001
158 1 15 17 -0.06162000000000003
159 1 15 18 -0.031075000000000012
160 1 15 19 -0.09284000000000002
161 1 15 20 -0.05460950000000001
162 1 16 17 -0.021119000000000013
163 1 16 18 0.0762845
164 1 16 19 -0.009425000000000003
165 1 16 20 -0.004213300000000004
166 1 17 18 -0.011399999999999993
167 1 17 19 -0.018525999999999994
168 1 17 20 0.006420000000000004
169 1 18 19 -0.0628235
170 1 18 20 -0.12320500000000004
171 1 19 20 0.048305
172 2 3 4 0.09148400000000002
173 2 3 5 0.008364500000000002
174 2 3 6 0.09631450000000003
175 2 3 7 0.06930480000000001
176 2 3 8 0.11796350000000001
177 2 3 9 0.05463650000000001
178 2 3 10 0.019498000000000005
179 2 3 11 0.025711265000000007
180 2 3 12 0.009218500000000003
181 2 3 13 0.129535
182 2 3 14 0.086595
183 2 3 15 0.0381425
184 2 3 16 0.007924500000000013
185 2 3 17 0.03018800000000001
186 2 3 18 0.09858250000000002
187 2 3 19 0.12965450000000003
188 2 3 20 0.13295600000000005
189 2 4 5 -0.024741500000000007
190 2 4 6 -0.025008500000000003
191 2 4 7 0.0222965
192 2 4 8 0.05198670000000001
193 2 4 9 -0.06488850000000002
194 2 4 10 -0.021326499999999998
195 2 4 11 0.008629765
196 2 4 12 -0.0455655
197 2 4 13 0.14335150000000002
198 2 4 14 0.04568350000000001
199 2 4 15 0.04980700000000001
200 2 4 16 -0.0382315
201 2 4 17 -0.0444165
202 2 4 18 -0.026215499999999992
203 2 4 19 0.015400500000000008
204 2 4 20 0.018645500000000006
205 2 5 6 0.060528500000000006
206 2 5 7 -0.0176135
207 2 5 8 0.05398960000000001
208 2 5 9 0.023769500000000002
209 2 5 10 -0.021649000000000005
210 2 5 11 0.059732765
211 2 5 12 -0.009925999999999999
212 2 5 13 0.11746150000000001
213 2 5 14 0.0014754999999999963
214 2 5 15 0.02612600000000001
215 2 5 16 0.0014435000000000003
216 2 5 17 0.02668565
217 2 5 18 0.052929000000000004
218 2 5 19 0.035461
219 2 5 20 0.03411050000000001
220 2 6 7 0.014903499999999998
221 2 6 8 0.029984499999999997
222 2 6 9 -0.046596500000000006
223 2 6 10 -0.008277000000000001
224 2 6 11 -0.023092135000000003
225 2 6 12 -0.08962900000000001
226 2 6 13 0.07154250000000001
227 2 6 14 -0.01564
228 2 6 15 -0.1097165
229 2 6 16 -0.04556550000000001
230 2 6 17 -0.028364000000000004
231 2 6 18 -0.025183
232 2 6 19 0.05024650000000001
233 2 6 20 -0.004918499999999998
234 2 7 8 0.06264900000000001
235 2 7 9 0.02583118
236 2 7 10 0.007069
237 2 7 11 -0.06149973500000001
238 2 7 12 0.0234465
239 2 7 13 0.11065749999999999
240 2 7 14 0.0023590000000000004
241 2 7 15 0.016465
242 2 7 16 -0.0646815
243 2 7 17 0.0012080000000000007
244 2 7 18 0.0474215
245 2 7 19 -0.033610999999999995
246 2 7 20 -0.041235999999999995
247 2 8 9 -0.08644850000000001
248 2 8 10 -0.062060000000000004
249 2 8 11 -0.014550734999999999
250 2 8 12 -0.07537315000000001
251 2 8 13 0.0185855
252 2 8 14 -0.07392950000000001
253 2 8 15 -0.0537245
254 2 8 16 -0.0633855
255 2 8 17 -0.020146599999999997
256 2 8 18 -0.06774550000000001
