l i j f[l]=f_ij g[l]=g_ij s[l]=s_ij h[l]=h_ij
1 1 2 -2.849 -1.2501741500000003 -1.5988258500000003 4.440892098500626e-16
2 1 3 0.97913 0.39074860000000033 0.5883813999999999 -3.3306690738754696e-16
3 2 3 2.389 1.6409227500000005 0.7480772499999997 -4.440892098500626e-16
4 1 4 -1.4915 -0.5807658500000001 -0.9107341500000001 2.220446049250313e-16
5 2 4 0.8164 0.6694083000000002 0.1469917000000001 -2.220446049250313e-16
6 3 4 0.59955 -0.9715144500000005 1.57106445 5.551115123125783e-16
7 1 5 0.53305 -0.09075135000000001 0.6238013500000001 -1.1102230246251565e-16
8 2 5 0.16373 1.1594228000000002 -0.9956927999999999 -2.220446049250313e-16
9 3 5 -0.58639 -0.48149995000000034 -0.10489005000000001 3.885780586188048e-16
10 4 5 0.27231 0.49001450000000013 -0.21770450000000002 -1.1102230246251565e-16
11 1 6 -1.2159 -0.6245929625000002 -0.5913070375 2.220446049250313e-16
12 2 6 1.3647 0.6255811875000001 0.7391188125 -1.1102230246251565e-16
13 3 6 -2.0609 -1.0153415625000006 -1.0455584375000002 6.661338147750939e-16
14 4 6 0.17716 -0.04382711250000004 0.22098711250000005 0.0
15 5 6 0.33845 -0.5338416125000002 0.8722916125 1.1102230246251565e-16
16 1 7 0.12177 -0.5901950800000001 0.71196508 1.1102230246251565e-16
17 2 7 0.45111 0.6599790700000002 -0.20886906999999993 -3.3306690738754696e-16
18 3 7 -1.1726 -0.9809436800000004 -0.1916563200000001 4.440892098500626e-16
19 4 7 -0.0094136 -0.009429229999999955 1.5629999999995647e-5 -3.9898639947466563e-17
20 5 7 -0.085611 -0.4994437300000001 0.41383273000000004 5.551115123125783e-17
21 6 7 -0.695 0.03439788250000009 -0.7293978824999998 -2.220446049250313e-16
22 1 8 -2.5608 -1.5117468500000006 -1.0490531499999998 4.440892098500626e-16
23 2 8 1.1688 -0.26157270000000044 1.4303727000000004 1.1102230246251565e-16
24 3 8 -1.6161 -1.902495450000001 0.28639544999999994 1.1102230246251565e-15
25 4 8 -2.1239 -0.9309810000000006 -1.1929189999999996 3.3306690738754696e-16
26 5 8 -1.3016 -1.4209955000000007 0.11939549999999993 6.661338147750939e-16
27 6 8 -0.67264 -0.8871538875000006 0.21451388749999992 6.661338147750939e-16
28 7 8 -1.0562 -0.9215517700000007 -0.13464823 6.661338147750939e-16
29 1 9 -1.8246 -1.0005169075000004 -0.8240830925 4.440892098500626e-16
30 2 9 0.84867 0.24965724249999993 0.5990127575 5.551115123125783e-17
31 3 9 -1.634 -1.3912655075000007 -0.2427344924999999 6.661338147750939e-16
32 4 9 0.0024026 -0.41975105750000025 0.4221536575 2.220446049250313e-16
33 5 9 -0.10962 -0.9097655575000003 0.8001455574999997 6.661338147750939e-16
34 6 9 0.00012725 -0.3759239450000002 0.37605119500000006 1.6653345369377348e-16
35 7 9 -1.2935 -0.4103218275000003 -0.8831781725000002 3.885780586188048e-16
36 8 9 0.8801 0.5112299425000004 0.3688700575 -4.440892098500626e-16
37 1 10 -0.33922 -1.1569623500000004 0.8177423499999997 6.661338147750939e-16
38 2 10 -0.5988 0.0932117999999999 -0.6920118000000001 1.6653345369377348e-16
39 3 10 -1.7656 -1.5477109500000008 -0.21788905000000003 8.881784197001252e-16
