t i j k u[t]=u_ijk
1 1 2 3 -0.061999499999999985
2 1 2 4 -0.025122499999999975
3 1 2 5 0.025235
4 1 2 6 -0.011579999999999998
5 1 2 7 -0.10866999999999997
6 1 2 8 -0.033461499999999984
7 1 2 9 -0.06415499999999999
8 1 2 10 0.032200000000000006
9 1 2 11 -0.026994999999999984
10 1 2 12 0.02451550000000001
11 1 2 13 -0.05284349999999999
12 1 2 14 0.04362699999999999
13 1 2 15 -0.04500049999999998
14 1 2 16 -0.04029499999999998
15 1 2 17 -0.07474499999999996
16 1 2 18 -0.10566499999999995
17 1 2 19 -0.03901999999999999
18 1 2 20 -0.16077499999999992
19 1 3 4 -0.05497449999999999
20 1 3 5 0.08074459999999997
21 1 3 6 0.11357949999999996
22 1 3 7 0.012664499999999997
23 1 3 8 0.042024499999999985
24 1 3 9 0.05598449999999998
25 1 3 10 0.05771199999999999
26 1 3 11 0.12988899999999998
27 1 3 12 0.0511545
28 1 3 13 -0.07890549999999998
29 1 3 14 0.07245749999999998
30 1 3 15 0.04171849999999999
31 1 3 16 0.0292445
32 1 3 17 0.09773649999999999
33 1 3 18 -0.06301549999999999
34 1 3 19 0.02411949999999999
35 1 3 20 -0.09139549999999999
36 1 4 5 0.12432349999999995
37 1 4 6 0.08534699999999999
38 1 4 7 0.04754249999999999
39 1 4 8 0.017787499999999998
40 1 4 9 0.12749349999999995
41 1 4 10 0.11562649999999998
42 1 4 11 0.0774975
43 1 4 12 0.10918249999999999
44 1 4 13 0.0556825
45 1 4 14 0.09726249999999997
46 1 4 15 0.09828549999999998
47 1 4 16 0.07512249999999998
48 1 4 17 0.13495999999999997
49 1 4 18 -0.0025674999999999995
50 1 4 19 0.08189749999999997
51 1 4 20 -0.08734749999999998
52 1 5 6 0.04647999999999999
53 1 5 7 -0.029579999999999988
54 1 5 8 0.07214199999999998
55 1 5 9 -0.010589500000000005
56 1 5 10 -0.022131499999999985
57 1 5 11 0.009835000000000003
58 1 5 12 0.030284500000000006
59 1 5 13 -0.12836999999999998
60 1 5 14 0.09950999999999997
61 1 5 15 -0.029069499999999984
62 1 5 16 -0.06169499999999997
63 1 5 17 -0.010449999999999989
64 1 5 18 -0.06598349999999997
65 1 5 19 -0.016718
66 1 5 20 -0.09193999999999998
67 1 6 7 -0.03216499999999999
68 1 6 8 0.013535000000000005
69 1 6 9 -0.0002150000000000096
70 1 6 10 -0.07559999999999996
71 1 6 11 0.03475500000000001
72 1 6 12 -0.0064349999999999885
73 1 6 13 -0.06455499999999999
74 1 6 14 0.009844999999999991
75 1 6 15 0.041255499999999994
76 1 6 16 0.038520000000000006
77 1 6 17 0.017325000000000007
78 1 6 18 -0.15234499999999995
79 1 6 19 -0.055915
80 1 6 20 -0.06276999999999998
81 1 7 8 0.05166149999999999
82 1 7 9 0.05640499999999998
83 1 7 10 0.006083000000000009
84 1 7 11 0.0396875
85 1 7 12 0.07589
86 1 7 13 -0.07219999999999997
87 1 7 14 0.00851954999999999
88 1 7 15 0.051734999999999996
89 1 7 16 0.05487999999999999
90 1 7 17 0.07826
91 1 7 18 -0.07660899999999997
92 1 7 19 0.026671499999999983
93 1 7 20 -0.07240249999999997
94 1 8 9 -0.004913500000000011
95 1 8 10 0.0270175
96 1 8 11 0.04067049999999999
97 1 8 12 -0.006155649999999989
98 1 8 13 -0.08804499999999998
99 1 8 14 0.07242999999999997
100 1 8 15 -0.07585649999999998
101 1 8 16 0.0032645000000000026
102 1 8 17 -0.003406999999999994
103 1 8 18 -0.04835699999999999
104 1 8 19 -0.09721999999999997
105 1 8 20 -0.09108199999999997
106 1 9 10 -0.00212749999999998
107 1 9 11 0.0595604
108 1 9 12 0.094755
109 1 9 13 -0.04291249999999998
110 1 9 14 0.011473999999999998
111 1 9 15 -0.01822149999999998
112 1 9 16 -0.0034804999999999853
113 1 9 17 0.03411000000000001
114 1 9 18 -0.04536599999999997
115 1 9 19 0.04560499999999999
116 1 9 20 -0.11455549999999996
117 1 10 11 0.012644999999999991
118 1 10 12 0.11048999999999998
119 1 10 13 -0.04859449999999999
120 1 10 14 -0.03878000000000001
121 1 10 15 0.0027234999999999946
122 1 10 16 0.016530999999999994
123 1 10 17 0.08540499999999998
124 1 10 18 -0.0036600000000000066
125 1 10 19 -0.033747000000000006
126 1 10 20 -0.0956805
127 1 11 12 -0.043854799999999985
128 1 11 13 -0.13654999999999995
129 1 11 14 -0.063017
130 1 11 15 -0.09757599999999997
131 1 11 16 0.019947999999999997
132 1 11 17 0.06536499999999999
133 1 11 18 -0.17911499999999994
134 1 11 19 -0.090542
135 1 11 20 -0.16052199999999997
136 1 12 13 -0.12196499999999998
137 1 12 14 0.03100949999999997
138 1 12 15 -0.051450499999999996
139 1 12 16 0.057023999999999984
140 1 12 17 -0.014109499999999999
141 1 12 18 -0.09821399999999998
142 1 12 19 -0.04371450000000001
143 1 12 20 -0.14507499999999998
144 1 13 14 0.06664149999999998
145 1 13 15 0.039817
146 1 13 16 0.048618699999999994
147 1 13 17 0.13995499999999997
148 1 13 18 -0.10135999999999995
149 1 13 19 -0.04063
150 1 13 20 -0.09886499999999997
151 1 14 15 -0.02559649999999998
152 1 14 16 0.03245900000000001
153 1 14 17 0.067
154 1 14 18 -0.11009749999999996
155 1 14 19 -0.015209799999999996
156 1 14 20 -0.12070249999999995
157 1 15 16 0.046682999999999995
158 1 15 17 0.11440499999999997
159 1 15 18 -0.09632499999999997
160 1 15 19 0.007635499999999987
161 1 15 20 -0.0018095000000000025
162 1 16 17 0.008812
163 1 16 18 -0.10241999999999997
164 1 16 19 -0.12800999999999996
165 1 16 20 -0.16551499999999994
166 1 17 18 -0.13699999999999998
167 1 17 19 -0.0578115
168 1 17 20 -0.11831149999999997
169 1 18 19 0.09830099999999997
170 1 18 20 -0.020275499999999995
171 1 19 20 -0.06874149999999997
172 2 3 4 -0.09185149999999999
173 2 3 5 -0.006489900000000005
174 2 3 6 0.06316
175 2 3 7 0.059335000000000006
176 2 3 8 0.013486499999999997
177 2 3 9 0.058139999999999976
178 2 3 10 -0.03648749999999999
179 2 3 11 0.0948845
180 2 3 12 -0.03536049999999999
181 2 3 13 -0.08806149999999997
182 2 3 14 -0.033169
183 2 3 15 0.024719499999999988
184 2 3 16 0.007539999999999989
185 2 3 17 0.11048199999999997
186 2 3 18 -0.019349999999999996
187 2 3 19 0.0011399999999999963
188 2 3 20 0.007379999999999985
189 2 4 5 0.07396599999999999
190 2 4 6 0.0718045
191 2 4 7 0.13108999999999998
192 2 4 8 0.0261265
193 2 4 9 0.16652599999999998
194 2 4 10 0.058303999999999995
195 2 4 11 0.07937
196 2 4 12 0.059544499999999986
197 2 4 13 0.08340349999999998
198 2 4 14 0.028513000000000004
199 2 4 15 0.11816349999999999
200 2 4 16 0.09029499999999999
201 2 4 17 0.18458249999999998
202 2 4 18 0.07797499999999999
203 2 4 19 0.09579499999999999
204 2 4 20 0.04830499999999999
205 2 5 6 0.083295
206 2 5 7 0.10432499999999999
207 2 5 8 0.13083849999999997
208 2 5 9 0.07880049999999998
209 2 5 10 -0.02909649999999999
210 2 5 11 0.06206499999999999
211 2 5 12 0.031003999999999997
212 2 5 13 -0.05029149999999999
213 2 5 14 0.08111799999999998
214 2 5 15 0.041165999999999994
215 2 5 16 0.00383500000000001
216 2 5 17 0.08952999999999998
217 2 5 18 0.06491649999999999
218 2 5 19 0.04753699999999999
219 2 5 20 0.09406999999999996
220 2 6 7 0.06492499999999998
221 2 6 8 0.03541649999999998
222 2 6 9 0.05235999999999999
223 2 6 10 -0.11937999999999997
224 2 6 11 0.05016999999999998
225 2 6 12 -0.0425305
226 2 6 13 -0.023291500000000014
227 2 6 14 -0.045362
228 2 6 15 0.07467599999999996
229 2 6 16 0.06723499999999999
230 2 6 17 0.08048999999999996
231 2 6 18 -0.05825999999999999
232 2 6 19 -0.02847500000000001
233 2 6 20 0.08642499999999999
234 2 7 8 -0.023547
235 2 7 9 0.011889999999999998
236 2 7 10 -0.13478699999999996
237 2 7 11 -0.04198749999999999
238 2 7 12 -0.05729549999999999
239 2 7 13 -0.12802649999999996
240 2 7 14 -0.14377744999999997
241 2 7 15 -0.0119345
242 2 7 16 -0.013494999999999998
243 2 7 17 0.04433499999999998
244 2 7 18 -0.07961399999999999
245 2 7 19 -0.0429785
246 2 7 20 -0.020297500000000003
247 2 8 9 0.025779999999999994
248 2 8 10 -0.038644
249 2 8 11 0.034203999999999984
250 2 8 12 -0.06413264999999999
251 2 8 13 -0.06866299999999999
252 2 8 14 -0.004658500000000009
253 2 8 15 -0.06431749999999999
254 2 8 16 0.010097999999999998
255 2 8 17 0.03787649999999999
256 2 8 18 0.023846499999999993
257 2 8 19 -0.09166149999999997
258 2 8 20 0.036231499999999986
259 2 9 10 -0.0984825
260 2 9 11 0.022400399999999994
261 2 9 12 0.006084499999999992
262 2 9 13 -0.054223999999999994
263 2 9 14 -0.09630799999999996
264 2 9 15 -0.037376
265 2 9 16 -0.027340499999999997
266 2 9 17 0.04469999999999998
267 2 9 18 -0.003856
268 2 9 19 0.020469999999999995
269 2 9 20 -0.0179355
270 2 10 11 0.07183999999999997
271 2 10 12 0.11817449999999997
272 2 10 13 0.036448999999999995
273 2 10 14 -0.050206999999999995
274 2 10 15 0.07992399999999998
275 2 10 16 0.089026
276 2 10 17 0.19234999999999994
277 2 10 18 0.13420499999999996
278 2 10 19 0.03747299999999999
279 2 10 20 0.09729449999999996
280 2 11 12 -0.09536529999999999
281 2 11 13 -0.1107015
282 2 11 14 -0.13363899999999998
283 2 11 15 -0.07957049999999999
284 2 11 16 0.03324799999999999
285 2 11 17 0.11311499999999997
286 2 11 18 -0.10044499999999999
287 2 11 19 -0.07851699999999999
288 2 11 20 -0.026741999999999995
289 2 12 13 -0.04460599999999999
