n1,n2,weight
1,2,-1.9451e+00
1,3,1.2606e+00
1,4,-1.4197e-01
1,5,2.0890e+00
1,6,-4.7715e-02
1,7,-2.3653e+00
1,8,-1.7295e+00
1,9,1.3144e+00
1,10,-2.0274e+00
1,11,-2.2683e+00
1,12,-1.1411e+00
1,13,-7.0403e-01
1,14,-2.2546e+00
1,15,2.4518e+00
1,16,-2.4646e+00
1,17,-2.7442e+00
1,18,-6.7119e-01
1,19,-1.0462e+00
1,20,-7.1122e-01
2,1,2.0568e+00
2,3,1.7183e+00
2,4,6.5921e-01
2,5,2.2968e+00
2,6,-1.1324e+00
2,7,-2.3734e+00
2,8,2.5394e+00
2,9,2.2189e-01
2,10,4.2623e-01
2,11,-3.8992e-01
2,12,1.8278e+00
2,13,3.4220e-01
2,14,2.5666e+00
2,15,9.2532e-01
2,16,-5.8502e-01
2,17,-1.7071e+00
2,18,1.1699e+00
2,19,1.7180e+00
2,20,-1.7751e+00
3,1,1.8519e-02
3,2,-7.1173e-01
3,4,-4.1067e-01
3,5,2.1449e+00
3,6,7.2970e-01
3,7,-1.9506e+00
3,8,-5.2794e-01
3,9,-5.0782e-01
3,10,-1.6417e+00
3,11,3.1686e-01
3,12,-1.0330e+00
3,13,-2.0106e+00
3,14,1.2207e+00
3,15,-5.1077e-01
3,16,-9.0842e-01
3,17,7.2054e-01
3,18,-2.9005e+00
3,19,3.2407e-01
3,20,-2.0095e+00
4,1,3.0543e+00
4,2,-1.8998e+00
4,3,-1.1678e+00
4,5,1.1123e+00
4,6,1.9793e+00
4,7,-3.4764e+00
4,8,-3.2478e+00
4,9,-9.0581e-01
4,10,1.5657e+00
4,11,-4.3041e-01
4,12,2.8456e+00
4,13,5.7651e-01
4,14,1.5026e-01
4,15,5.3191e-01
4,16,-9.9547e-01
4,17,1.8183e+00
4,18,-1.4698e+00
4,19,-7.7841e-04
4,20,-7.9701e-01
5,1,-6.9055e-01
5,2,-1.2955e+00
5,3,8.7350e-01
5,4,-1.4210e+00
5,6,1.0165e+00
5,7,-7.2906e-01
5,8,2.1243e+00
5,9,-2.7914e-01
5,10,-1.3824e+00
5,11,8.1837e-01
5,12,-3.5605e-02
5,13,-2.6169e+00
5,14,-1.5347e-01
5,15,-6.5281e-01
5,16,-1.4218e-01
5,17,-1.1187e+00
5,18,9.3881e-02
5,19,2.8131e-01
5,20,-7.4115e-01
6,1,1.2646e+00
6,2,-2.0954e+00
6,3,-5.7300e-01
6,4,-3.1666e-01
6,5,-2.4268e+00
6,7,-1.7525e+00
6,8,-6.6422e-01
6,9,-2.2840e+00
6,10,-1.6579e+00
6,11,-1.5099e+00
6,12,4.5514e-01
6,13,-8.8775e-01
6,14,-7.4913e-01
6,15,9.3321e-02
6,16,1.9989e+00
6,17,2.0928e-01
6,18,-3.9577e+00
6,19,3.5589e-02
6,20,-1.8049e+00
7,1,-1.8244e-01
7,2,-1.5530e-01
7,3,7.9877e-01
7,4,5.5602e-01
7,5,2.1251e+00
7,6,1.3946e+00
7,8,-1.5551e+00
7,9,2.1001e+00
7,10,7.7407e-01
7,11,1.5645e-02
7,12,2.1765e+00
7,13,-1.3783e+00
7,14,6.1913e-01
7,15,-6.1370e-01
7,16,6.0418e-01
7,17,1.7519e+00
7,18,2.6207e-01
7,19,-4.3183e-01
7,20,1.6946e-01
8,1,8.8923e-01
8,2,-1.2884e+00
8,3,-3.3076e-01
8,4,2.4737e+00
8,5,1.1577e+00
8,6,1.2334e-01
8,7,-1.4392e+00
8,9,8.4917e-01
8,10,-1.4360e-01
8,11,-9.9492e-01
8,12,-1.0531e+00
8,13,-2.9070e+00
8,14,-6.7929e-01
8,15,-8.1064e-01
8,16,-8.8080e-01
8,17,-9.2263e-01
8,18,-1.2283e+00
8,19,-9.2301e-01
8,20,2.7144e-01
9,1,1.2217e+00
9,2,8.4015e-01
9,3,-1.1303e+00
9,4,-2.9370e-01
9,5,-9.9212e-01
9,6,-1.0726e+00
9,7,-4.3745e-01
9,8,-2.7755e-01
9,10,-8.4042e-01
9,11,-1.2781e+00
9,12,-1.3008e+00
9,13,-1.9248e+00
9,14,-4.0804e-01
9,15,-2.6959e-01
9,16,-1.7092e-02
9,17,1.4444e+00
9,18,-5.4830e-02
9,19,-4.5982e-01
9,20,-1.9571e-01
10,1,-8.4998e-01
10,2,1.0624e+00
10,3,-6.4025e-01
10,4,5.6069e-01
10,5,7.5249e-01
10,6,1.0041e+00
10,7,-5.3631e-01
10,8,-1.8373e+00
10,9,-1.2571e+00
10,11,-1.6437e+00
10,12,-1.0450e-01
10,13,-9.6986e-01
10,14,-4.1561e-01
10,15,3.1802e+00
10,16,-1.4622e+00
10,17,-7.7178e-01
10,18,-1.0463e+00
10,19,-8.3118e-01
10,20,-2.0045e-01
11,1,2.8504e+00
11,2,3.6116e-01
11,3,8.6794e-01
11,4,7.7919e-01
11,5,-5.5206e-01
11,6,1.8109e+00
11,7,5.0702e-01
11,8,3.3871e-01
11,9,9.0622e-01
11,10,2.7668e+00
11,12,-1.4934e+00
11,13,-1.5202e-01
11,14,-6.9433e-01
11,15,5.7501e-01
11,16,1.0282e+00
11,17,1.8935e+00
11,18,-1.8118e+00
11,19,-1.0621e+00
11,20,-6.0242e-01
12,1,-6.1730e-02
12,2,-1.2195e+00
12,3,-1.6419e+00
12,4,-4.3704e-01
12,5,-1.0697e+00
12,6,5.1398e-01
12,7,1.1586e+00
12,8,-3.8615e-01
12,9,-2.0516e+00
12,10,-1.9424e+00
12,11,6.6525e-01
12,13,-6.7215e-01
12,14,1.4480e+00
12,15,3.5293e-01
12,16,1.3100e+00
12,17,-9.5533e-01
12,18,-9.5304e-01
12,19,2.2054e-01
12,20,-2.2299e+00
13,1,5.4217e-01
13,2,-8.1319e-02
13,3,-3.4710e-01
13,4,1.1637e+00
13,5,1.2089e+00
13,6,2.3231e-01
13,7,1.7147e+00
13,8,4.1698e-01
13,9,-9.9024e-01
13,10,-1.3615e+00
13,11,7.4841e-01
13,12,1.2438e+00
13,14,-1.0105e+00
13,15,2.0392e+00
13,16,5.6180e-01
13,17,2.3532e+00
13,18,-2.1949e+00
13,19,-1.7032e+00
13,20,6.3780e-01
14,1,4.4038e-02
14,2,-2.2922e-01
14,3,-4.0994e-01
14,4,1.1108e+00
14,5,-1.3892e+00
14,6,5.2086e-01
14,7,-1.4367e+00
14,8,1.8047e-01
14,9,-8.1954e-02
14,10,2.3142e-01
