n1,n2,weight
1,2,2.8264e+00
1,3,-7.2188e-02
1,4,5.8540e+00
1,5,6.0352e+00
1,6,2.0503e+00
1,7,6.1605e+00
1,8,4.8689e+00
1,9,5.1708e+00
1,10,7.4718e+00
1,11,7.5648e+00
1,12,7.2101e+00
1,13,6.3584e+00
1,14,7.6985e+00
1,15,6.9419e+00
1,16,8.3165e+00
1,17,4.9979e+00
1,18,4.8983e+00
1,19,7.7212e+00
1,20,6.6615e+00
2,1,-4.5233e+00
2,3,-5.5226e-01
2,4,-4.2780e+00
2,5,-8.0679e-01
2,6,-1.8584e+00
2,7,3.4834e+00
2,8,1.3966e+00
2,9,2.0545e+00
2,10,3.1161e+00
2,11,4.1260e+00
2,12,4.6222e-01
2,13,3.9214e-01
2,14,-1.9000e+00
2,15,3.2494e+00
2,16,8.5465e+00
2,17,-8.7319e-01
2,18,2.9970e+00
2,19,4.5356e+00
2,20,4.7799e+00
3,1,6.3223e-01
3,2,8.1379e-01
3,4,1.0654e+00
3,5,2.7556e+00
3,6,2.7083e+00
3,7,4.1302e+00
3,8,3.1000e+00
3,9,3.6924e+00
3,10,3.4202e+00
3,11,5.2513e+00
3,12,3.2077e+00
3,13,3.7859e+00
3,14,1.4492e+00
3,15,4.9618e+00
3,16,4.1817e+00
3,17,1.8827e+00
3,18,3.0503e+00
3,19,6.1530e+00
3,20,6.0508e+00
4,1,-5.9433e-01
4,2,4.4815e+00
4,3,-9.9258e-01
4,5,4.5870e+00
4,6,1.7191e-01
4,7,3.5501e+00
4,8,5.3974e+00
4,9,1.7124e+00
4,10,4.5070e+00
4,11,5.4745e+00
4,12,4.1375e+00
4,13,1.2515e+00
4,14,-5.4546e-01
4,15,3.4445e+00
4,16,5.8616e+00
4,17,6.3862e-01
4,18,4.8298e+00
4,19,4.9389e+00
4,20,5.9460e+00
5,1,-5.8982e-01
5,2,1.9137e+00
5,3,-4.6575e-01
5,4,1.2212e+00
5,6,-2.0896e-01
5,7,3.3535e+00
5,8,5.4440e+00
5,9,1.8225e+00
5,10,5.7930e+00
5,11,5.2557e+00
5,12,4.9701e+00
5,13,7.1838e+00
5,14,7.7036e-01
5,15,3.7368e+00
5,16,9.7664e+00
5,17,2.6478e+00
5,18,3.7430e+00
5,19,4.4499e+00
5,20,3.5150e+00
6,1,2.2935e+00
6,2,1.9348e+00
6,3,1.8907e+00
6,4,2.0598e+00
6,5,3.2631e+00
6,7,3.1846e+00
6,8,1.7421e+00
6,9,1.4235e+00
6,10,7.0660e+00
6,11,5.3842e+00
6,12,3.8901e+00
6,13,4.3177e+00
6,14,1.0331e+00
6,15,2.2040e+00
6,16,5.5681e+00
6,17,5.3879e+00
6,18,5.8049e+00
6,19,5.8356e+00
6,20,3.9472e+00
7,1,-4.8870e+00
7,2,-4.0612e+00
7,3,-3.7320e+00
7,4,-5.0452e+00
7,5,-3.5291e+00
7,6,-2.5594e+00
7,8,-4.4300e+00
7,9,-4.9856e+00
7,10,-2.6692e+00
7,11,-3.7047e+00
7,12,-2.3894e+00
7,13,-1.3395e+00
7,14,-4.9322e+00
7,15,-3.6139e+00
7,16,-4.0385e+00
7,17,-4.2726e+00
