n1,n2,weight
1,2,-2.9994e+00
1,3,2.1201e+00
1,4,-6.7679e-01
1,5,-4.2562e+00
1,6,1.3876e+00
1,7,-3.0189e+00
1,8,-4.4274e+00
1,9,-5.7348e+00
1,10,-1.0486e+01
1,11,-6.3340e+00
1,12,-7.7240e+00
1,13,-1.0363e+01
1,14,-4.7095e+00
1,15,-9.0884e+00
1,16,-1.0594e+01
1,17,-6.8224e+00
1,18,-4.2148e+00
1,19,-8.0179e+00
1,20,-7.8176e+00
2,1,2.7255e+00
2,3,1.6543e+00
2,4,2.9186e+00
2,5,-1.5644e+00
2,6,8.7978e-01
2,7,-5.6934e+00
2,8,-4.3179e+00
2,9,-5.2276e+00
2,10,-2.3023e+00
2,11,-7.5122e-01
2,12,-2.9782e-01
2,13,-8.6208e-01
2,14,1.3106e+00
2,15,-2.5643e+00
2,16,-5.1558e+00
2,17,-3.4690e-01
2,18,-1.9287e+00
2,19,-3.7843e+00
2,20,-4.2972e+00
3,1,2.1328e+00
3,2,-3.2269e+00
3,4,5.3743e-01
3,5,-2.3594e+00
3,6,-2.2508e+00
3,7,-1.2761e+00
3,8,-4.2635e+00
3,9,-3.8197e+00
3,10,-3.5521e+00
3,11,-5.0511e+00
3,12,-4.8712e+00
3,13,-4.5282e+00
3,14,-2.0179e+00
3,15,-4.2413e+00
3,16,-8.8351e-01
3,17,-4.3765e-01
3,18,-2.2538e+00
3,19,-7.6679e+00
3,20,-8.9959e+00
4,1,2.2523e+00
4,2,-3.8495e+00
4,3,3.7082e-01
4,5,-3.3084e+00
4,6,-1.3247e+00
4,7,-2.6862e+00
4,8,-5.6675e+00
4,9,-1.3534e+00
4,10,-4.5276e+00
4,11,-4.7720e+00
4,12,-3.3041e+00
4,13,-4.5351e-01
4,14,2.3499e+00
4,15,-2.2222e+00
4,16,-5.3627e+00
4,17,-9.5078e-01
4,18,-3.4404e+00
4,19,-5.0707e+00
4,20,-3.2787e+00
5,1,5.1728e+00
5,2,-6.1267e-01
5,3,1.5601e+00
5,4,1.8723e+00
5,6,2.8572e+00
5,7,1.1687e+00
5,8,-3.0481e+00
5,9,-2.0350e+00
5,10,-2.8492e+00
5,11,-3.1942e+00
5,12,-1.4179e+00
5,13,-6.7001e+00
5,14,2.1662e+00
5,15,-2.5168e+00
5,16,-7.8462e+00
5,17,-2.6734e+00
5,18,4.0879e-01
5,19,-1.3308e+00
5,20,-2.5624e-01
6,1,1.0517e+00
6,2,-2.5233e+00
6,3,-1.0855e+00
6,4,5.8987e-01
6,5,-4.3774e+00
6,7,-3.2547e+00
6,8,-5.2086e-01
6,9,-2.5342e+00
6,10,-5.9076e+00
6,11,-1.8739e+00
6,12,-1.6170e+00
6,13,-5.8038e+00
6,14,-1.4549e+00
6,15,-3.2538e+00
6,16,-6.3303e-01
6,17,-6.2609e+00
6,18,-3.8746e+00
6,19,-9.6896e+00
6,20,-1.9296e+00
7,1,3.0778e+00
7,2,9.2187e-01
7,3,1.2267e+00
7,4,1.8620e+00
7,5,1.9556e+00
7,6,6.7457e-01
7,8,-1.3490e-01
7,9,2.7273e+00
7,10,-1.2076e+00
7,11,9.3478e-01
7,12,-1.6808e+00
7,13,-1.2379e+00
7,14,2.1961e+00
