n1,n2,weight
14,1,-2.4557e+00
14,2,-1.9286e+00
14,3,-1.3205e+00
14,4,-2.8188e+00
14,5,-2.1188e+00
14,6,-1.5874e+00
14,7,-1.3065e+00
14,8,-2.3435e+00
14,9,1.7505e+00
14,10,-7.2359e-01
14,11,-3.5967e-01
14,12,-2.2764e+00
14,13,5.9041e-01
14,15,-1.4160e+00
14,16,-1.1031e+00
14,17,-1.4346e+00
14,18,-3.9933e-01
15,1,-1.2093e+00
15,2,-1.1162e+00
15,3,-1.5686e+00
15,4,-1.0863e+00
15,5,-1.5781e+00
15,6,-2.8015e+00
15,7,6.2608e-04
15,8,-8.8809e-01
15,9,5.7669e-02
15,10,-1.5096e+00
15,11,-2.8401e-01
15,12,1.0713e+00
15,13,-2.9719e+00
15,14,-1.1995e-01
15,16,3.3491e-01
15,17,-2.3365e+00
15,18,3.9310e-01
16,1,-1.9348e+00
16,2,-1.6693e+00
16,3,-1.4596e+00
16,4,5.5917e-01
16,5,-9.1789e-01
16,6,-9.1719e-01
16,7,1.5082e-01
16,8,-2.0150e-01
16,9,-7.7475e-01
16,10,-1.0251e+00
16,11,7.2752e-01
16,12,-7.7615e-01
16,13,-1.0010e+00
16,14,-7.7242e-01
16,15,-9.5044e-01
16,17,-1.5813e+00
16,18,-1.0044e+00
17,1,-2.2022e+00
17,2,7.8027e-01
17,3,-4.0401e-01
17,4,1.5202e+00
17,5,-6.7864e-01
17,6,-6.2652e-01
17,7,1.0186e+00
17,8,6.3671e-01
17,9,-2.1493e-01
17,10,7.5699e-01
17,11,-1.0166e+00
17,12,-1.8837e+00
17,13,-5.9958e-01
17,14,-1.4876e+00
17,15,-5.6019e-01
17,16,-3.9295e-01
17,18,-1.5930e+00
18,1,-2.2216e+00
18,2,-2.0297e+00
18,3,-9.4009e-01
18,4,-5.1661e-01
18,5,-1.8037e+00
18,6,-1.6552e+00
18,7,2.2737e+00
18,8,-1.6578e+00
18,9,4.5503e-01
18,10,1.0919e-01
18,11,1.5390e-01
18,12,4.4281e-01
18,13,-2.4304e+00
18,14,-1.6904e+00
18,15,5.0550e-01
18,16,-9.8920e-01
18,17,5.6794e-01
