i,j,fij
1,2,-8
1,3,-15
1,4,-16
1,5,-28
1,6,-32
1,7,-27
1,8,-36
1,9,-33
1,10,-29
1,11,-39
1,12,-37
1,13,-34
1,14,-41
1,15,-48
1,16,-37
1,17,-39
1,18,-53
1,19,-52
1,20,-59
2,3,-7
2,4,-8
2,5,-20
2,6,-24
2,7,-19
2,8,-28
2,9,-25
2,10,-21
2,11,-31
2,12,-29
2,13,-26
2,14,-33
2,15,-40
2,16,-29
2,17,-31
2,18,-45
2,19,-44
2,20,-51
3,4,-1
3,5,-13
3,6,-17
3,7,-12
3,8,-21
3,9,-18
3,10,-14
3,11,-24
3,12,-22
3,13,-19
3,14,-26
3,15,-33
3,16,-22
3,17,-24
3,18,-38
3,19,-37
3,20,-44
4,5,-12
4,6,-16
4,7,-11
4,8,-20
4,9,-17
4,10,-13
4,11,-23
4,12,-21
4,13,-18
4,14,-25
4,15,-32
4,16,-21
4,17,-23
4,18,-37
4,19,-36
4,20,-43
5,6,-4
5,7,1
5,8,-8
5,9,-5
5,10,-1
5,11,-11
5,12,-9
5,13,-6
5,14,-13
5,15,-20
5,16,-9
5,17,-11
5,18,-25
5,19,-24
5,20,-31
6,7,5
6,8,-4
6,9,-1
6,10,3
6,11,-7
6,12,-5
6,13,-2
6,14,-9
6,15,-16
6,16,-5
6,17,-7
6,18,-21
6,19,-20
6,20,-27
7,8,-9
7,9,-6
7,10,-2
7,11,-12
7,12,-10
7,13,-7
7,14,-14
7,15,-21
7,16,-10
7,17,-12
7,18,-26
7,19,-25
7,20,-32
8,9,3
8,10,7
8,11,-3
8,12,-1
8,13,2
8,14,-5
8,15,-12
8,16,-1
8,17,-3
8,18,-17
8,19,-16
8,20,-23
9,10,4
9,11,-6
9,12,-4
9,13,-1
9,14,-8
9,15,-15
9,16,-4
9,17,-6
9,18,-20
9,19,-19
9,20,-26
10,11,-10
10,12,-8
10,13,-5
10,14,-12
10,15,-19
10,16,-8
10,17,-10
10,18,-24
10,19,-23
10,20,-30
11,12,2
11,13,5
11,14,-2
11,15,-9
11,16,2
11,17,0
11,18,-14
11,19,-13
11,20,-20
12,13,3
12,14,-4
12,15,-11
12,16,0
12,17,-2
12,18,-16
12,19,-15
12,20,-22
13,14,-7
13,15,-14
13,16,-3
13,17,-5
13,18,-19
13,19,-18
13,20,-25
14,15,-7
14,16,4
14,17,2
14,18,-12
14,19,-11
14,20,-18
15,16,11
15,17,9
15,18,-5
15,19,-4
15,20,-11
16,17,-2
16,18,-16
16,19,-15
16,20,-22
17,18,-14
17,19,-13
17,20,-20
18,19,1
18,20,-6
19,20,-7
