i,j,fij
1,2,-11
1,3,-15
1,4,-16
1,5,-28
1,6,-32
1,7,-30
1,8,-36
1,9,-36
1,10,-32
1,11,-42
1,12,-40
1,13,-36
1,14,-44
1,15,-48
1,16,-40
1,17,-39
1,18,-55
1,19,-54
1,20,-61
2,3,-4
2,4,-5
2,5,-17
2,6,-21
2,7,-19
2,8,-25
2,9,-25
2,10,-21
2,11,-31
2,12,-29
2,13,-25
2,14,-33
2,15,-37
2,16,-29
2,17,-28
2,18,-44
2,19,-43
2,20,-50
3,4,-1
3,5,-13
3,6,-17
3,7,-15
3,8,-21
3,9,-21
3,10,-17
3,11,-27
3,12,-25
3,13,-21
3,14,-29
3,15,-33
3,16,-25
3,17,-24
3,18,-40
3,19,-39
3,20,-46
4,5,-12
4,6,-16
4,7,-14
4,8,-20
4,9,-20
4,10,-16
4,11,-26
4,12,-24
4,13,-20
4,14,-28
4,15,-32
4,16,-24
4,17,-23
4,18,-39
4,19,-38
4,20,-45
5,6,-4
5,7,-2
5,8,-8
5,9,-8
5,10,-4
5,11,-14
5,12,-12
5,13,-8
5,14,-16
5,15,-20
5,16,-12
5,17,-11
5,18,-27
5,19,-26
5,20,-33
6,7,2
6,8,-4
6,9,-4
6,10,0
6,11,-10
6,12,-8
6,13,-4
6,14,-12
6,15,-16
6,16,-8
6,17,-7
6,18,-23
6,19,-22
6,20,-29
7,8,-6
7,9,-6
7,10,-2
7,11,-12
7,12,-10
7,13,-6
7,14,-14
7,15,-18
7,16,-10
7,17,-9
7,18,-25
7,19,-24
7,20,-31
8,9,0
8,10,4
8,11,-6
8,12,-4
8,13,0
8,14,-8
8,15,-12
8,16,-4
8,17,-3
8,18,-19
8,19,-18
8,20,-25
9,10,4
9,11,-6
9,12,-4
9,13,0
9,14,-8
9,15,-12
9,16,-4
9,17,-3
9,18,-19
9,19,-18
9,20,-25
10,11,-10
10,12,-8
10,13,-4
10,14,-12
10,15,-16
10,16,-8
10,17,-7
10,18,-23
10,19,-22
10,20,-29
11,12,2
11,13,6
11,14,-2
11,15,-6
11,16,2
11,17,3
11,18,-13
11,19,-12
11,20,-19
12,13,4
12,14,-4
12,15,-8
12,16,0
12,17,1
12,18,-15
12,19,-14
12,20,-21
13,14,-8
13,15,-12
13,16,-4
13,17,-3
13,18,-19
13,19,-18
13,20,-25
14,15,-4
14,16,4
14,17,5
14,18,-11
14,19,-10
14,20,-17
15,16,8
15,17,9
15,18,-7
15,19,-6
15,20,-13
16,17,1
16,18,-15
16,19,-14
16,20,-21
17,18,-16
17,19,-15
17,20,-22
18,19,1
18,20,-6
19,20,-7
