i,j,fij
1,2,-9
1,3,-16
1,4,-11
1,5,-20
1,6,-24
1,7,-19
1,8,-22
1,9,-21
1,10,-25
1,11,-25
1,12,-25
1,13,-26
1,14,-33
1,15,-30
1,16,-24
1,17,-24
1,18,-32
1,19,-37
1,20,-37
2,3,-7
2,4,-2
2,5,-11
2,6,-15
2,7,-10
2,8,-13
2,9,-12
2,10,-16
2,11,-16
2,12,-16
2,13,-17
2,14,-24
2,15,-21
2,16,-15
2,17,-15
2,18,-23
2,19,-28
2,20,-28
3,4,5
3,5,-4
3,6,-8
3,7,-3
3,8,-6
3,9,-5
3,10,-9
3,11,-9
3,12,-9
3,13,-10
3,14,-17
3,15,-14
3,16,-8
3,17,-8
3,18,-16
3,19,-21
3,20,-21
4,5,-9
4,6,-13
4,7,-8
4,8,-11
4,9,-10
4,10,-14
4,11,-14
4,12,-14
4,13,-15
4,14,-22
4,15,-19
4,16,-13
4,17,-13
4,18,-21
4,19,-26
4,20,-26
5,6,-4
5,7,1
5,8,-2
5,9,-1
5,10,-5
5,11,-5
5,12,-5
5,13,-6
5,14,-13
5,15,-10
5,16,-4
5,17,-4
5,18,-12
5,19,-17
5,20,-17
6,7,5
6,8,2
6,9,3
6,10,-1
6,11,-1
6,12,-1
6,13,-2
6,14,-9
6,15,-6
6,16,0
6,17,0
6,18,-8
6,19,-13
6,20,-13
7,8,-3
7,9,-2
7,10,-6
7,11,-6
7,12,-6
7,13,-7
7,14,-14
7,15,-11
7,16,-5
7,17,-5
7,18,-13
7,19,-18
7,20,-18
8,9,1
8,10,-3
8,11,-3
8,12,-3
8,13,-4
8,14,-11
8,15,-8
8,16,-2
8,17,-2
8,18,-10
8,19,-15
8,20,-15
9,10,-4
9,11,-4
9,12,-4
9,13,-5
9,14,-12
9,15,-9
9,16,-3
9,17,-3
9,18,-11
9,19,-16
9,20,-16
10,11,0
10,12,0
10,13,-1
10,14,-8
10,15,-5
10,16,1
10,17,1
10,18,-7
10,19,-12
10,20,-12
11,12,0
11,13,-1
11,14,-8
11,15,-5
11,16,1
11,17,1
11,18,-7
11,19,-12
11,20,-12
12,13,-1
12,14,-8
12,15,-5
12,16,1
12,17,1
12,18,-7
12,19,-12
12,20,-12
13,14,-7
13,15,-4
13,16,2
13,17,2
13,18,-6
13,19,-11
13,20,-11
14,15,3
14,16,9
14,17,9
14,18,1
14,19,-4
14,20,-4
15,16,6
15,17,6
15,18,-2
15,19,-7
15,20,-7
16,17,0
16,18,-8
16,19,-13
16,20,-13
17,18,-8
17,19,-13
17,20,-13
18,19,-5
18,20,-5
19,20,0
