i,j,fij
1,2,-8
1,3,-8
1,4,-4
1,5,-14
1,6,-17
1,7,-10
1,8,-19
1,9,-21
1,10,-18
1,11,-16
1,12,-19
1,13,-18
1,14,-29
1,15,-20
1,16,-22
1,17,-18
1,18,-23
1,19,-28
1,20,-28
2,3,0
2,4,4
2,5,-6
2,6,-9
2,7,-2
2,8,-11
2,9,-13
2,10,-10
2,11,-8
2,12,-11
2,13,-10
2,14,-21
2,15,-12
2,16,-14
2,17,-10
2,18,-15
2,19,-20
2,20,-20
3,4,4
3,5,-6
3,6,-9
3,7,-2
3,8,-11
3,9,-13
3,10,-10
3,11,-8
3,12,-11
3,13,-10
3,14,-21
3,15,-12
3,16,-14
3,17,-10
3,18,-15
3,19,-20
3,20,-20
4,5,-10
4,6,-13
4,7,-6
4,8,-15
4,9,-17
4,10,-14
4,11,-12
4,12,-15
4,13,-14
4,14,-25
4,15,-16
4,16,-18
4,17,-14
4,18,-19
4,19,-24
4,20,-24
5,6,-3
5,7,4
5,8,-5
5,9,-7
5,10,-4
5,11,-2
5,12,-5
5,13,-4
5,14,-15
5,15,-6
5,16,-8
5,17,-4
5,18,-9
5,19,-14
5,20,-14
6,7,7
6,8,-2
6,9,-4
6,10,-1
6,11,1
6,12,-2
6,13,-1
6,14,-12
6,15,-3
6,16,-5
6,17,-1
6,18,-6
6,19,-11
6,20,-11
7,8,-9
7,9,-11
7,10,-8
7,11,-6
7,12,-9
7,13,-8
7,14,-19
7,15,-10
7,16,-12
7,17,-8
7,18,-13
7,19,-18
7,20,-18
8,9,-2
8,10,1
8,11,3
8,12,0
8,13,1
8,14,-10
8,15,-1
8,16,-3
8,17,1
8,18,-4
8,19,-9
8,20,-9
9,10,3
9,11,5
9,12,2
9,13,3
9,14,-8
9,15,1
9,16,-1
9,17,3
9,18,-2
9,19,-7
9,20,-7
10,11,2
10,12,-1
10,13,0
10,14,-11
10,15,-2
10,16,-4
10,17,0
10,18,-5
10,19,-10
10,20,-10
11,12,-3
11,13,-2
11,14,-13
11,15,-4
11,16,-6
11,17,-2
11,18,-7
11,19,-12
11,20,-12
12,13,1
12,14,-10
12,15,-1
12,16,-3
12,17,1
12,18,-4
12,19,-9
12,20,-9
13,14,-11
13,15,-2
13,16,-4
13,17,0
13,18,-5
13,19,-10
13,20,-10
14,15,9
14,16,7
14,17,11
14,18,6
14,19,1
14,20,1
15,16,-2
15,17,2
15,18,-3
15,19,-8
15,20,-8
16,17,4
16,18,-1
16,19,-6
16,20,-6
17,18,-5
17,19,-10
17,20,-10
18,19,-5
18,20,-5
19,20,0
