i,j,fij
1,2,-11
1,3,-15
1,4,-14
1,5,-32
1,6,-30
1,7,-33
1,8,-40
1,9,-39
1,10,-35
1,11,-42
1,12,-43
1,13,-36
1,14,-44
1,15,-48
1,16,-40
1,17,-43
1,18,-56
1,19,-58
1,20,-62
2,3,-4
2,4,-3
2,5,-21
2,6,-19
2,7,-22
2,8,-29
2,9,-28
2,10,-24
2,11,-31
2,12,-32
2,13,-25
2,14,-33
2,15,-37
2,16,-29
2,17,-32
2,18,-45
2,19,-47
2,20,-51
3,4,1
3,5,-17
3,6,-15
3,7,-18
3,8,-25
3,9,-24
3,10,-20
3,11,-27
3,12,-28
3,13,-21
3,14,-29
3,15,-33
3,16,-25
3,17,-28
3,18,-41
3,19,-43
3,20,-47
4,5,-18
4,6,-16
4,7,-19
4,8,-26
4,9,-25
4,10,-21
4,11,-28
4,12,-29
4,13,-22
4,14,-30
4,15,-34
4,16,-26
4,17,-29
4,18,-42
4,19,-44
4,20,-48
5,6,2
5,7,-1
5,8,-8
5,9,-7
5,10,-3
5,11,-10
5,12,-11
5,13,-4
5,14,-12
5,15,-16
5,16,-8
5,17,-11
5,18,-24
5,19,-26
5,20,-30
6,7,-3
6,8,-10
6,9,-9
6,10,-5
6,11,-12
6,12,-13
6,13,-6
6,14,-14
6,15,-18
6,16,-10
6,17,-13
6,18,-26
6,19,-28
6,20,-32
7,8,-7
7,9,-6
7,10,-2
7,11,-9
7,12,-10
7,13,-3
7,14,-11
7,15,-15
7,16,-7
7,17,-10
7,18,-23
7,19,-25
7,20,-29
8,9,1
8,10,5
8,11,-2
8,12,-3
8,13,4
8,14,-4
8,15,-8
8,16,0
8,17,-3
8,18,-16
8,19,-18
8,20,-22
9,10,4
9,11,-3
9,12,-4
9,13,3
9,14,-5
9,15,-9
9,16,-1
9,17,-4
9,18,-17
9,19,-19
9,20,-23
10,11,-7
10,12,-8
10,13,-1
10,14,-9
10,15,-13
10,16,-5
10,17,-8
10,18,-21
10,19,-23
10,20,-27
11,12,-1
11,13,6
11,14,-2
11,15,-6
11,16,2
11,17,-1
11,18,-14
11,19,-16
11,20,-20
12,13,7
12,14,-1
12,15,-5
12,16,3
12,17,0
12,18,-13
12,19,-15
12,20,-19
13,14,-8
13,15,-12
13,16,-4
13,17,-7
13,18,-20
13,19,-22
13,20,-26
14,15,-4
14,16,4
14,17,1
14,18,-12
14,19,-14
14,20,-18
15,16,8
15,17,5
15,18,-8
15,19,-10
15,20,-14
16,17,-3
16,18,-16
16,19,-18
16,20,-22
17,18,-13
17,19,-15
17,20,-19
18,19,-2
18,20,-6
19,20,-4
