i,j,fij
1,2,-4
1,3,-4
1,4,-4
1,5,-6
1,6,-6
1,7,-2
1,8,-5
1,9,-6
1,10,-5
1,11,0
1,12,-8
1,13,-6
1,14,-9
1,15,-4
1,16,-2
1,17,-3
1,18,-8
1,19,-6
1,20,-9
2,3,0
2,4,0
2,5,-2
2,6,-2
2,7,2
2,8,-1
2,9,-2
2,10,-1
2,11,4
2,12,-4
2,13,-2
2,14,-5
2,15,0
2,16,2
2,17,1
2,18,-4
2,19,-2
2,20,-5
3,4,0
3,5,-2
3,6,-2
3,7,2
3,8,-1
3,9,-2
3,10,-1
3,11,4
3,12,-4
3,13,-2
3,14,-5
3,15,0
3,16,2
3,17,1
3,18,-4
3,19,-2
3,20,-5
4,5,-2
4,6,-2
4,7,2
4,8,-1
4,9,-2
4,10,-1
4,11,4
4,12,-4
4,13,-2
4,14,-5
4,15,0
4,16,2
4,17,1
4,18,-4
4,19,-2
4,20,-5
5,6,0
5,7,4
5,8,1
5,9,0
5,10,1
5,11,6
5,12,-2
5,13,0
5,14,-3
5,15,2
5,16,4
5,17,3
5,18,-2
5,19,0
5,20,-3
6,7,4
6,8,1
6,9,0
6,10,1
6,11,6
6,12,-2
6,13,0
6,14,-3
6,15,2
6,16,4
6,17,3
6,18,-2
6,19,0
6,20,-3
7,8,-3
7,9,-4
7,10,-3
7,11,2
7,12,-6
7,13,-4
7,14,-7
7,15,-2
7,16,0
7,17,-1
7,18,-6
7,19,-4
7,20,-7
8,9,-1
8,10,0
8,11,5
8,12,-3
8,13,-1
8,14,-4
8,15,1
8,16,3
8,17,2
8,18,-3
8,19,-1
8,20,-4
9,10,1
9,11,6
9,12,-2
9,13,0
9,14,-3
9,15,2
9,16,4
9,17,3
9,18,-2
9,19,0
9,20,-3
10,11,5
10,12,-3
10,13,-1
10,14,-4
10,15,1
10,16,3
10,17,2
10,18,-3
10,19,-1
10,20,-4
11,12,-8
11,13,-6
11,14,-9
11,15,-4
11,16,-2
11,17,-3
11,18,-8
11,19,-6
11,20,-9
12,13,2
12,14,-1
12,15,4
12,16,6
12,17,5
12,18,0
12,19,2
12,20,-1
13,14,-3
13,15,2
13,16,4
13,17,3
13,18,-2
13,19,0
13,20,-3
14,15,5
14,16,7
14,17,6
14,18,1
14,19,3
14,20,0
15,16,2
15,17,1
15,18,-4
15,19,-2
15,20,-5
16,17,-1
16,18,-6
16,19,-4
16,20,-7
17,18,-5
17,19,-3
17,20,-6
18,19,2
18,20,-1
19,20,-3
