i,j,fij
1,2,-15
1,3,-18
1,4,-23
1,5,-33
1,6,-31
1,7,-36
1,8,-40
1,9,-43
1,10,-42
1,11,-44
1,12,-46
1,13,-44
1,14,-46
1,15,-47
1,16,-47
1,17,-50
1,18,-61
1,19,-68
1,20,-70
2,3,-3
2,4,-8
2,5,-18
2,6,-16
2,7,-21
2,8,-25
2,9,-28
2,10,-27
2,11,-29
2,12,-31
2,13,-29
2,14,-31
2,15,-32
2,16,-32
2,17,-35
2,18,-46
2,19,-53
2,20,-55
3,4,-5
3,5,-15
3,6,-13
3,7,-18
3,8,-22
3,9,-25
3,10,-24
3,11,-26
3,12,-28
3,13,-26
3,14,-28
3,15,-29
3,16,-29
3,17,-32
3,18,-43
3,19,-50
3,20,-52
4,5,-10
4,6,-8
4,7,-13
4,8,-17
4,9,-20
4,10,-19
4,11,-21
4,12,-23
4,13,-21
4,14,-23
4,15,-24
4,16,-24
4,17,-27
4,18,-38
4,19,-45
4,20,-47
5,6,2
5,7,-3
5,8,-7
5,9,-10
5,10,-9
5,11,-11
5,12,-13
5,13,-11
5,14,-13
5,15,-14
5,16,-14
5,17,-17
5,18,-28
5,19,-35
5,20,-37
6,7,-5
6,8,-9
6,9,-12
6,10,-11
6,11,-13
6,12,-15
6,13,-13
6,14,-15
6,15,-16
6,16,-16
6,17,-19
6,18,-30
6,19,-37
6,20,-39
7,8,-4
7,9,-7
7,10,-6
7,11,-8
7,12,-10
7,13,-8
7,14,-10
7,15,-11
7,16,-11
7,17,-14
7,18,-25
7,19,-32
7,20,-34
8,9,-3
8,10,-2
8,11,-4
8,12,-6
8,13,-4
8,14,-6
8,15,-7
8,16,-7
8,17,-10
8,18,-21
8,19,-28
8,20,-30
9,10,1
9,11,-1
9,12,-3
9,13,-1
9,14,-3
9,15,-4
9,16,-4
9,17,-7
9,18,-18
9,19,-25
9,20,-27
10,11,-2
10,12,-4
10,13,-2
10,14,-4
10,15,-5
10,16,-5
10,17,-8
10,18,-19
10,19,-26
10,20,-28
11,12,-2
11,13,0
11,14,-2
11,15,-3
11,16,-3
11,17,-6
11,18,-17
11,19,-24
11,20,-26
12,13,2
12,14,0
12,15,-1
12,16,-1
12,17,-4
12,18,-15
12,19,-22
12,20,-24
13,14,-2
13,15,-3
13,16,-3
13,17,-6
13,18,-17
13,19,-24
13,20,-26
14,15,-1
14,16,-1
14,17,-4
14,18,-15
14,19,-22
14,20,-24
15,16,0
15,17,-3
15,18,-14
15,19,-21
15,20,-23
16,17,-3
16,18,-14
16,19,-21
16,20,-23
17,18,-11
17,19,-18
17,20,-20
18,19,-7
18,20,-9
19,20,-2
