i,j,fij
1,2,-9
1,3,-19
1,4,-18
1,5,-21
1,6,-28
1,7,-25
1,8,-29
1,9,-26
1,10,-27
1,11,-32
1,12,-33
1,13,-27
1,14,-36
1,15,-38
1,16,-30
1,17,-29
1,18,-41
1,19,-40
1,20,-45
2,3,-10
2,4,-9
2,5,-12
2,6,-19
2,7,-16
2,8,-20
2,9,-17
2,10,-18
2,11,-23
2,12,-24
2,13,-18
2,14,-27
2,15,-29
2,16,-21
2,17,-20
2,18,-32
2,19,-31
2,20,-36
3,4,1
3,5,-2
3,6,-9
3,7,-6
3,8,-10
3,9,-7
3,10,-8
3,11,-13
3,12,-14
3,13,-8
3,14,-17
3,15,-19
3,16,-11
3,17,-10
3,18,-22
3,19,-21
3,20,-26
4,5,-3
4,6,-10
4,7,-7
4,8,-11
4,9,-8
4,10,-9
4,11,-14
4,12,-15
4,13,-9
4,14,-18
4,15,-20
4,16,-12
4,17,-11
4,18,-23
4,19,-22
4,20,-27
5,6,-7
5,7,-4
5,8,-8
5,9,-5
5,10,-6
5,11,-11
5,12,-12
5,13,-6
5,14,-15
5,15,-17
5,16,-9
5,17,-8
5,18,-20
5,19,-19
5,20,-24
6,7,3
6,8,-1
6,9,2
6,10,1
6,11,-4
6,12,-5
6,13,1
6,14,-8
6,15,-10
6,16,-2
6,17,-1
6,18,-13
6,19,-12
6,20,-17
7,8,-4
7,9,-1
7,10,-2
7,11,-7
7,12,-8
7,13,-2
7,14,-11
7,15,-13
7,16,-5
7,17,-4
7,18,-16
7,19,-15
7,20,-20
8,9,3
8,10,2
8,11,-3
8,12,-4
8,13,2
8,14,-7
8,15,-9
8,16,-1
8,17,0
8,18,-12
8,19,-11
8,20,-16
9,10,-1
9,11,-6
9,12,-7
9,13,-1
9,14,-10
9,15,-12
9,16,-4
9,17,-3
9,18,-15
9,19,-14
9,20,-19
10,11,-5
10,12,-6
10,13,0
10,14,-9
10,15,-11
10,16,-3
10,17,-2
10,18,-14
10,19,-13
10,20,-18
11,12,-1
11,13,5
11,14,-4
11,15,-6
11,16,2
11,17,3
11,18,-9
11,19,-8
11,20,-13
12,13,6
12,14,-3
12,15,-5
12,16,3
12,17,4
12,18,-8
12,19,-7
12,20,-12
13,14,-9
13,15,-11
13,16,-3
13,17,-2
13,18,-14
13,19,-13
13,20,-18
14,15,-2
14,16,6
14,17,7
14,18,-5
14,19,-4
14,20,-9
15,16,8
15,17,9
15,18,-3
15,19,-2
15,20,-7
16,17,1
16,18,-11
16,19,-10
16,20,-15
17,18,-12
17,19,-11
17,20,-16
18,19,1
18,20,-4
19,20,-5
